bench,CRuby 3.3.6 (ms),CRuby 3.3.6 RSD,CRuby 3.5.0dev (ms),CRuby 3.5.0dev RSD,YJIT 3.3.6 (ms),YJIT 3.3.6 RSD,YJIT 3.5.0dev (ms),YJIT 3.5.0dev RSD,CRuby 3.5.0dev spd,CRuby 3.5.0dev spd RSD,YJIT 3.3.6 spd,YJIT 3.3.6 spd RSD,YJIT 3.5.0dev spd,YJIT 3.5.0dev spd RSD,% in YJIT
activerecord,276.82542835577806,0.062409679322835615,268.13235737367523,0.052673549429913404,132.98042879545199,0.06828112382015586,134.74571163007536,0.04694916540522858,1.0324208203263883,0.08166682853352826,2.081700524380063,0.09250556709367622,2.054428486123267,0.07809732521301026,99.94546405075603
chunky-png,699.9613464210454,0.043534723553146464,707.4044035527645,0.0709059327024505,392.19173811121703,0.06131030271311027,339.8737587435673,0.08375479050505963,0.989478356235361,0.08320410715375369,1.78474271230709,0.0751945834061344,2.0594745208004186,0.09439352248642548,99.99768496335972
erubi-rails,918.3498258216787,0.10678578161900674,964.932150538516,1.988434950612604,595.4303984999115,0.13268164112132114,667.964797500008,2.798873198204152,0.9517247666679566,1.9913002676577258,1.5423294278144168,0.17031623835274565,1.374847640562477,2.8009095634778216,99.92588746931168
hexapdf,2132.1639189000052,0.6944589222725597,1965.641708636626,0.5176988012110975,1214.6979089995511,1.6731458296251474,1211.9804805000058,3.1799544996587796,1.084716461566579,0.8661900735400818,1.7553038521784374,1.8115435854309407,1.7592394871082209,3.254901506132572,98.37467620906328
liquid-c,45.48539823662471,0.44987575521548545,45.70610661196678,0.6102177636811347,35.724981684409755,0.5797407044322656,35.59676355178114,1.221929205920564,0.9951711403201364,0.7581252628970416,1.273209840621818,0.7338170613349917,1.2777958920467303,1.302113351215002,99.79644674278588
liquid-compile,46.0098765177778,0.22507164390630677,39.152613863303145,1.9675493335619294,36.349178405151534,0.4303947475528377,30.498659044072458,1.946292234217723,1.1751418865268102,1.9803806767615866,1.265774868552658,0.48569216960103256,1.5085868677468957,1.9592627965300882,99.95087915353645
liquid-render,121.2925131151869,0.17001809482318078,121.80359544628637,0.3312116968708942,52.60183281346564,0.3321397517975069,54.004037114851364,0.692419359008319,0.9958040456094349,0.37230006810555544,2.305860967721585,0.3731259402553159,2.245989736975255,0.7129871817198367,99.91518074440908
lobsters,872.5904948999718,0.6652025004866959,861.7458975333193,0.35956366523373223,603.8862301003064,1.1276037056378354,605.2833879999753,0.4261003125145714,1.0125844490791245,0.7561616202969231,1.4449584233027355,1.3091923020022425,1.4416230681354953,0.7899720520238472,99.51570812321832
mail,103.58237978517907,0.250336000721773,110.82806504513893,3.1470104404793156,72.96265993036832,0.24489697911654754,88.48199166780584,7.048838351164045,0.9346222885240415,3.1569515082977104,1.419662878026001,0.3502037173386117,1.1706605811278037,7.053282229862806,99.88281015658458
psych-load,2018.5052770000766,0.06687501001907876,1934.8634110001512,0.08424251191963447,1225.7462946000487,0.04294870147335984,1141.51890239973,0.1245552988944365,1.043228822005937,0.10755960105718894,1.646756172865853,0.07947866332104275,1.7682626829540218,0.14137287380446895,99.99808105881368
railsbench,2281.7509138996684,0.1531984462463757,2271.2077369000326,1.1073629735321142,1443.3749103997798,0.9913109408491069,1343.8383749999957,0.2997189309034337,1.004642101569285,1.1179098886234926,1.580844240439013,1.0030788330831457,1.6979355228635107,0.33660243830697506,99.82090738861866
rubocop,134.78257650926597,1.0691008565475455,134.2909340368527,0.16368317553124528,82.71442599663447,2.1506356899017267,87.67902650363322,1.2261223563675092,1.0036610250419313,1.081558515949409,1.6294929800365183,2.4017099142381393,1.5372271098799308,1.6267614066773617,99.8121485361583
ruby-lsp,145.3258462029721,0.1222719206257615,133.695101415571,0.1269662222789597,96.31477468580017,0.14190670437824093,83.51653101942259,1.0659785681189253,1.0869945470271845,0.1762692377396088,1.5088634809877999,0.18731773893843048,1.7400848003274363,1.0729681869759173,99.82527903543762
sequel,44.136541379236775,0.3863161175374542,45.73636619508521,0.3724518249701094,37.070464131576095,0.49593652820688,38.69600592827894,0.4922264999279523,0.9650207275098224,0.5366195156652217,1.1906120522953447,0.6286439235999228,1.1405968218281128,0.6257212397709818,99.30180729130015
binarytrees,294.7174045670387,0.9577860107348688,306.0579997766271,1.3856804462515295,123.0323329431785,2.236444238171044,144.6045009114227,2.233558337662202,0.9629462545731031,1.684477468380997,2.3954467701035274,2.4329070826498644,2.0380928858332528,2.430254490809502,99.99637619388092
blurhash,293.605247112115,0.02333221334023056,283.67496673266703,0.03084187217443052,167.84503216280245,0.04099482510160881,146.9305180451791,0.03475360402154818,1.0350058395840271,0.038673159407759075,1.74926384968803,0.04716956502306894,1.9982591160662448,0.04185934987360175,99.99525604774972
