bench,No JIT (ms),No JIT RSD,YJIT 3.3 (ms),YJIT 3.3 RSD,YJIT 3.4dev (ms),YJIT 3.4dev RSD,YJIT 3.3 spd,YJIT 3.3 spd RSD,YJIT 3.4dev spd,YJIT 3.4dev spd RSD,% in YJIT
activerecord,505.66406928002834,0.3027248963123443,267.04445550693015,0.3082614133912038,240.13521622704422,0.3461385428166779,1.893557641255374,0.4320503001193984,2.1057472420118946,0.4598415527881019,99.93049617231044
chunky-png,1160.860922303982,0.15111549159173684,695.239888942417,0.17345399803459174,639.2318472467564,0.2599834732997952,1.6697271557157878,0.2300482150184966,1.8160248543684752,0.3007113203523233,99.98841804344754
erubi-rails,1868.981115706265,0.24937263157711043,1106.5341409088837,0.1903657155587166,1007.8340616077185,0.42546785786944996,1.6890406238809075,0.3137288877994429,1.8544532149715462,0.4931628609898679,99.84160404903996
hexapdf,3598.864723369479,0.8184362283155344,2370.0606675818563,1.2946319657521965,1960.5077363550663,3.8352878071234526,1.5184694521095767,1.5316363101489707,1.8356799397590804,3.921641292021643,99.44982180919862
liquid-c,83.90435835496447,0.5469522039191683,62.5827119731382,0.8579960989825101,57.976549693348375,0.6918352155798595,1.3406954685980685,1.017503817801801,1.4472119986227947,0.8819255517834066,99.75451857791326
liquid-compile,86.3160751374251,0.46144166167212575,63.116659376249515,0.6915841967473061,59.019382519415586,0.8642161649034594,1.3675640629660037,0.8313946766231721,1.4625038665734893,0.979692802263636,99.95569861501997
liquid-render,210.39083556629214,0.3941285112539906,87.8973882307729,0.6280367752759847,81.54793460879412,0.7396480882822541,2.3935959850583393,0.7414630634646238,2.579965226287946,0.8381029637716838,99.89626932818693
lobsters,1351.5864337484043,0.9412254205704986,905.1668021658605,1.3049343748993618,878.8447096619917,1.4213666193742036,1.493190460050415,1.6089620925062529,1.5379126925258861,1.7047546330775476,99.18031621716257
mail,180.46815830372995,0.4050800765740117,134.60471695597985,0.3534929990921255,125.00382358380614,0.384700665585608,1.3407268510712662,0.5376310713159653,1.4437011055324955,0.5586452098955266,99.8811392741173
psych-load,2844.020233489573,0.07361281579051912,2041.9084835797548,0.06701015519837467,1637.864669971168,0.08332955039861625,1.3928245346743466,0.0995450026285557,1.7364195501815405,0.1111875020775466,99.99210900212796
railsbench,3442.677923105657,0.14991474316530815,2050.0118412077427,0.1876755554028204,1930.7187177240849,0.29443282778264945,1.6793453842088248,0.24020104977721773,1.7831069287834207,0.33040145322683984,99.80795149869373
