bench,No JIT (ms),No JIT RSD,YJIT (ms),YJIT RSD,YJIT spd,YJIT spd RSD,% in YJIT
activerecord,81.70104990942312,1.90682964636635,40.64121844674476,4.155364550229001,2.0103002083090136,4.571985766115364,99.96033832882144
chunky-png,1067.1295130685453,0.2428587972010072,628.6465603738062,0.47802602951136536,1.6975031445873308,0.5361802684436651,99.99605809909987
erubi-rails,2643.638240545988,0.5841143438703543,1403.9314684768517,1.2778591973327644,1.8830251332809818,1.4050315636750057,99.92987763217275
hexapdf,3452.2638335824013,0.8035306982629239,2044.8005149761836,1.291190071196427,1.6883132649360717,1.5208002442816533,93.73246132526522
liquid-c,80.10287404981221,0.5807952811009761,56.278964923171515,0.8470624948340489,1.423318182186961,1.0270530797887931,99.73833551703663
liquid-compile,83.9957708755771,0.8498555741050843,57.18963018229774,4.980725135818656,1.4687237984899022,5.05270990414186,99.93244863009176
liquid-render,195.34603520238548,0.22700640954124973,82.22622915916918,0.5139174395642926,2.3757143821376627,0.5618211856642005,99.85916506479002
lobsters,1266.477454615676,1.7482269903014755,844.9222019509128,2.8838187500307266,1.4989278914572233,3.3723446135659594,99.71661523280835
mail,172.6185715325722,0.3101126907657058,121.07762426319645,0.3832004588090051,1.4256851551475516,0.4929629525688297,99.902741338608
psych-load,2655.255418022474,0.09679128873476948,1823.3403670291107,0.1814515561851054,1.45625877978496,0.20565315659365396,99.9963462375538
railsbench,2767.612219850222,0.5735439564561627,1647.4897394577663,1.1601778502781317,1.6798964834592043,1.2942045102159765,99.54960684004807
ruby-lsp,78.99828937352466,3.140314916936124,51.204415490788875,7.559395695768634,1.5428022879733019,8.185721780193662,92.8274970590614
sequel,90.66682224589827,1.322424304545237,67.61040685799074,1.7653132313184579,1.3410187345320277,2.2057055211246963,99.9018359350712
binarytrees,486.3611300324285,1.0809726296686573,225.4550554897896,2.2820352964602035,2.1572420674969286,2.525111268911329,99.9973630902782
erubi,313.27615281901296,0.1268788777673084,254.99381449742194,0.1470344043752118,1.2285637337378639,0.19420959217676378,99.98282591155929
etanni,427.2377802632176,0.08608391564088891,375.0159597884004,0.08330778823417957,1.1392522614351746,0.11979410716950391,99.97821817369771
fannkuchredux,2252.885405421257,0.0953360278865612,769.6831274032593,0.11111948979544474,2.927029741475553,0.14641208702011976,90.9200997291667
fluentd,2577.031954129537,0.7523890651858771,2369.1486082971096,1.6304473196823477,1.0877460135275556,1.7956747388295662,99.98636807037785
graphql,3953.040142854055,0.06938033613109566,3327.418180555105,0.04063424096079497,1.1880202392218038,0.08040380948763415,99.75105663816844
graphql-native,537.1417445925678,0.132649854509631,481.1999828713696,0.09418108926048938,1.1162547043069035,0.16268393121546618,99.97036825364017
lee,1374.4992665946484,1.0464845562797904,962.6561084762216,1.5994364258952702,1.427819607118402,1.9113677843399859,99.97581057425914
nbody,123.23012023413781,0.034739816783993946,69.16310560467431,0.05372396573872921,1.781732025431337,0.06397749107992291,99.9466139035475
optcarrot,6644.77214217186,0.6009304506557676,2018.0783214668434,0.6716971032423125,3.2926235178732295,0.9012737680801864,99.50046609851738
rack,133.28516879870045,0.8924652534514245,107.61066748490256,1.2202083451845072,1.2385869534486433,1.5117548194981978,99.71387859336515
ruby-json,3860.1999891300998,0.027464925164776034,3301.578895499309,0.05153865925635019,1.1691981658812696,0.058399961577460975,99.99091847317355
rubykon,13458.952407787243,0.9732126197101475,6713.7045584619045,1.7356795679958692,2.004698343602814,1.9899061198763661,99.9471828005879
tinygql,859.5655106527861,0.058762008297842235,450.28270399847696,0.08369370448842851,1.9089463197673555,0.10226245542813883,99.9942876011087
30k_ifelse,2382.8016591391392,0.04556192216392582,357.1108549035021,0.05269232373292537,6.6724425382785295,0.06965895298988527,99.98561154525733
30k_methods,6566.069208706419,0.02050197058181498,829.1307270216445,0.03199691925585578,7.919220690677662,0.038001758375151025,99.98987498602165
cfunc_itself,111.30661678448597,0.09810305397406863,26.51972545493661,0.03618483310412622,4.197125531092796,0.10456362343478966,99.29931658151109
fib,268.98379826196356,0.1786355965452887,47.727398618913156,0.4450885782599303,5.635836145391174,0.47959828904046065,99.99939387659768
getivar,130.90604314926082,0.25918636946148726,21.258364036393317,1.1936597554201134,6.157860639001,1.2214750041749651,97.86605643428976
keyword_args,295.411403994171,0.06958609484499784,40.31837143155993,0.15068921139746,7.326967670200399,0.1659803091555303,99.5451560789541
respond_to,285.5239222952305,0.38191354658408483,15.010741770608362,0.04896160925270663,19.02130665216677,0.38503921390560814,99.68227452829933
setivar,76.89615007606056,0.02888747669324996,11.990708975697594,0.06419927765074869,6.412977767362326,0.07039910198703517,98.73540732205802
setivar_object,106.09103782396568,0.0538991977451962,42.06025415345242,0.033265258446848835,2.5223584583417797,0.06333798968321785,95.70239127026665
setivar_young,106.1698818780151,0.3150562032436665,42.2073358996726,1.63598944005025,2.5154367034769103,1.6660497769149172,95.68504082380922
str_concat,84.61637081143385,0.7752292955989174,39.84253257959189,1.8986127225379057,2.123769884416835,2.0507829555897894,99.97561944970018
throw,30.059877433121983,0.3027411929573133,23.93564681979904,0.4015606433759599,1.255862340359113,0.5028948003526503,99.98680227546835
