bench,No JIT (ms),No JIT RSD,YJIT 3.3.1 (ms),YJIT 3.3.1 RSD,YJIT 3.4.0dev (ms),YJIT 3.4.0dev RSD,YJIT 3.3.1 spd,YJIT 3.3.1 spd RSD,YJIT 3.4.0dev spd,YJIT 3.4.0dev spd RSD,% in YJIT
nbody,291.268254239713,1.2762905072551125,127.06858725471643,0.36075159429946424,119.27524088951182,0.7025280414068731,2.2922128948821054,1.3262952807346926,2.4419842044965843,1.4568675670329438,99.55569410183206
nqueens,601.2395573779941,2.7597375934310993,625.551724806428,5.237410522555132,104.47679455799295,0.34470339972454184,0.961134840710483,5.920018628886915,5.754766500270624,2.7811817665119505,89.0433401973093
optcarrot,17517.887112498283,0.37399191021177874,8320.50895690918,0.4828515488707788,7989.4596144557,0.37708929719189804,2.105386485757195,0.6107500038074214,2.192624777876386,0.5310991310109016,99.49147765958995
protoboeuf,431.8873480583231,1.500786879544128,210.9559564992334,0.2022092075833584,132.30102554101634,0.5025698922979004,2.0472868139179212,1.514347985584321,3.2644293291923736,1.582699514897292,99.97549347534918
rack,231.35451447839537,0.33196561394795265,176.333625218831,0.4756603507041032,155.13240788233736,1.2392046071726792,1.3120272108696407,0.5800464964774733,1.4913358055646881,1.2828987595604866,99.59295105641912
ruby-json,11404.702146351337,0.19770581295005035,9661.864225566387,0.10450994093977298,9896.487249061465,0.06377722964048507,1.1803831931495377,0.22362897001389406,1.1523990138453322,0.20773811276425777,99.98260491946368
rubykon,35793.0156879127,0.741473876002575,20791.079852357507,0.8666799231726359,19424.13333579898,0.679072539004654,1.7215563569611378,1.1405777474704686,1.8427085043709837,1.0054466778623863,99.94793347605568
sudoku,4812.69363462925,1.3400077129409735,1623.5813524574041,0.046259636225347164,1407.3583744466305,0.05770731296463449,2.9642454487081293,1.3408059608627194,3.4196646156467345,1.3412497175063625,99.71182752586374
tinygql,2683.534948900342,0.29804962902303245,1398.7264878426988,0.1284948716879269,1377.4547645201285,0.09295070707773637,1.9185558951123067,0.3245681953162756,1.9481837211802886,0.3122073274396654,99.97947447251809
30k_ifelse,7207.155177742243,0.07246733557584888,1559.2748519033194,0.0520420755964004,1512.1915500611067,0.056423038350676,4.622119807130137,0.08921822884278834,4.766033230017062,0.09184265883664598,99.9397063041139
30k_methods,18321.610866114497,0.1628199803896647,3323.3527194708586,0.05887702442764475,3300.587832555175,0.07779595678644415,5.512990167661664,0.17313823962240193,5.551014484571581,0.18045098200455734,99.9760676063583
cfunc_itself,289.3293359257439,0.6786512576556686,48.8674299326574,14.021448468307609,43.23320729470641,13.818862274891206,5.920698844290751,14.037862539536548,6.692294049652203,13.835516690818922,89.82331037888135
fib,519.6346257192394,1.5499683009134861,115.27031692731903,0.05186919641496551,101.64745839742514,2.557914660208973,4.507965620038007,1.550835951148081,5.1121261063661025,2.990874310757412,99.98715212458636
getivar,246.03072706876057,0.2576255472588953,47.22573556490753,76.56512295338648,44.263425801864216,81.68569128920763,5.209674854732827,76.56555638007072,5.558329989415294,81.68609754614509,53.9639586721786
keyword_args,670.9316185542515,0.22493335044991206,78.08818610892142,8.763808985475908,66.15734418187667,16.83433748326229,8.591973408351445,8.766695098271235,10.141453331466236,16.835840148698082,92.20047544323141
respond_to,751.1521966507038,1.0482566064474201,40.83511431284529,14.599613774234095,35.18542779289803,15.175462172737147,18.39476169690598,14.637197965108165,21.348388914638104,15.211623649996628,89.96392643119361
ruby-xor,1865.93152359128,3.1254905171552974,539.3891279464183,0.07303408809212067,316.3464226705187,0.05866150160533183,3.4593421092770664,3.126343703250034,5.898380351007434,3.1260409697568394,99.99228924787946
setivar,189.9069831580729,0.24433189527931645,34.59279046727283,69.03333741412328,31.295331012465905,74.80070256147562,5.489785027251214,69.0337697986083,6.06822094587934,74.80110160796696,68.73874322127101
setivar_object,307.33041774312204,0.036535384574501235,130.51906960525952,41.90223462634705,127.9121864039751,44.23432088881585,2.3546782755394204,41.90225055430512,2.4026672233754516,44.23433597703323,60.689888507684
setivar_young,310.3315803254473,1.074212108737746,130.6798848984898,42.1937565470776,128.1833141155186,44.76579261835433,2.3747463549306635,42.20742853110827,2.4209982591476527,44.778679306161614,61.3997769003019
str_concat,169.11176962423184,0.2834224454571974,80.96067206934094,1.1321150629284757,74.67426248464962,0.5912986040704059,2.0888138067751156,1.167053040053658,2.2646593886212836,0.6557151224156331,99.75658171860391
throw,67.56627144214744,0.36802891780699604,51.08409942124542,0.2309917668891026,44.83411523203055,0.2521318349009798,1.3226477946687112,0.43451407424010813,1.5070280988588909,0.4461118094297926,99.96558548719648
