bench,CRuby 3.2.0dev mem (MiB),YJIT 3.2.0dev mem (MiB),Inline Code,Outlined Code,YJIT Mem overhead
activerecord,54.88671875,73.52734375,3,3
hexapdf,215.75390625,290.05859375,2,2
liquid-render,21.7109375,27.49609375,1,1
mail,41.890625,50.296875,2,2
psych-load,28.37890625,34.55859375,1,1
railsbench,95.3671875,129.14453125,6,6
ruby-lsp,86.68359375,132.6640625,6,6
binarytrees,21.76171875,23.23828125,1,1
chunky_png,37.0546875,42.0625,1,1
erubi,68.06640625,75.96875,1,1
erubi_rails,93.15625,118.703125,5,5
etanni,102.98046875,104.84375,1,1
fannkuchredux,15.94140625,17.3828125,1,1
lee,24.578125,33.03515625,1,1
nbody,15.890625,17.4453125,1,1
optcarrot,53.69921875,57.09765625,1,1
rubykon,50.5,49.640625,1,1
30k_ifelse,58.08203125,102.203125,6,6
30k_methods,48.20703125,63.8984375,2,2
cfunc_itself,15.87109375,17.3671875,1,1
fib,15.88671875,17.33203125,1,1
getivar,15.88671875,17.375,1,1
keyword_args,15.8828125,17.34765625,1,1
respond_to,15.9453125,17.3671875,1,1
setivar,15.921875,17.37109375,1,1
setivar_object,15.85546875,17.35546875,1,1
str_concat,98.47265625,96.54296875,1,1
