bench,CRuby 3.2.0dev mem (MiB),MJIT3.0 mem (MiB),MJIT mem (MiB),YJIT 3.2.0dev mem (MiB),Inline Code,Outlined Code,YJIT Mem overhead
activerecord,64.33203125,60.12109375,71.0390625,325.21875,1,1
hexapdf,317.75,341.9921875,,700.76171875,2,1
liquid-render,31.46875,30.30859375,35.8984375,289.9765625,1,1
mail,48.15625,47.48046875,52.90234375,306.79296875,1,1
psych-load,36.30859375,37.72265625,47.44921875,293.15625,1,1
railsbench,103.6640625,106.51171875,133.76953125,372.69921875,3,2
binarytrees,29.83984375,34.1953125,31.49609375,286.44140625,1,1
discourse,384.05078125,391.25,402.390625,685.0859375,22,11
erubi,84.33984375,77.81640625,121.75,348.74609375,1,1
erubi_rails,103.80859375,101.25,107.50390625,368.74609375,2,2
fannkuchredux,24.11328125,25.6015625,26.85546875,280.9296875,1,1
lee,35.5390625,34.55859375,40.796875,293.88671875,1,1
nbody,24.19140625,24.61328125,26.0,280.96484375,1,1
optcarrot,75.75390625,78.359375,87.01171875,334.84375,1,1
rubykon,66.62109375,81.4140625,74.5,323.5625,1,1
30k_ifelse,66.12109375,115.62109375,173.0703125,347.7421875,6,5
30k_methods,55.6171875,177.74609375,182.52734375,320.05078125,3,2
cfunc_itself,24.27734375,25.12890625,26.32421875,281.00390625,1,1
fib,23.9375,24.94921875,26.3125,280.859375,1,1
getivar,24.03515625,24.94140625,26.109375,280.93359375,1,1
keyword_args,24.1875,25.59375,26.9921875,280.87109375,1,1
respond_to,23.75,25.10546875,26.6015625,280.9609375,1,1
setivar,24.015625,24.83203125,26.0390625,280.84375,1,1
