bench,CRuby 3.3.1 (ms),CRuby 3.3.1 RSD,CRuby 3.4.0dev (ms),CRuby 3.4.0dev RSD,YJIT 3.3.1 (ms),YJIT 3.3.1 RSD,YJIT 3.4.0dev (ms),YJIT 3.4.0dev RSD,CRuby 3.4.0dev spd,CRuby 3.4.0dev spd RSD,YJIT 3.3.1 spd,YJIT 3.3.1 spd RSD,YJIT 3.4.0dev spd,YJIT 3.4.0dev spd RSD,% in YJIT
activerecord,1572.1612315624952,0.059646272150810045,1500.4482503980398,0.05787531491838355,988.1014543629828,0.042468566041233495,892.3091442945102,0.08776010333730236,1.0477943715455906,0.0831097458688845,1.5910929233233937,0.07322060422508891,1.7619019614614608,0.10611085486067148,99.80916323187844
chunky-png,2540.0435265153646,0.20826957733241294,2599.686985090375,0.17235035231603527,1399.2462636282046,0.08128503796711366,1346.100595421516,0.12624536946845666,0.9770574461782995,0.2703347199042021,1.8152941283753055,0.22356984197233992,1.8869641207758172,0.24354488324423704,99.98828177322171
erubi-rails,4736.88082061708,0.10071854608687314,4737.132332101464,0.02818155112780396,3306.655113771558,0.08398359864358552,3155.7788010686636,0.03358168367709172,0.9999469063841261,0.10458692724151818,1.4325294467175962,0.13113912599594543,1.5010180114693072,0.10616946361568301,99.8413699342297
hexapdf,9194.477043673396,0.4060691979660924,8581.772025302052,0.5106778643829423,6464.7606655955315,0.784120168522546,5291.628533229232,1.3518794738320326,1.071396095883796,0.6524446909183554,1.4222455430724603,0.8830269714004502,1.7375514902332798,1.4115489029095658,98.316020410809
liquid-c,249.10822121409683,0.11127028845531212,242.41771310437144,0.407263539657132,197.06414209705002,0.19431176770411895,181.365813555256,0.49118866559588326,1.027599089291156,0.4221903218063918,1.2640971541713366,0.22391547548400456,1.3735125508545853,0.503634175074322,99.66352691462434
liquid-compile,230.64453427990279,0.0801944897043347,220.4484296519132,0.15927458651589022,179.26523848703712,2.8028195878980267,174.72376001084814,0.3445393139626593,1.0462516546118708,0.17832428350829407,1.286610478565151,2.803966618646485,1.3200524889435912,0.3537491979422689,99.89076804883452
liquid-render,592.2725311503177,0.17115065709815105,574.0279197519602,0.16498330289450178,313.00849428530347,0.26935386116744275,289.3694213175393,0.2642787917056988,1.0317834913086477,0.2377226065377624,1.8921931575775974,0.31913014578842114,2.04676958765587,0.3148584240107814,99.86150714704044
lobsters,3205.423415452242,0.27442701780733564,3193.456092849374,0.20813834341390966,2335.496738180518,1.4133378910946364,2217.507144808769,1.215289607948798,1.0037474517434777,0.3444296126957064,1.3724803649049173,1.439734066592321,1.445507593044832,1.2458888470850724,99.02315883135513
mail,494.4130612164736,0.1403259800520126,484.4257302728354,0.15245249440092548,365.14732795102253,0.13639495451670772,344.14953753352165,0.2259433739849652,1.0206168465453171,0.20720314603456688,1.354009801990909,0.19569099186005626,1.4366227679975179,0.26597328611209753,99.75904032411668
psych-load,8300.995732098818,0.1162705308180516,8395.503969863057,0.06269697679003215,5498.9151027053595,0.03626575982076025,4668.377458676696,0.01911285843566374,0.9887429940949952,0.1320974914043462,1.5095697200371194,0.1217950806563572,1.7781329392443406,0.11783097086204973,99.99203623858475
railsbench,9542.204145342112,0.0615834327888851,9557.911312952638,0.03254991800302639,6305.414578318596,0.6291322461456025,5768.78863312304,0.040844830305336303,0.9983566317894956,0.06965641647448474,1.5133349325123422,0.632139147920989,1.654108817673263,0.07389735689951872,99.80771997185977
rubocop,541.5576592257077,0.41321510368311615,535.4972097345374,0.17231773492763836,398.9892142280093,4.447239553475233,357.7378603319327,4.254185130845635,1.0113174249669286,0.4477053983172866,1.357324057677973,4.466395231941127,1.5138393759140139,4.274206107503468,99.6303227793454
