bench,No JIT (ms),No JIT RSD,YJIT (ms),YJIT RSD,YJIT spd,YJIT spd RSD,% in YJIT
activerecord,204.60129528838894,1.718505889870994,142.6334463087822,2.578082110127034,1.434455245829612,3.098349538073191,99.95883866140521
chunky-png,2403.1088404978314,0.23962040144434107,1474.5248193542163,0.4728785438598167,1.62975136732544,0.5301245646367727,99.99205573621119
erubi-rails,6370.963857881725,0.558278215941716,4494.000454495351,0.7443789675454765,1.4176598161018978,0.9304701036138316,99.89363249702862
hexapdf,8551.516888911525,0.3845403161618751,6071.949659908812,0.9265491296089954,1.408364259897364,1.0031772247878545,94.3342422699138
liquid-c,232.6002162121214,0.49269928351262066,187.03273416825678,0.7841711087098454,1.2436337267190438,0.9261084772903647,99.73598976711368
liquid-compile,211.94902703728516,0.09852745258136247,177.20141848204312,0.06917860202609553,1.1960910293659033,0.12038827970553255,99.95016875301421
liquid-render,566.8976853048662,0.2051702776502499,321.33612492179964,0.39510407805097475,1.7641890884282818,0.4451989165795346,99.85681705382858
lobsters,3061.0965468610325,1.3547277524738643,2308.9244155834117,2.043617879493313,1.3257673253403421,2.451868944439656,99.30572513629244
mail,460.75270671570144,0.13466984624584588,356.15694449462046,0.16489082966689667,1.2936788509613375,0.2128965786388248,99.89914217964379
psych-load,7694.019871391356,0.06579549671272314,5136.169079132378,0.13083564229114605,1.498007513547638,0.1464479862661508,99.99636547937412
railsbench,7473.56816244622,0.4118421542305188,5066.088154974083,0.6550286056111804,1.4752147877861894,0.7737418394853426,99.54903259973702
ruby-lsp,206.53226451637843,2.2729184400058333,161.37331299897698,3.0733513838412874,1.279841509591414,3.822518405904373,92.81579152448552
sequel,231.54530806616208,0.9929563637909171,198.15348876633712,1.193341697447774,1.168514919962881,1.5524260843146171,99.90362690222635
binarytrees,979.9262610446106,1.2163865402032716,492.10973560339073,2.273201346677531,1.9912759089049379,2.578185520424049,99.99740277168326
erubi,658.347040426599,0.15955945483164927,596.4167473153977,0.22540647264897878,1.1038372805424448,0.27616534456413594,99.98308725227272
etanni,935.060994395492,0.10417124093176966,873.9859985605794,0.09491381211396259,1.0698809774246965,0.14092650271424959,99.97752005337085
fannkuchredux,5837.747192233801,1.16032441149314,1993.793274909258,0.1748045985260587,2.9279601178810726,1.173417823101711,90.92010251637653
fluentd,5450.845464443167,0.7864958653996065,4523.460814543068,0.9284741365303543,1.205016620663216,1.2168155030638224,99.97965982787622
graphql,11211.68064021816,0.04676056962181879,9494.926043165227,0.06460660706218943,1.1808075796744841,0.07975314757077058,99.62652433879708
graphql-native,1346.9134788960218,0.09993992453275531,1110.4994500676792,0.16116148637739416,1.2128898207143952,0.18963389255875077,99.93042409901949
lee,3506.062550869371,0.8203398990618962,2544.3577732713447,1.0292175874507836,1.3779754512910103,1.3161483169882087,99.97596022554931
nbody,310.22354129740927,1.1000478521647812,174.07734404884644,0.039580592783157044,1.78210176052755,1.1007596923840437,99.94797700490513
optcarrot,17710.675582227606,0.6926209275891884,9391.040328269204,0.7431963000769634,1.8859119930423869,1.0159057484740381,99.49967961985399
rack,473.0930730079611,0.8262868746841847,407.83761870115995,1.099274924738389,1.1600035193286489,1.3751928444527148,97.94114313782761
ruby-json,10265.151119604707,0.09847913173747135,8650.092680752277,0.0541919025597346,1.1867099577379294,0.11240507858104101,99.99094897745432
rubykon,34464.96584825218,0.7676527663314948,21745.808046435315,0.5737635470941842,1.5849015945812073,0.9583816450822171,99.94718461151085
tinygql,2549.181175790727,0.1487915469217415,1404.5286082352202,0.11541418338653836,1.8149727679764063,0.18830655368878246,99.98623007827644
30k_ifelse,6311.713915927844,0.06506715121143147,1754.1097291491249,0.04940557880230537,3.598243491294869,0.08169850294566047,99.98545362893049
30k_methods,17490.93724127211,0.15446819493565148,3605.0232308714285,0.07681772110121604,4.851823725153664,0.17251488492841027,99.98969598702514
cfunc_itself,277.1725634383751,0.9284509176387046,53.095676958165726,0.013289809938118274,5.220247284101121,0.9285460276757118,98.979930550219
fib,522.1646767687552,1.1374810814602545,145.31870847193724,0.007197548713345731,3.5932378030292726,1.1375038529110446,99.99943315526606
getivar,247.27918845364604,0.4594039207076097,66.577644629988,0.010297716322085955,3.7141474413509994,0.4595193198582339,97.87932008159852
keyword_args,732.5710489988797,0.42454940465819185,96.3958914242504,0.00849410131787567,7.599608636583304,0.42463436831328605,99.46477815170515
respond_to,736.0036071522219,0.6254612995569914,78.79061896411032,0.06561505569569387,9.341259363471643,0.6288936100625204,99.46707456056926
setivar,189.90727248878162,0.4533039984710685,38.2959881923695,0.01649476650584919,4.958933858419686,0.45360400389760785,98.734661348992
setivar_object,302.9254407912713,0.33888605625060164,115.31062893184365,0.007599379062888759,2.627038318994172,0.3389712520011504,95.69374145731192
setivar_young,305.4820764652329,0.5635664265212168,115.89708394246928,0.15102229523158617,2.635804681823338,0.5834508126302597,95.68504918078133
str_concat,173.44482122218315,1.1770108800327166,99.29338794501636,0.17919456034720202,1.7467912497680922,1.1905735181724044,99.97288270625798
throw,62.1841686744509,0.17846237139814244,45.38142572245782,0.22442240803342128,1.3702559512950239,0.28673024819953674,99.98686952459248
