bench,CRuby 3.4.0dev (ms),CRuby 3.4.0dev RSD,YJIT 3.4.0dev (ms),YJIT 3.4.0dev RSD,YJIT 3.4.0dev spd,YJIT 3.4.0dev spd RSD,% in YJIT
activerecord,206.8783939124047,0.31650260513267325,127.53613728718788,0.46257570543755916,1.622115882705093,0.5604910189439474,99.55241373046658
chunky-png,2546.549435456594,0.17857626132819843,1256.75479794542,0.05393977249991433,2.0262898057916856,0.18654484760319576,99.99235523774593
erubi-rails,4605.703456699848,0.04619697053982137,3022.5214548408985,0.10572440280688777,1.5237951245385903,0.11537681498433809,99.86655664928021
hexapdf,8642.045010874668,0.5175855810776561,5211.118620137374,2.186740227419965,1.658385778723043,2.2471599088529985,99.62621292622758
liquid-c,233.47616269742346,0.442807912674177,174.94664204138323,0.5529186851299405,1.3345564108752381,0.7083769617179004,99.75136433597557
liquid-compile,220.30552080766088,0.16165093456006582,163.36111909049188,2.0707055662515854,1.3485798948624081,2.077005673258848,99.95811439745864
liquid-render,584.301779337693,0.08183244982144368,276.49853939268115,0.13336202722192478,2.113218321590741,0.15646718553268765,99.90363227755871
lobsters,3180.1123472551503,0.42100685902067514,2208.8416370252767,0.9814619690037902,1.4397194864263414,1.0679486747701181,99.27666631207461
mail,473.6915255175126,0.19855265416497445,335.39183388482655,0.22469345770452323,1.412352590791397,0.2998504734216212,99.8995339975817
psych-load,8218.296611557404,0.07791910184316532,4503.04278259476,0.04514128814085221,1.825054081947191,0.09005066533380535,99.9964729171386
railsbench,9401.057423402866,0.044486045769026254,5732.433288296063,0.045602511037766476,1.6399767691317142,0.06370712111776447,99.84617783257404
rubocop,525.4116925100485,0.06464256398505383,358.2888002196948,7.352005377587901,1.4664474362242907,7.352289557216851,99.66419795312406
ruby-lsp,360.2200066360335,0.16578859031507998,302.7799458346433,0.1306919078525951,1.189708934133834,0.21110715633727967,97.5825567927545
sequel,234.53816378210064,0.08095545806003009,194.55939117260925,0.14215547795391564,1.2054836436757916,0.16359084968914211,98.64355053300524
binarytrees,980.2587104254756,1.1471055572847781,476.7332859765524,2.278681544961138,2.0561994290318726,2.5511253875300013,99.99742717020276
blurhash,1015.3585652510325,1.0974762461089398,419.7336293756962,0.6860481194229281,2.41905459603334,1.294262775844653,99.98770563273204
erubi,674.9127070077612,0.08691625127885068,558.4158203269861,0.05637878336974085,1.208620319196113,0.10360020246418672,99.9835152695081
etanni,2458.1559530782456,0.0731858953993925,2261.903225007106,0.0986953477351425,1.0867644229432154,0.12286963396206373,99.97800064762592
fannkuchredux,5562.803339958191,0.9989233475746704,1445.891778320074,0.9101362175726998,3.8473165304400565,1.3513681174525787,90.9151848999477
fluentd,5219.8739893734455,0.5342964134747401,4470.4531619946165,2.191910057380148,1.167638671119519,2.2560900596155764,99.9839414086333
graphql,11295.23805603385,0.07503801004015341,9033.058737715086,0.21233118562221714,1.2504333674786867,0.22520043369967696,99.62736167119957
graphql-native,1617.841229091088,0.04170202487039402,1392.001826564471,0.0911356788686124,1.1622407372007548,0.10022360421145214,99.93206415849825
lee,3603.9450108295396,0.19509001841703208,2428.988059006986,0.22099392283153008,1.4837228192479863,0.29478539518508406,99.96399641157718
matmul,3705.0263000031314,0.49252326161002064,2125.0537253916264,0.07047078748528145,1.7434977081910397,0.497539239774883,99.76069199590675
nbody,288.285548284233,1.096821337282986,122.11294322424419,0.07065667486656414,2.3608107435002603,1.0990948146645207,99.94797109450059
nqueens,569.801094631354,3.0787961485741966,113.109024365743,0.43450958190819655,5.037627172778691,3.1093060803409727,92.40588847112703
optcarrot,17752.847804129124,0.5569912032181052,7100.188639263312,0.580663027062399,2.5003346680055376,0.8046171458896592,99.50362191766722
protoboeuf,421.3301400343577,0.7392637075393655,153.45679596066475,0.20147867931289382,2.7455945329547764,0.7662274384949397,99.96623074104453
rack,503.97213821609813,0.11574332544118128,410.9916716814041,0.5509677642501474,1.2262344298956291,0.5629937784975863,98.29089294442906
ruby-json,11516.472207506498,0.059832453422555665,9548.651850720247,0.05409506225202654,1.2060835799179148,0.0806610081923907,99.9908448128796
rubykon,35427.24206546942,0.5022508174802293,19767.769568165142,0.6677525051126849,1.7921719465266814,0.8355532848022471,99.94865697607175
sudoku,4560.435936351617,0.37024487431321695,1453.8768502573173,0.1684288632163507,3.1367415579555304,0.4067549003018427,99.80795176520368
tinygql,2585.497978826364,0.1969730511766015,1488.4973011910915,0.11646107068269247,1.7369853319569042,0.22882649294690324,99.98628243878423
30k_ifelse,6529.41976738247,0.06509648807921771,1557.0333291183817,0.04222394713378903,4.193500322231083,0.07759132987521702,99.9854692193817
30k_methods,17944.347221080377,0.23051999077308288,3329.895520015903,0.07923514648570895,5.388861936723671,0.24375740929176692,99.98971245806251
cfunc_itself,281.2717272689628,0.5185493701061065,41.35668331899905,0.01662827200699711,6.801119062169765,0.5188159101910603,98.96134748900917
fib,496.87139014713466,2.5041011472278987,113.04610469544839,0.008746522411655216,4.395298639309421,2.504116422453712,99.9994382334495
getivar,244.16967739066962,0.35842328961505854,40.47268149600822,0.01519769981325845,6.032950335024178,0.3587453478696191,97.87932353100815
keyword_args,669.0185608306122,0.1293553644647401,71.6193217368236,0.010499471136243893,9.341313832725554,0.12978077365290502,99.46068271899873
respond_to,729.6545116443571,1.3429997361066253,34.24245314698531,2.08681380538893,21.30847660102867,2.4816204684730283,99.45996072711466
ruby-xor,1872.3146557807922,3.001398665307429,358.2449401418368,0.050342838491866944,5.226353385590046,3.0018208390069914,99.99495145828894
setivar,189.22971061642613,0.23600012353221136,29.59284955779807,0.019685902406778796,6.394440327445988,0.23681974803801362,98.7346649051459
setivar_object,321.68165701225337,0.007397619154936387,112.73935747643311,0.00861033710600837,2.853321716681748,0.01135176965237519,95.69375357054315
setivar_young,304.15392470945767,0.3785959258406593,112.75558899812417,0.28254831178630757,2.6974620718314695,0.47240705282249806,95.6850609616246
str_concat,170.85686497706962,0.25771669689193694,81.86808796870362,0.20979661297232835,2.086977590613628,0.33231387974556736,99.97289940288778
throw,65.28731171219121,0.19299672519782693,45.8191806051348,0.22677766892635673,1.4248904247073046,0.2977849006594488,99.98698105643997
