bench,CRuby 3.3.4 (ms),CRuby 3.3.4 RSD,CRuby 3.4.0dev (ms),CRuby 3.4.0dev RSD,YJIT 3.3.4 (ms),YJIT 3.3.4 RSD,YJIT 3.4.0dev (ms),YJIT 3.4.0dev RSD,CRuby 3.4.0dev spd,CRuby 3.4.0dev spd RSD,YJIT 3.3.4 spd,YJIT 3.3.4 spd RSD,YJIT 3.4.0dev spd,YJIT 3.4.0dev spd RSD,% in YJIT
activerecord,449.3980487449127,0.3627475801729544,436.99117270061527,0.31780071748888755,193.43805552042764,0.345997316424079,185.64136549340267,0.482842873896161,1.0283915941999988,0.4822687041036207,2.323214258620662,0.5012982644035368,2.4207861623431306,0.6039230479072959,99.93045124291199
chunky-png,1107.5935154739354,0.22117762361675983,1102.848069328401,0.15651138768238881,660.4562992643979,0.1761551868963326,602.1911115385592,0.2336797352791522,1.0043029010772302,0.2709526815940822,1.6770125695031592,0.2827546481655765,1.8392724406776877,0.3217541916881453,99.98860158711621
erubi-rails,1696.0774917155504,0.2151075940944458,1745.0433894991875,0.3321293308548507,941.6025814346292,0.22345758001879384,945.1748107305982,0.3203669190906712,0.9719400113038508,0.3957033856958918,1.8012668244084467,0.31016861076671914,1.7944590486965282,0.38588371290422396,99.41365658480349
hexapdf,3551.7649602144957,0.978933342975831,3524.7944723814726,1.3014267630184735,2168.2983491569757,1.5942220736637682,1998.6180886626244,2.6311859502121617,1.0076516483569042,1.628503027166538,1.6380425514760943,1.870789809183982,1.777110384601372,2.80739202723519,98.17709156784953
liquid-c,83.90956877291887,0.4644567802074152,82.89289884057574,0.8405597645924429,60.09625611495387,0.6707101862179564,57.64969300990011,0.875589614282762,1.0122648616053163,0.9603441146445072,1.3962528483041308,0.8158261178567189,1.4555076426601123,0.9911494707260229,99.75412044294589
liquid-compile,84.3265367445746,0.3860349210877126,84.18305802242213,1.0973651313406456,56.35807359184342,3.551621725793672,58.26176623887722,0.8157976866464818,1.0017043657657845,1.163285516019807,1.4962636472510478,3.572539690952197,1.4473735039001399,0.9025235874130646,99.9558810105964
liquid-render,202.65287176953802,0.2573777471919897,207.26867544430274,0.30186736846195494,82.72498833354224,0.4909565653738714,80.73204543204189,0.5293796177875653,0.9777303364106021,0.39669536535201594,2.4497177437179403,0.5543299142508297,2.5101912218999316,0.5886306859810593,99.8949535055572
lobsters,1300.8044766118894,1.1353564717698712,1318.8629760765111,1.168211786384527,853.0335340959331,1.5887699108917206,862.1647693216801,3.6059842452789033,0.9863075241384485,1.629034405971052,1.5249159905425236,1.9527478454077516,1.5087655201166654,3.7804968846951046,98.9203818866996
mail,174.09029324757464,0.32703401493151785,192.27234447655613,1.439480652919678,122.98614130323303,0.30888820403762507,120.91963056285502,0.34688002769726883,0.9054359519124788,1.4761625239289509,1.4155277285945567,0.4498479404374524,1.439719030212229,0.47673577643961884,99.88095910049287
psych-load,2805.8079473674297,0.5695796353119557,2880.614770948887,0.05023244411503443,1801.7924558371305,0.06168326229280965,1653.5545472055674,0.06584861257559328,0.9740309518871156,0.5717903981389251,1.5572314881648361,0.5729099281817204,1.6968342242529093,0.5733733519620797,99.9922146744396
railsbench,3353.669712692499,0.2556460428542371,3475.0225100666285,1.0113978367898675,1923.1946881860495,0.3103052593298136,1958.4424562752247,0.4945523359215845,0.9650785579021177,1.0432068268038959,1.743801463935858,0.40205006304535423,1.7124167738228402,0.556719778876704,99.48077768142517
rubocop,204.06464978500648,0.8786887107013506,205.20197892033343,0.9946788329156921,116.64784323965382,2.212003150998963,112.74509939576397,3.2048301329643385,0.9944575138051251,1.327207531234104,1.7494078254473526,2.3801369268055446,1.809964698054748,3.32310548003975,99.84795857743364
ruby-lsp,218.8647810927057,0.7196865334016704,213.34706619381905,0.908936639901465,132.08040217351584,1.3716422591815147,127.20773422292301,1.1022081947978737,1.0258626237394517,1.1593595308251357,1.6570571976694926,1.5489839229418372,1.7205304569701703,1.316363024032239,99.75307712210768
sequel,92.29524631666231,1.5194151908325284,90.21568526701293,0.45434086060989104,69.1679925394227,0.43756328593814986,66.71784327958117,0.47283217168419284,1.023050992114004,1.5858903303042065,1.3343635246325547,1.5811654408485025,1.383366754376322,1.5912865187364087,98.8297398871545
binarytrees,495.88011146760454,1.2118889920541636,487.0973609101314,2.1001825941080603,234.88484499818188,2.4446246707117543,242.40207832241268,4.443378678851056,1.0180307906843566,2.4247560408537017,2.111162648537171,2.7285279382323737,2.045692491167701,4.6056800814570495,99.99024010368919
blurhash,416.2904146526541,0.058522293198106146,419.91459031499204,0.036518621859559904,232.00945360586047,0.17121303298463864,195.3459282974816,0.24510986271550364,0.9913692552106386,0.06898165367463023,1.7942821216235938,0.1809385571539799,2.13104218900692,0.2519994119072069,99.98752558414441
erubi,320.13372229855685,1.2841420342795364,270.6274806641706,0.9257644069547719,262.3809191442671,0.15149315935149676,214.30497049139097,0.5301346824075527,1.1829313176654812,1.5830541688103748,1.2201105299220902,1.2930471536389865,1.493823132354353,1.3892672693527848,99.97728730384105
etanni,434.30141371985275,0.09009900477338126,380.8482747686946,0.18609570123754546,382.8950501114562,0.1202279941065324,334.16891042143106,0.15442773206570842,1.1403528451943823,0.20675937869960714,1.1342570597176242,0.15024180918783617,1.2996463769539224,0.17878969515078882,99.97436239759669
fannkuchredux,2193.0411491543055,0.15093437087498765,2284.8747197538614,0.3179091097205873,829.2784894652226,0.03743995365141882,709.163243509829,0.2987496035815917,0.9598080499531945,0.35191957370223775,2.6445171037398225,0.1555086314030469,3.0924348790278353,0.33471257811977506,74.2422971768019
fluentd,2543.1184608489275,0.8962338392833137,2409.8618783056736,4.217263086145695,2324.876571819186,1.051844430458235,2182.9881004989147,5.225885071914346,1.0552963569169134,4.3114432655949,1.0938724625965712,1.3818870433441792,1.1649712887888424,5.302179729086305,99.9749356262542
graphql,4272.012763470411,0.29582354537682304,4220.102398097515,0.04285219906682594,3537.782711163163,0.06458141286167512,3521.0226222872734,0.034675206574741116,1.0123007359717855,0.29891115898235743,1.2075396123087068,0.30279089960981886,1.2132875081317402,0.29784885420346047,99.44095958918939
graphql-native,780.6626264134358,0.660998803100376,601.5344373881817,0.17804075255786722,708.2220340768496,1.5283411762353032,525.3512118943036,0.22617525069613037,1.2977854265551536,0.6845567378030116,1.1022851434310579,1.6651564997550348,1.4859823461690211,0.6986234047951636,99.95407724172365
lee,1457.8761241652749,1.2490393622667872,1424.821865124007,0.6388487633517373,1048.603767627164,1.3773173137405037,988.8914706451552,0.9814035654781836,1.02319887127672,1.402935162766928,1.3903021991464268,1.859328457056789,1.474252905846334,1.5884748304034013,99.95615149057798
matmul,2117.5006564706564,0.08494441287320206,1936.811799928546,0.10463974508994527,1226.6959816217422,0.10524437580514258,1042.6856204867363,0.20229455029799517,1.0932919019539102,0.13477770413114235,1.726182108847568,0.1352476688042611,2.0308140966614516,0.21940519218706087,99.64079174409497
nbody,141.48466406491002,0.023465414572993,128.79187623748865,0.06752771888986692,69.71545063507811,0.04437322050092568,55.03385165166632,0.28742866659436406,1.0985527053275954,0.07148858999554629,2.029459219958343,0.05019570079903461,2.5708661091073415,0.2883849234292537,99.78283355963735
nqueens,245.4233815052868,0.6010571136786669,241.20760913128439,0.06521159764306105,245.33767793822076,0.35794166743315975,60.221113512913384,0.19920773481923662,1.0174777752210455,0.6045843252772026,1.0003493290055823,0.699565501714143,4.07537103166749,0.6332087929865955,94.62039312922587
optcarrot,7622.87161834538,0.4004738240205693,7349.306045100093,0.39215337090496055,2092.7066694945097,0.4674180499204054,2024.2710288614035,0.7577627135394244,1.037223320347052,0.5605029438261511,3.642589632586527,0.6155151640025227,3.765736657621897,0.8570785341824223,99.49199670083475
protoboeuf,178.59308072512255,0.21724085039387722,182.74076439199908,0.5219545937723004,50.64222042503226,0.35951708691129997,46.51873059312252,0.3711641274115654,0.9773029095031074,0.5653584571224366,3.526564973380288,0.4200549045792016,3.8391649653382056,0.43006557239221527,99.98909840480658
