bench,CRuby 3.3.3 (ms),CRuby 3.3.3 RSD,CRuby 3.4.0dev (ms),CRuby 3.4.0dev RSD,YJIT 3.3.3 (ms),YJIT 3.3.3 RSD,YJIT 3.4.0dev (ms),YJIT 3.4.0dev RSD,CRuby 3.4.0dev spd,CRuby 3.4.0dev spd RSD,YJIT 3.3.3 spd,YJIT 3.3.3 spd RSD,YJIT 3.4.0dev spd,YJIT 3.4.0dev spd RSD,% in YJIT
activerecord,497.9298288623492,0.26263228710830555,541.4991871170375,0.2660940811915092,238.54010218176347,0.4333227155452791,240.3404398780802,0.41699488517202876,0.919539383823172,0.37387401390962294,2.087405112633578,0.5066994119192111,2.0717688172449833,0.49280873824575483,99.9296426421591
chunky-png,1099.312985315919,0.1981089162515603,1285.4824827185698,0.22434623297157685,660.5988599153029,0.34388805349234397,568.892379139745,0.3227917185265496,0.8551753914149534,0.2992964666462081,1.6641157773975945,0.39687042725947846,1.93237425148541,0.3787368958098629,99.98997735851023
erubi-rails,1821.2221797555685,0.17414879671464,2010.2354798465967,0.21004741674310212,995.7952541964395,0.23106673121108945,1062.2553445006672,0.40984429041634685,0.9059745477651941,0.2728510961634705,1.828912291036384,0.2893434596975278,1.714486247759636,0.44530904525288495,99.84253485600685
hexapdf,3518.987777456641,0.5543606734826998,3703.813970834017,0.5546548810565429,2171.110301464796,1.70530748322895,1954.4199410825968,1.0670571316786917,0.9500984134643898,0.7841924466507187,1.6208240433857573,1.7931506820847067,1.8005279743039233,1.2024669137113708,99.44999808533922
liquid-c,82.92688922533257,0.42004052205475334,89.22787271553952,0.624096877324576,58.661049614825885,0.6315401309366769,62.45531789324385,0.7078219346364,0.9293832375641788,0.7522838244002835,1.4136618722276286,0.7584701557421654,1.3277794753535832,0.8230710366186177,99.75038557464985
liquid-compile,85.57483002193862,1.369592247781023,89.79661556903595,0.4665390607713083,59.85105822200445,1.5881945254968495,61.63373266291969,0.7399932676158912,0.9529850259907445,1.4468730491674968,1.4297964407666353,2.0971754280460275,1.3884414641890164,1.556718651940266,99.9497844974884
liquid-render,204.0344215389611,0.27561582888187824,215.8410505268925,0.5657765220566974,82.68888085742847,0.562370377485224,82.55949252345745,0.6445898090428512,0.945299427707982,0.6293386672061533,2.467495259619678,0.6262783140131216,2.471362350985736,0.7010421578280042,99.89734477801333
lobsters,1284.2793629637786,0.9752312876699399,1369.6798138941328,1.2539528271253146,853.9254541198412,1.5371586577302772,877.3439717902379,1.5706544093727721,0.9376493323008445,1.58854454048539,1.5039712855116985,1.8204210511542422,1.4638265084823925,1.8487918590616148,99.22288414256197
mail,173.98670472112704,0.26399977592435814,191.1783126782473,0.40303929447947195,120.11395008185832,0.4054438741742227,130.91868746818767,0.3835584591962781,0.9100755325419484,0.48180551530946786,1.4485137205341605,0.4838187850771343,1.3289676828100236,0.4656318001480722,99.87960483735407
psych-load,2758.7300896644592,0.04501979338856638,3044.1035516560078,0.06154253836674342,1857.6395012438297,0.05699786476339403,1720.3423861414194,0.08185152827461735,0.9062536943474528,0.07625133326946679,1.4850729045206466,0.07263290152771924,1.6035936287380876,0.09341549377720855,99.99178017772338
railsbench,3313.3764065802097,0.11315409942108277,3545.0770296156406,0.15381364132029848,1945.9060404449701,0.35543677116777095,1958.2078393548727,0.22802412989119533,0.9346415829332341,0.19095152911669946,1.7027422381722708,0.3730136036580525,1.6920453181679602,0.25455619031646626,99.80908024151331
rubocop,202.63402626904494,1.6025020024583516,216.2642770165962,0.9844935248299768,120.20329697804304,3.650227884307719,114.25123847228416,3.1623080744534064,0.9369740997654215,1.8807552122259767,1.6857609679879173,3.98649925062838,1.7735827548005205,3.5451664313028015,99.86139505190332
ruby-lsp,218.8455348350401,1.2363735349457283,225.02109326603937,0.8453395445124507,136.81671236498426,1.033245019068067,129.56481460820544,1.1437362464911152,0.9725556464891139,1.4977377819333777,1.5995526500536614,1.611277377530997,1.6890815264685328,1.684266047704988,99.75564046904167
sequel,89.6912949360334,0.46346596908672943,99.09270698706851,0.354505612870827,67.2620135880665,0.5495580658993637,73.63469627259964,0.39582677540288275,0.905125086024121,0.5835022999598389,1.333461342464869,0.7188983045581278,1.2180575119640795,0.6094912145612481,98.85196769221649
binarytrees,493.34307555474487,1.1753262821776709,550.5932493342293,1.7668424621950154,237.1911996195459,2.4198633963096334,255.35934414958285,3.0840394326133396,0.8960209304260256,2.122056586378631,2.079938363421855,2.6901915780064405,1.9319562289671193,3.3004077159483787,99.99055032779269
blurhash,421.1512722315327,0.034121814661618066,461.2520072343094,0.3057703204992198,234.8869180906627,0.3407298971329179,193.2344085549655,0.2613442906795611,0.9130611154556859,0.30766830700284586,1.7929958622428468,0.3424341703685697,2.1794838475246827,0.26356239585078284,99.98775332863926
erubi,325.28285022421056,0.14513328033193676,336.250493908301,0.12133410805188918,266.92597908013073,0.1660250030284397,257.9700949593125,0.1602499996643498,0.9673825202258842,0.1891709143516943,1.2186256704768372,0.22051750653973473,1.2609323971273287,0.21620298668689258,99.97665374309679
etanni,441.0387928581844,0.08929889075504399,472.94491964081925,0.08883209031821204,386.86032171415934,0.10106971470388826,397.1460339697924,0.1121043643037725,0.932537330548204,0.1259580571475452,1.1400465958978758,0.1348680062891368,1.110520451254791,0.14332369094477795,99.97417504430129
fannkuchredux,2191.884307563305,0.0908184948152434,2403.663908690214,0.11902942481537199,802.8579708188772,0.052408653538305344,830.2456343080848,0.06602711548336966,0.9118930061889099,0.14971974810419864,2.730102193950552,0.10485545272518983,2.640043159504224,0.11228347598627603,74.28181224063108
fluentd,2689.5893279463053,0.6681681110756085,2668.823764100671,0.7026145698410547,2439.3816094845533,0.8366516689881672,2448.44213090837,0.6521888495176403,1.0077807924693116,0.9695957190557707,1.1025701421577174,1.0707168812898358,1.0984900537340736,0.9337017297260888,99.97486509177646
graphql,4304.070481285453,0.09085226354644159,4612.736409530044,0.045800807617730074,3665.6400851905346,0.040731031673700076,3856.96021951735,0.05046995873701587,0.9330839872820658,0.10174403063545497,1.1741661432267247,0.0995648066975276,1.1159229642830106,0.10392954597431937,99.44048411699983
graphql-native,688.297671978088,0.08220102380539901,752.4880917121967,0.10870886705526431,611.6959436796606,0.1016876153131667,666.1927276424,0.12274505706195231,0.9146957666957213,0.13628875995875414,1.1252284392105485,0.13075694789468875,1.033181005163349,0.14772730738694761,99.94372610025049
lee,1466.7348817668178,1.1198728112016565,1607.3007743805647,0.9185352297647046,1045.105814541641,1.5852914318303184,1051.5531470116816,1.30832001905216,0.912545371187344,1.448386026440327,1.4034319409179572,1.940944109731994,1.3948271525172127,1.7221545765468749,99.95768572246743
matmul,1885.1683486253023,0.10707720252880655,2002.9724281281233,0.1023206737249067,1241.5527674059074,0.10595909561124053,1156.0163444373757,0.15547657224369507,0.9411853713768219,0.14810485330641218,1.518395672029439,0.15064148580038328,1.6307454109074897,0.1887815981976103,99.64076575146592
nbody,136.4804029287327,0.02208605888718252,153.05846284098803,0.019934639357780063,76.12802977492282,0.042595352744344894,59.11495666726526,0.3286772781426537,0.8916880543255016,0.02975203931653842,1.7927746630544015,0.04798080941984268,2.3087287993278416,0.3294184985158414,99.78321603485954
nqueens,241.1535857812218,0.03776659255398667,273.18860687315464,0.5067380306872685,241.0117105945297,0.19060484130937114,68.14459817245674,0.13132182951750812,0.8827366138778725,0.5081434317768457,1.0005886651164881,0.19431037296991993,3.538851093830256,0.13664456967243266,94.62032607846531
optcarrot,7523.463803902268,0.3959970592919214,7768.880162015557,0.4108681071612012,2078.283444046974,0.4958012376587036,2096.503857523203,0.8072062686146875,0.9684103303184923,0.5706367254655784,3.6200374041627694,0.6345333231846472,3.588576179769325,0.8991082421258836,99.49042793445314
protoboeuf,150.65412135108522,0.3276828489507366,172.76784480072376,0.2737807495215308,43.41403480821594,0.3707998150551185,47.24730989933014,0.4732464707060365,0.8720032453079145,0.4270034523338687,3.470170925522327,0.49484194682886506,3.188628552018814,0.5756199019597835,99.9873694902022
protoboeuf-encode,248.69429390575434,0.73283705216897,234.1673631189751,0.8582786249437248,122.32058103731337,0.9988224660856635,102.45124603434081,1.191309686540193,1.0620365305962747,1.128579790297078,2.0331353219282957,1.2388286660346346,2.4274404024563454,1.3986668346236706,99.98604975539983
rack,63.79377379722554,0.7889785713861867,64.85306776681746,0.6415069953865138,36.975397772511045,0.8852775661446899,34.49031258824953,0.763862213546477,0.9836662473176957,1.0168669584741263,1.7253032459505364,1.1858345395651342,1.849614254263366,1.098167868493115,99.87141366515033
ruby-json,4042.4113761633635,0.04797994166419995,4317.616381123662,0.018636779446935876,3505.441854149103,0.05626560191740364,3709.655113518238,0.02741267682671617,0.9362599683094874,0.05147236491801947,1.1531816941646582,0.07394520106962835,1.0897000536337027,0.05525875182182467,99.98208822799876
rubykon,13566.972444951534,0.817587497022752,15052.219930663705,0.7018090471080888,6741.735853999853,0.721600653186997,7195.968513563275,2.9813045788152293,0.9013270140514961,1.077490256981794,2.0123856435137975,1.090484671129232,1.885357394126991,3.09137935345253,99.94972752355515
sudoku,2096.473154053092,0.04633373224956648,2282.763096690178,0.0803405088531065,740.036599217884,0.05589585727375617,758.4019262343645,0.13258472678566935,0.9183927833303459,0.09274379821287568,2.8329317175242053,0.07260276581882151,2.7643299437048516,0.1404475863836937,99.71175594519774
tinygql,873.1681603193283,0.08423524876062535,975.5418187096005,0.08237259825074726,489.9505850357505,0.08377758432329005,495.7466615619613,0.10788482960056224,0.8950596925453312,0.11781690063969366,1.7821555621892262,0.11880345436396374,1.7613192947547358,0.13687480992391107,99.9820032070471
30k_ifelse,2450.9535808116198,0.09099773817696301,2529.158791527152,0.09366541949853073,362.13900367064133,0.08554118117779486,358.10719276113167,0.1255121186929145,0.9690785683455206,0.13059019550930634,6.767991174573166,0.12489148101698304,6.844189757580435,0.15502864345696693,99.93932182749445
