bench,CRuby 3.2.0dev mem (MiB),MJIT mem (MiB),YJIT 3.2.0dev mem (MiB),Inline Code,Outlined Code,YJIT Mem overhead
activerecord,64.62890625,65.29296875,76.3828125,1,1
hexapdf,287.3203125,,366.27734375,2,1
liquid-render,30.91015625,35.7890625,37.1953125,1,1
mail,49.515625,53.9453125,56.07421875,1,1
psych-load,40.484375,51.79296875,44.37109375,1,1
railsbench,103.22265625,107.22265625,131.54296875,3,2
binarytrees,31.06640625,33.61328125,33.2109375,1,1
chunky_png,42.7734375,48.80078125,47.58203125,1,1
erubi,96.4375,102.19140625,114.44921875,1,1
erubi_rails,102.46875,102.93359375,122.26171875,2,2
fannkuchredux,25.33984375,27.98046875,27.46875,1,1
lee,34.875,42.2734375,39.62890625,1,1
nbody,25.2578125,26.94921875,27.22265625,1,1
optcarrot,59.4453125,66.61328125,66.28125,1,1
rubykon,56.6015625,63.23046875,59.38671875,1,1
30k_ifelse,67.8984375,170.8671875,127.01953125,6,5
30k_methods,58.515625,180.2265625,79.1640625,3,2
cfunc_itself,25.07421875,27.3203125,27.03515625,1,1
fib,25.15625,27.30859375,27.203125,1,1
getivar,25.140625,27.0,27.36328125,1,1
keyword_args,25.08203125,27.98046875,27.125,1,1
respond_to,24.84375,27.67578125,27.05078125,1,1
setivar,25.14453125,26.8828125,27.2421875,1,1
str_concat,107.94140625,106.828125,107.76953125,1,1
