bench,CRuby 3.3.0dev mem (MiB),YJIT 3.3.0dev mem (MiB),Inline Code,Outlined Code,YJIT Mem overhead
activerecord,45.6640625,51.390625,2,2
hexapdf,297.44921875,355.8671875,3,3
liquid-c,32.3515625,36.30859375,1,1
liquid-render,28.22265625,32.44921875,1,1
mail,41.2734375,44.046875,2,2
psych-load,28.390625,30.48046875,1,1
railsbench,94.62890625,110.3515625,4,4
ruby-lsp,87.3828125,128.53515625,9,9
sequel,32.44921875,37.69921875,2,2
binarytrees,21.44921875,21.80859375,1,1
chunky_png,45.46875,37.07421875,1,1
erubi,106.56640625,156.890625,1,1
erubi_rails,92.7421875,100.90625,3,3
etanni,135.30078125,180.8984375,1,1
fannkuchredux,15.64453125,16.18359375,1,1
lee,25.5546875,29.8359375,1,1
nbody,15.5546875,16.04296875,1,1
optcarrot,50.08203125,53.109375,1,1
ruby-json,16.19921875,17.1796875,1,1
rubykon,50.5546875,47.328125,1,1
setivar_young_object,15.53515625,15.87890625,1,1
30k_ifelse,57.50390625,96.09375,9,9
30k_methods,46.65625,56.4375,3,3
cfunc_itself,15.53125,15.87109375,1,1
fib,15.53125,15.8515625,1,1
getivar,15.53125,15.88671875,1,1
keyword_args,15.53125,15.875,1,1
respond_to,15.52734375,15.890625,1,1
setivar,15.59375,15.93359375,1,1
setivar_object,15.53515625,15.87890625,1,1
str_concat,88.89453125,90.70703125,1,1
throw,15.65234375,15.91015625,1,1
