bench,CRuby 3.3.0dev mem (MiB),YJIT 3.3.0dev mem (MiB),Inline Code,Outlined Code,YJIT Mem overhead
activerecord,41.015625,46.703125,2,2
chunky-png,49.59765625,53.390625,1,1
erubi-rails,85.11328125,95.43359375,3,3
hexapdf,136.34375,264.875,3,2
liquid-c,27.51171875,32.4140625,1,1
liquid-compile,23.8203125,26.3984375,1,1
liquid-render,26.265625,30.6796875,1,1
lobsters,258.00390625,335.69921875,12,10
mail,44.2734375,49.015625,2,1
psych-load,26.6328125,28.96484375,1,1
railsbench,83.671875,99.5546875,4,4
ruby-lsp,83.19140625,125.24609375,9,7
sequel,28.80859375,32.58984375,1,1
binarytrees,17.69921875,17.83984375,1,1
erubi,21.1796875,23.28125,1,1
etanni,15.1953125,15.61328125,1,1
fannkuchredux,12.05859375,12.2734375,1,1
fluentd,599.48828125,627.2265625,1,1
graphql,30.92578125,35.42578125,1,1
graphql-native,28.43359375,31.09765625,1,1
lee,26.13671875,29.17578125,1,1
nbody,12.1171875,12.28125,1,1
optcarrot,53.13671875,56.78125,1,1
rack,21.87890625,23.765625,1,1
ruby-json,13.1328125,13.3359375,1,1
rubykon,39.875,41.26953125,1,1
tinygql,19.859375,22.078125,1,1
30k_ifelse,52.5234375,86.57421875,8,7
30k_methods,40.94140625,51.3828125,3,3
cfunc_itself,12.17578125,12.32421875,1,1
fib,12.171875,12.31640625,1,1
getivar,12.17578125,12.3203125,1,1
keyword_args,12.17578125,12.32421875,1,1
respond_to,12.1875,12.328125,1,1
setivar,12.17578125,12.31640625,1,1
setivar_object,12.17578125,12.31640625,1,1
setivar_young,12.16015625,12.3203125,1,1
str_concat,38.11328125,38.77734375,1,1
throw,12.17578125,12.32421875,1,1
