bench,CRuby 3.1.0dev mem (MiB),MJIT3.0 mem (MiB),YJIT 3.1.0dev mem (MiB),Inline Code,Outlined Code,YJIT Mem overhead
activerecord,61.0,64.84765625,321.2890625,1,1
liquid-render,27.99609375,31.83984375,286.33984375,1,1
psych-load,27.328125,36.5703125,284.13671875,1,1
railsbench,181.52734375,184.2890625,449.796875,5,4
binarytrees,27.45703125,31.1015625,283.8828125,1,1
fannkuchredux,22.6484375,22.0078125,279.234375,1,1
jekyll,853.28125,843.703125,1114.60546875,3,2
lee,28.30078125,28.84375,286.05078125,1,1
nbody,22.3828125,22.1328125,278.87109375,1,1
optcarrot,96.203125,108.63671875,356.5,1,1
30k_ifelse,63.8984375,63.66015625,345.3125,6,6
30k_methods,54.7265625,56.32421875,321.27734375,3,3
cfunc_itself,22.3828125,22.046875,279.078125,1,1
fib,22.33984375,22.06640625,278.85546875,1,1
getivar,22.41796875,22.06640625,279.03125,1,1
respond_to,22.3515625,22.09765625,278.796875,1,1
setivar,22.37890625,22.05078125,278.93359375,1,1
