bench,CRuby 3.4.0dev (ms),CRuby 3.4.0dev RSD,YJIT 3.4.0dev (ms),YJIT 3.4.0dev RSD,YJIT 3.4.0dev spd,YJIT 3.4.0dev spd RSD,% in YJIT
activerecord,83.28216736817541,0.43072532017616105,37.8703118864971,0.8635804681602737,2.199141312006733,0.9650365414992189,99.6006870090305
chunky-png,1127.5864926677557,0.13635739837303423,626.3999592272505,0.2060566053357506,1.8001062676612989,0.24708837425819058,99.99640435692464
erubi-rails,1919.7831456304382,0.15846638524019047,1001.4146926175607,0.24778970279570162,1.9170710793271748,0.2941280878506414,99.91857807896035
hexapdf,3539.443563732008,0.6297020525018198,1905.7459798331063,2.007227164896877,1.8572483432665938,2.1036838085665246,96.94292142788349
liquid-c,86.03772596953522,0.6286163461262061,56.67091913478957,0.8908608945512635,1.5181988801857589,1.0903172217560078,99.75423006894907
liquid-compile,84.8401279973393,1.4955199322835535,58.13639098642606,1.1164720219959094,1.4593291148249663,1.8663037383440666,99.95724298079655
liquid-render,204.4028995362933,0.31880199568508827,77.53514639076556,0.7607097904870807,2.636261218959118,0.8248115528990203,99.90670431452881
lobsters,1323.033064522821,0.996682520486067,843.5814968593743,1.465304858446458,1.5683523992031936,1.772144005104905,99.49253014803156
mail,180.17610912793316,0.3122900332392585,123.64473565830849,0.39400837681954626,1.4572080903294484,0.5027600479995907,99.90304970998871
psych-load,2883.498671837151,0.052938940347086356,1684.664521055917,0.05183172346662484,1.7116159542730955,0.07408818369074138,99.99657344205657
railsbench,3445.038571829597,0.5054789576191818,1892.0086123670142,0.9102055576803268,1.8208366226830495,1.0411451069989857,99.84649850792984
rubocop,208.74528921637182,2.061482723868333,107.73668504647307,1.3331832394370344,1.9375506971123893,2.4550129471600406,99.93094889792849
ruby-lsp,156.28002841278152,3.0601759711193464,112.16202714496245,1.4689598708244784,1.3933416896147863,3.3944837716962066,97.574281720116
sequel,91.72493025750127,0.5374583116613545,68.81446985342248,0.565582845894724,1.3329308567352036,0.7802213739345063,98.66908690030218
binarytrees,476.5910264104605,1.251972794331627,227.5795703004489,2.6282979127402184,2.094173153509643,2.9112515858065464,99.99753480196313
blurhash,421.7280142451867,0.10022729573066007,195.22969312228187,0.09661043708895929,2.160163279983429,0.13920879054140567,99.99724272830306
erubi,318.6890114002027,0.12691475488850437,257.8602729776463,0.1445706494710238,1.2358980610705768,0.19237470648939994,99.98359027844936
etanni,439.6395086167523,1.6791171763915178,381.67047953734607,0.09049682185575494,1.151882401671922,1.681554092742489,99.97952444139413
fannkuchredux,2183.698868581458,0.08708164843673259,810.5167865591204,0.11669004072565202,2.694205604120669,0.14560143920653057,90.56656740128548
fluentd,2506.528268940747,0.7618516002517608,2216.565740418931,0.7524769789923162,1.1308161193843107,1.0708125254775327,99.98941278283093
graphql,4362.722663519283,0.04129554774242421,3646.466643859943,0.0542112167181407,1.1964246734206108,0.06814820820394366,99.75174003614715
graphql-native,937.0568345131522,0.8256546848484546,875.5167333239859,0.6605777437212611,1.0702900342698456,1.0573876366366655,99.96162557902306
lee,1422.7679602336138,0.9363207446449665,1000.3978820517659,1.366680773276546,1.4222020915474032,1.6566571380029975,99.96414669019114
matmul,1946.2340825839954,0.03904900414634776,1079.011997043648,0.2326070746213256,1.803718668482299,0.2358619848316223,99.84732332165838
nbody,129.23566465999218,0.018979788059392256,60.54897072773121,0.09654887207545271,2.1343990344794204,0.09839673294282478,99.9542688835884
nqueens,244.58044615880368,0.04655837150742166,64.02783893520804,0.047460622060230793,3.8199078748589814,0.06648452905576725,99.30946633131416
optcarrot,7444.098128067951,0.564387689255973,1979.244968233009,0.6295851710600014,3.7610797286572084,0.8455240690851727,99.50369470151583
