bench,No JIT (ms),No JIT RSD,YJIT 3.3.1 (ms),YJIT 3.3.1 RSD,YJIT 3.4.0dev (ms),YJIT 3.4.0dev RSD,YJIT 3.3.1 spd,YJIT 3.3.1 spd RSD,YJIT 3.4.0dev spd,YJIT 3.4.0dev spd RSD,% in YJIT
activerecord,1529.168501868844,0.1039785376680213,976.5412720541159,0.0287131617288908,918.7051420626433,0.06074054410519087,1.5659025845905095,0.10787020882546564,1.664482358763782,0.12041989035775925,99.80907951842673
chunky-png,2462.1775202453136,0.6524606533474192,1396.5768637135625,0.08818431809964188,1273.8192028232984,0.0539430647640339,1.7630089572716174,0.6583930270934224,1.932909721244689,0.65468676357681,99.98838084538235
erubi-rails,4695.742575451732,0.05538039633961739,3286.853113025427,0.05600973024694437,3102.113890275359,0.08085872820962091,1.4286438772828136,0.07876597095871149,1.513723461337815,0.0980057254777008,99.84157257212705
hexapdf,8753.400268405676,0.3571153998764752,6460.5734173208475,0.7740897085705304,5232.324509695172,1.4246842422246084,1.3548952551081213,0.8524941558414012,1.672946747126668,1.4687602251123366,97.6989242008732
liquid-c,236.50601477577135,0.4682230554754771,197.08445605257867,0.17163648735852982,178.54991779202902,0.5767396786502571,1.2000236828046738,0.4986901978899991,1.3245932437294556,0.7428738026127947,99.66647759189287
liquid-compile,220.61337586787957,0.09899843154218911,180.1586949433654,2.7977775951192343,172.838935571397,0.30660200431085505,1.224550255191577,2.799528560525679,1.276410174238476,0.3221885759850077,99.89099431050586
liquid-render,578.4621745170582,0.05394946989882289,313.1621149043704,0.10243927903405473,286.06705434228246,0.09008556369245382,1.8471652444092794,0.11577716178668798,2.022120917933184,0.10500454317862228,99.86287970288873
lobsters,3218.0439095944166,0.43352003618631285,2339.481255784631,1.3028457187052855,2225.424964353442,0.869853471613223,1.375537376774206,1.3730792360689439,1.4460356835843091,0.9718974657095049,99.0247589845211
mail,477.0922474563122,0.184636959477749,366.3971712014505,0.20478174401976879,336.441532648229,0.15487630215000397,1.3021177152975343,0.27572879698893626,1.418053959334273,0.24099268821449177,99.75949324443187
psych-load,8605.571541190147,0.07735028914701675,5457.855114713311,0.04470792603725214,4920.25709040463,0.01585893001700077,1.5767314009474542,0.08934128878452283,1.7490085137974867,0.0789593116257432,99.99210139389746
railsbench,9583.982752636075,0.053305205397626725,6321.704278513789,0.4327124970715941,5796.031837165356,0.022673842631453094,1.516044144173292,0.4359834286351002,1.6535421167257216,0.05792709264376276,99.80796476704936
rubocop,536.9306024671955,0.5038518865441997,397.50095442780906,4.4502640061664716,358.6459981898467,3.985112028242096,1.3507655679471042,4.478695842335691,1.4971046803175958,4.0168376368997025,99.63086742925326
ruby-lsp,407.90444606682286,0.14111525945515072,302.30161504841396,1.0751901416528131,319.42905733982724,0.6442541236635387,1.3493293643221076,1.0844110646606713,1.2769797759283694,0.6595277797853315,97.52442639539134
sequel,236.6801155810682,0.21043878408603633,214.7427765509257,0.18761760071859934,198.32919548514863,0.2632131579708424,1.1021563536733918,0.28193056937305183,1.1933700179749451,0.3369950272282857,96.71371964724364
binarytrees,1033.4299106150866,0.9358567466145268,497.4247003887214,2.2690278563631328,466.41242808916354,2.103034752338172,2.077560502740403,2.45444805671984,2.215699772085676,2.30186511762223,99.98483454099183
blurhash,1019.2453753203154,1.242132478943736,440.8449035394808,0.3436207865196948,412.4808576371935,0.34922229393298015,2.312027125950509,1.288785606753631,2.4710125487006596,1.2902903959290417,99.98135946107357
erubi,667.9309429866927,0.1544653636532819,625.5352349069558,0.12417738613532167,583.5985481916439,0.09838923555997398,1.0677750919755031,0.19819074598966874,1.144504120266172,0.18313926461197955,99.93963061094033
etanni,2525.316609442234,0.036810427160337694,909.7615083598572,0.13576542264316765,2361.8322540074587,0.030959773425154376,2.7758006754923534,0.14066718712338167,1.0692192915722027,0.048099013693249704,99.91822392560526
fannkuchredux,5786.895405873656,1.1465005745746155,1678.6683391779661,0.6326539840166262,1419.4867730140686,0.18420988318969714,3.4473131295890553,1.3094711264445784,4.076751904905776,1.161204912392591,74.28186557073154
fluentd,5391.080982238054,0.7171418917703678,5671.438937261701,0.6201136984966675,4272.099727764726,0.586467726428186,0.9505666977772295,0.9480682950057964,1.2619276996744664,0.9264107550508185,99.97566720929387
graphql,11989.490031823516,0.08120481036421312,9844.190056994557,0.03429507539931143,9440.059685707092,0.0332073412483013,1.2179254933527686,0.08814972162708327,1.2700650664292343,0.08773225597845383,99.44085271824932
graphql-native,1619.692973792553,0.043433807344438496,1576.5786662697792,0.04887321874155969,1459.365068850192,0.025630597464212913,1.0273467530959195,0.06538415045402166,1.1098614105301838,0.05043236209822336,99.89843493747142
lee,3622.218691930175,0.6577700093310755,2824.5898820459843,1.1136514798964567,2480.5633652955294,0.8183180507379197,1.2823874768348424,1.2933990118486143,1.4602403399997932,1.0499075279942096,99.95546060075719
matmul,4222.029049322009,0.6237409194573309,2186.57949231565,0.4441835938091913,2136.8075620383024,0.07064654948110685,1.9308829448733007,0.7657361161749687,1.9758583432261032,0.6277289777914216,99.64085756148958
nbody,294.29084572779095,0.8486713223979233,125.71160353752724,0.46946079148673503,120.92764897882438,0.6599430629618115,2.3409998555935982,0.9698641390442229,2.43361090877839,1.075066444370792,99.55569001122569
nqueens,601.5396503731608,2.3174835544530503,592.1683773034956,2.614974442496883,104.36555867393811,0.2778208550354304,1.0158253520938392,3.494112385151946,5.763775502342764,2.3340767880798095,89.0433401973093
optcarrot,17574.52365756035,0.41673463639062375,8274.42782111466,0.49066587683359025,7960.365263745189,0.4085644957689611,2.1239563674377258,0.6437552018092757,2.207753422773454,0.5836032079851609,99.49147765958995
protoboeuf,426.26775056123734,0.666531095195063,210.63635918791547,0.09414286359180532,133.45827446014525,0.5244161663233763,2.0237140074233344,0.6731467742084154,3.1940151503197654,0.8481014186777648,99.97548741554819
rack,231.92570439229408,0.4335195450466943,176.4593065949157,0.456885265325881,155.68539129743158,0.9992828390658993,1.3143296823936208,0.6298280254239196,1.489707559967576,1.0892682811819578,99.59295275679861
ruby-json,11363.097569346428,0.1318321461067967,9662.70894818008,0.12982504426210245,9846.981249004602,0.15254433736360037,1.1759743184116715,0.18502501686199263,1.1539676254075415,0.20161718579730178,99.98260566922123
rubykon,35943.17504912615,0.3147654531738333,20759.40728634596,1.01235758788094,19436.253396049142,0.6483205385656268,1.731416246781139,1.0601628064839117,1.849285164003491,0.7206918975802025,99.94793347605568
sudoku,4863.89193162322,0.7220816079509745,1624.6214129030704,0.0750460761298869,1388.019332351784,0.030087256373467517,2.9938617655739432,0.7259709099430622,3.5041961003396893,0.7227081648474353,99.71182722987176
tinygql,2738.3088398724794,0.25723537391892876,1398.120652884245,0.18402029918408402,1376.928882052501,0.10191259908651634,1.9585640439710987,0.31628074254846894,1.9887075328034773,0.27668793874648767,99.97947447251809
30k_ifelse,7590.887995809317,0.11620944938091322,1562.169573828578,0.03303265446795876,1512.0217613875866,0.025480151744164133,4.859195904837339,0.12081304725324409,5.020356313419152,0.11897005614153786,99.93971032827803
30k_methods,19009.27056260407,0.2222344849681928,3328.571053594351,0.052121523855049146,3309.9382884800434,0.09777018398349516,5.71094029736182,0.22826480139971295,5.743089117028014,0.242790393519275,99.9760676063583
cfunc_itself,289.02962145970224,0.48374161174537117,48.31536584194527,12.765816658476416,43.232041008814555,13.820347695410176,5.9821470131305405,12.77497870466984,6.68554189705668,13.828811097450258,89.82331214104549
fib,519.8911346960813,1.3367364165759703,115.26911601839788,0.04999846355614371,102.42247817591883,3.0032462287615243,4.510237890720897,1.3376711455953367,5.075947623559025,3.2873016530234467,99.98715506612514
getivar,246.06726644560695,0.29168859703282085,47.35373411186782,76.46806560315373,44.22796152854999,80.88330539750025,5.196364575268784,76.46862192642065,5.563613106762016,80.88383135252022,53.9639586721786
keyword_args,663.837446934647,0.09142787962634227,78.09831729193904,8.840986021080997,66.16044023988444,16.847056926183374,8.50002240705339,8.841458753063467,10.033751960049027,16.847305010927894,91.9363438436541
respond_to,763.9185216277838,0.29526843677441933,40.6358456497805,14.50981099050948,35.10424194043268,15.225930711422997,18.799129424095305,14.512814972639351,21.761430510992202,15.228793434767221,89.96392643119361
ruby-xor,1921.8945775181055,2.955347551150567,537.2312000912169,0.03614921656551941,316.469934801845,0.05869479956802359,3.577406854240382,2.9555686278531845,6.072913620440702,2.9559303489067505,99.99228924787946
setivar,191.7828507974845,0.5236507213006425,34.59411707384853,69.03514744710154,31.33635795202808,75.55063078248553,5.543799553782022,69.03713343644107,6.120138501451869,75.5524455044929,68.73874322127101
setivar_object,307.3645618913526,0.045928151027773284,130.52585256704387,41.904701682993114,127.91281723156925,44.23085073579571,2.3548175004907668,41.90472685194002,2.4029223071125836,44.23087458108077,60.689888507684
setivar_young,310.1035208366383,0.8230943590852235,130.68866801722615,42.211442487773404,128.1616071327811,44.72243169426911,2.3728416973058706,42.21946661461463,2.4196288402919084,44.730005376397216,61.3997769003019
str_concat,169.68556214681644,0.2001183423964377,81.84165171651023,1.186531702165834,74.55453733742542,0.6066591942992986,2.073339901968097,1.2032891718984464,2.2759924238928444,0.6388135322544225,99.75658171860391
throw,65.31950449777975,0.37474641111818774,50.51498685338318,0.2442307142659916,47.013731738611774,0.2278432152816725,1.293071790503793,0.4473069577335436,1.3893707664166057,0.43857428492315,99.965480605847
