bench,CRuby 3.3.4 (ms),CRuby 3.3.4 RSD,CRuby 3.4.0dev (ms),CRuby 3.4.0dev RSD,YJIT 3.3.4 (ms),YJIT 3.3.4 RSD,YJIT 3.4.0dev (ms),YJIT 3.4.0dev RSD,CRuby 3.4.0dev spd,CRuby 3.4.0dev spd RSD,YJIT 3.3.4 spd,YJIT 3.3.4 spd RSD,YJIT 3.4.0dev spd,YJIT 3.4.0dev spd RSD,% in YJIT
activerecord,1225.319264580806,0.19871065464516846,1256.699952696051,0.08326016742918389,751.2613865236441,0.20899175626886077,748.0960290879011,0.055696947680876144,0.9750292915600716,0.21544878683772423,1.631015897477172,0.28838078725507066,1.6379170814136634,0.206368782160669,99.8177429167196
chunky-png,2537.695122882724,0.22936866203703882,2461.3350342959166,0.20057682710182909,1327.6221179045165,0.08012933488616555,1259.9556406161614,0.08472413768706778,1.031023849871235,0.30469828797500387,1.91145890736451,0.2429623292487142,2.01411465695864,0.2445161807150573,99.98860684087325
erubi-rails,4235.903941467404,0.04831789325301653,4429.177950322628,0.09672006789129774,2985.667275264859,0.0523433211970436,2926.207286864519,0.13158574176806603,0.9563634581805084,0.10811748397603019,1.4187461464846702,0.071235118321982,1.4475748045881764,0.14017641115773388,99.41577405578062
hexapdf,8653.345720097423,0.42227993364390215,8795.404460281134,0.42962650474954533,5955.1483657211065,0.6614612761689118,5517.223522439599,2.1465675972239637,0.9838485267135548,0.602411218306573,1.4530865040924286,0.7847619780731632,1.5684239880625857,2.18770948524025,98.96962060270005
liquid-c,234.56633116229105,0.278868891659901,238.46888911492866,0.23785126427703593,188.55721200972596,0.1984953299750856,178.04125826098496,0.7889572024936049,0.9836349388504225,0.36652569166950083,1.24400614891459,0.3422984878107698,1.3174830005888174,0.8367922837252724,99.66705966187477
liquid-compile,208.26405553675409,0.2628053476983768,215.9395598510439,0.4193178978091496,170.96218076167685,0.20203140672704528,172.16460671892926,0.4050545514145456,0.9644553118493693,0.4948678108363375,1.2181878741186418,0.3314865609387107,1.2096798494522145,0.4828414236584342,99.89597111129832
liquid-render,558.5897158492695,0.15377291784559516,588.6963440514193,0.1088839474925062,303.1620638172948,0.2488808608597213,280.2352402167222,0.08152037306859124,0.9488588157436899,0.18841927789984497,1.8425449042526378,0.292553914971282,1.9932886221493042,0.1740450559136641,99.86063822537298
lobsters,3111.4684972912073,0.7016463481720273,3179.3656021356583,0.6976685765757717,2239.946798980236,0.7867127705312095,2266.2377785891294,3.1653198278437262,0.9786444488174487,0.9894690700797096,1.389081427607005,1.054146375613953,1.3729664762840046,3.2421531750433656,98.75768218820025
mail,461.34045164693487,0.1799638453952812,479.0990888931841,0.1324110977961591,331.083267125525,0.2898417657059747,330.3205372789238,0.4035638379824927,0.9629332685911065,0.2234271345853961,1.393427265751926,0.34116745858451064,1.3966447725209936,0.4418718784632219,99.76228930404348
psych-load,7718.022019043565,0.05987975609276868,8260.509890317917,0.09354237817756436,5117.327627167106,0.07080246070185299,4907.218447700143,0.029952864110304983,0.9343275562310992,0.11106647426133566,1.5082133842808447,0.09272849417070733,1.5727895754591394,0.06695341110160007,99.9922868671646
railsbench,9311.164452508092,0.06570851508524132,9438.587952032685,0.03339285794431613,6015.153945237398,0.33213591711160395,5787.705602869391,0.07236775416228197,0.9864997285428535,0.0737067969484271,1.5479511475978711,0.3385732954476381,1.6087833575867894,0.09774814984029041,99.47867627074172
rubocop,520.0758126118909,0.46064601864470783,526.9417732126183,0.6033763464346087,378.3939490415927,5.05339871053493,383.24000531772396,5.259822469638702,0.9869701721333127,0.7591164402975327,1.3744295169866068,5.0743505281099095,1.357049904486677,5.27995522392088,99.6121386868212
ruby-lsp,502.4922439455986,0.13207770009269504,567.4847875570142,0.309178771735666,389.61819593201983,0.7753618741680591,357.6373741132756,1.2062463032955553,0.885472624048295,0.3362083160092132,1.2897042519884592,0.7865307080942111,1.4050328078587297,1.2134556700085786,99.71960691717955
sequel,228.5044838475888,0.1493933730518725,235.6649613228895,0.21452499474866152,194.27196773989448,0.2898182440105857,196.58452868982627,0.14575845051862021,0.9696158587381601,0.2614179666429398,1.1762092416417345,0.3260567350526521,1.1623726717992455,0.2087196823718477,96.80402669286522
binarytrees,1003.0840607360005,2.0155055157215083,992.6942984263102,2.1996525330134404,480.1097086999776,2.338106647551174,453.23508147869194,4.9471257080888105,1.0104662254292796,2.983409752262714,2.0892809342516996,3.0869086768524285,2.213165091862287,5.3419392785333155,99.98395127235229
blurhash,1056.0033205700547,1.365719807924958,1076.5337383167612,2.223847989561177,498.963372160991,0.26702896094256634,404.2001352860377,0.4799240818708481,0.9809291460026072,2.6097299619757353,2.116394467987791,1.3915800586889173,2.61257537636092,1.447590314321756,99.98081138227462
