bench,CRuby 3.4.0dev mem (MiB),YJIT 3.4.0dev mem (MiB),Inline Code,Outlined Code,YJIT Mem overhead
activerecord,53.203125,59.58984375,2,1
chunky-png,46.19921875,38.06640625,1,1
erubi-rails,100.95703125,108.92578125,3,2
hexapdf,136.44140625,244.48046875,2,2
liquid-c,28.29296875,32.421875,1,1
liquid-compile,26.8671875,30.25390625,1,1
liquid-render,29.01953125,33.921875,1,1
lobsters,268.15234375,321.09375,12,9
mail,60.3203125,65.3125,2,1
psych-load,26.7265625,30.71875,1,1
railsbench,99.6953125,107.7890625,5,4
rubocop,85.44921875,120.85546875,9,6
ruby-lsp,64.92578125,69.98046875,1,1
sequel,31.53125,34.91015625,1,1
binarytrees,17.86328125,18.03125,1,1
blurhash,14.1640625,14.484375,1,1
erubi,22.60546875,24.07421875,1,1
etanni,17.1015625,17.28125,1,1
fannkuchredux,12.92578125,13.12890625,1,1
fluentd,618.51171875,647.0,1,1
graphql,33.3359375,36.40234375,1,1
graphql-native,31.1015625,33.87109375,1,1
lee,25.84765625,26.76171875,1,1
matmul,18.50390625,18.65625,1,1
nbody,12.98828125,13.2421875,1,1
nqueens,13.2265625,14.4140625,1,1
optcarrot,55.59375,57.90234375,1,1
protoboeuf,24.765625,27.3671875,1,1
rack,22.6796875,24.7578125,1,1
ruby-json,13.91796875,14.15625,1,1
rubykon,39.078125,38.69140625,1,1
sudoku,13.0546875,13.296875,1,1
tinygql,21.13671875,23.38671875,1,1
30k_ifelse,137.8203125,151.25,8,7
30k_methods,85.0234375,89.15625,3,3
cfunc_itself,12.9765625,13.18359375,1,1
fib,12.9140625,13.1796875,1,1
getivar,12.9765625,13.18359375,1,1
keyword_args,12.9140625,13.1875,1,1
respond_to,12.9921875,13.27734375,1,1
ruby-xor,14.1640625,14.30859375,1,1
setivar,12.9765625,13.18359375,1,1
setivar_object,12.9765625,13.18359375,1,1
setivar_young,12.9765625,13.12109375,1,1
str_concat,39.13671875,39.71875,1,1
throw,13.0390625,13.1875,1,1
