bench,CRuby 3.3.6 (ms),CRuby 3.3.6 RSD,CRuby 3.4.0dev (ms),CRuby 3.4.0dev RSD,YJIT 3.3.6 (ms),YJIT 3.3.6 RSD,YJIT 3.4.0dev (ms),YJIT 3.4.0dev RSD,CRuby 3.4.0dev spd,CRuby 3.4.0dev spd RSD,YJIT 3.3.6 spd,YJIT 3.3.6 spd RSD,YJIT 3.4.0dev spd,YJIT 3.4.0dev spd RSD,% in YJIT
activerecord,343.7365885060625,0.06190563954317801,340.68449769878805,0.202882003315823,145.2301751974843,0.056684088733819776,141.9222273168275,0.06257095552550504,1.0089587017545274,0.21211651391792086,2.3668400044181506,0.08393684603815799,2.4220067216018544,0.08801950171765695,99.93346794990963
chunky-png,837.1930095161354,0.1277719391064992,821.9300918124901,0.246308538756759,462.7901461333143,0.18426937127024548,361.2660260909748,0.18463033717958294,1.0185696056826292,0.27747714263975837,1.8090121764929892,0.22423396177066157,2.3173864937560213,0.2245306879472858,99.99684290655436
erubi-rails,1497.158800937541,0.042841197462849624,1514.5162423331083,0.056967782907539025,679.8335341001803,0.0626836491374823,675.3085899003054,0.12320472242992195,0.9885392834289923,0.07127900454868438,2.2022432343223004,0.07592501609642147,2.216999492274434,0.13044068318237598,99.94052151855277
hexapdf,2795.4598919997807,0.5790433802036753,2763.813187800133,0.3969983867811856,1487.0896684999934,1.4936892791025023,1450.189248100287,2.4815877052857225,1.0114503774492938,0.7020676286972374,1.8798193217356705,1.601998407821759,1.9276517845252032,2.5482481777061974,98.31440031364107
liquid-c,72.98021426290009,0.42006105836973157,70.94149172726908,0.3090028750356834,46.69814907599845,0.7459428296216886,44.40152369920433,0.20445506163095373,1.0287380838208022,0.5214729806413917,1.562807428280062,0.8560852748545034,1.643642113664849,0.4671757324446724,99.75839970352676
liquid-compile,72.71565957350334,0.3574261806316447,72.9063245626429,0.29890969728035927,51.01622646002592,0.13846505806399975,49.380876449622065,0.14172857481962764,0.9973847949367448,0.46594042723202406,1.4253437507864317,0.3833093357923753,1.4725469615284617,0.3845002776609243,99.95334697145312
liquid-render,171.68274904703298,0.20655188902201424,172.3687995588454,0.21600707677567427,66.089098404464,0.2823641560698959,62.964534553989346,0.5209586933968534,0.9960198683661529,0.29886910190873617,2.5977468779546347,0.34984739457601655,2.72665795535775,0.5604120297462567,99.89569503816436
lobsters,1206.5605868500254,0.5446022952171846,1231.8799141001364,1.271929468201231,728.4470464997867,1.1594912833331072,721.4306901001692,1.4139205457859985,0.9794465946231405,1.3836170828789633,1.65634632283512,1.2810197875447833,1.6724553077753,1.5151775373703247,99.51611880709129
mail,149.9014425794788,0.2569452776680356,151.47601040419295,0.2932562829225424,104.04481876269344,0.2343458265412921,102.79862940834239,0.1905797519330618,0.9896051670458403,0.3898975803841955,1.4407391387876378,0.34776262325503765,1.4582046807650715,0.31990860814109284,99.87964873937234
psych-load,2372.769836799853,0.029082129087092977,2452.8111464001086,0.018669532523881024,1609.8219374996916,0.020774970053988814,1442.0077148999553,0.03679261814656017,0.9673675204396681,0.03455895943020552,1.473933098765656,0.03574030795869659,1.645462650638088,0.04689847526644047,99.9973111710209
railsbench,3492.500955500145,0.09515105985297209,3476.6241573002844,0.8530495915286616,1870.2043675002642,0.6486670487658115,1768.5014755998054,0.7954327701393071,1.00456672837831,0.8583398684660758,1.8674434816812349,0.6556086213173921,1.9748363253785963,0.8011036237607689,99.81897066574186
rubocop,183.17487324204401,0.44733927751146085,183.89834744868074,0.4933850722945318,95.49698879523186,2.5909787234675052,89.76286864906899,0.5491878438172964,0.9960659015337883,0.6659889329167236,1.9181219801057214,2.629312300710165,2.040653067340934,0.7083217609258994,99.85209059547063
ruby-lsp,184.09555755062937,1.1731489749575046,185.5058738215845,0.07495982859961285,99.799191257057,0.6534121655068442,94.9664935395701,0.09551986179751941,0.9923974576011996,1.1755413618191097,1.8446598136897387,1.342842498387725,1.9385316935380106,1.1770312491355788,99.75506690304793
sequel,69.27287851283195,0.35622945869960576,70.9905684162293,0.2721098209561979,46.431551731551274,0.44910925020380793,47.66971057241131,0.2809839281116106,0.9758039702777664,0.44826686460882675,1.4919354604674884,0.573235157561049,1.4531843739140176,0.45370849132724517,99.07847979637548
binarytrees,340.11599095236716,1.2771412682754961,348.0951239389469,2.322833857040674,154.67579415966762,2.9085894087007413,158.83244562590065,5.127499635854284,0.9770777226170533,2.6507823272661972,2.1988960380011022,3.1766306312724604,2.1413508405797965,5.28415956750155,99.99483048684232
blurhash,345.8710365243818,0.11736688020807419,348.09101843893586,0.12266437806297543,169.70755466148356,0.02671533448571516,153.9757099172393,0.04730067433384093,0.9936224096659836,0.1697690614197799,2.038041483859056,0.12036898963794654,2.246270120854027,0.12653986866680603,99.9936429011261
erubi,297.948917249992,0.42548624808768754,196.22462269595613,0.17272140461857002,203.4490470408558,0.12616988813955954,157.47758724109002,0.10557236971545127,1.5184073902471174,0.459207176473919,1.464489126804114,0.4437988147628227,1.8920083960509737,0.43838803879562355,99.97981578171067
etanni,314.8954605604748,0.09720967663709784,291.88677396933247,0.2655697944928081,290.3850960740834,0.0735716466537705,246.21859626391065,0.09666640623535973,1.0788274380447256,0.28280211629130614,1.0844064134756362,0.12191188794878204,1.2789263903647332,0.13709163113169498,99.97987073379953
fannkuchredux,530.4566319037943,0.12417619466851124,504.98784374540264,0.10557278977239397,120.22297024747003,0.09887692484263884,121.18064272640969,0.19213829952705397,1.050434457925748,0.16298877649297847,4.412273551484287,0.15873365613091903,4.3774040141164265,0.2287724928121821,55.722536073487106
fluentd,438.20494407813015,0.07418042269353364,438.0675937186851,4.295766018345348,395.9988164231338,0.11053017128023891,372.65310728573047,5.800750457552332,1.000313536909405,4.296406454175586,1.1065814489957924,0.13311519024600563,1.1759057834506075,5.801224750507824,99.96641987547284
graphql,338.1845364285168,0.25473480324097514,329.41460442528074,0.10940208875889097,281.1460502631841,0.13520724972874307,276.6749871695029,0.07786648357239685,1.0266227783632627,0.27723390306206525,1.202878490065709,0.2883935165038025,1.222316986035787,0.26637006071656905,98.40021587239245
graphql-native,669.565986525231,0.7619072588496842,526.3781477499554,0.07509191402323581,624.2353174997334,0.7101767584279902,466.169577133284,0.03827668403508461,1.272024663993639,0.7655987634783071,1.072617917882413,1.0415631038487911,1.4363142070375674,0.7628681246641267,99.96582973989118
lee,1091.6512040868997,1.759617900520301,1088.3351076087088,0.5951701299335725,767.7528545002133,1.9589533284124856,736.5232335999735,1.4944851180980556,1.003046944323497,1.8575474797152876,1.4218784048644608,2.6332020998643126,1.4821680488626734,2.3086231663153756,99.96700203619407
loops-times,1063.4130881250312,0.06683649766360697,1072.8698053044354,0.09563096917911353,309.10639235438947,0.11020820821533518,262.9669583692213,0.23223543049019504,0.9911855873539839,0.11667218900009504,3.440281774910147,0.12889129752614026,4.043903822441205,0.24166177313531312,99.99493324373663
matmul,544.9339240587826,0.18419002204924487,536.7400747451101,0.33679054642152667,222.44634110587975,0.32349169985282944,203.83932722679393,0.43075722270428385,1.0152659540422124,0.3838669514055772,2.4497320178415776,0.37225373617490315,2.6733502875648867,0.46848452390064,99.81970749348568
nbody,118.89095553629282,0.11150317758156067,114.80748872765355,0.14444525420422544,47.84033490468111,0.10232150444826572,39.7148458283727,0.18212361253537554,1.0355679481704028,0.1824757246126409,2.485161439048779,0.1513362114080484,2.9936149330675703,0.21354617499201584,99.75214002078395
nqueens,240.44812428331093,0.1498498812143805,240.96965023337967,0.09986199632700254,240.40770102664587,0.07178102920803231,48.1532892882566,0.18363786857931935,0.9978357193548497,0.18007610949367553,1.0001681445997463,0.16615505726317312,4.99338939950568,0.2370186779060235,96.25278723220275
optcarrot,5516.293774600126,0.16563958274956894,5648.805949399957,0.14637261243913402,1428.8431143999333,0.9322048605407143,1411.607560900029,1.2636745194322443,0.9765415601125567,0.2210461785367669,3.8606714194208696,0.9468064075560451,3.907809739332215,1.2744841161959473,99.50528743785914
protoboeuf,168.5323968323493,0.06075959753044971,169.64737549418308,1.539189303874861,44.72565332093983,0.1736759484233298,37.70011922684631,0.31403175176179926,0.993427669254618,1.5403880815738746,3.7681371722622807,0.18399745583242544,4.470341216118412,0.31985570153843834,99.98696676689904
protoboeuf-encode,162.56416338335637,0.1908655587162405,146.24296498011032,1.2166287129605347,79.726312944965,0.3284438530496321,34.325566047388136,4.505906221105077,1.1116033062203423,1.2315092718709306,2.039027735994442,0.37987501380079075,4.735949966824394,4.509946843910413,99.98466110102258
rack,50.6699720748375,0.43682218627312647,47.46470414329596,0.5782450877109558,29.878804207546676,0.8021294092276666,26.955486078144542,0.5013108644593597,1.0675295040682196,0.7246937310907864,1.6958500655805855,0.9133593003678011,1.8797647324164048,0.6649257140804712,99.8617270622389
ruby-json,340.45032053569184,0.06277393924451705,336.63883128238547,0.10123546620782276,303.08169453078614,0.062410133450770615,298.5857445098021,0.06009943105173256,1.0113221913193644,0.11911837417707455,1.123295555882244,0.08851888050363783,1.1402095605556124,0.08690517280931137,99.97216433093215
rubykon,1205.1502869524138,1.6373355637221745,1178.1841546667022,1.369878263886611,552.8047180998328,1.1367326409128982,535.1495802002319,1.095702295889503,1.0228878755319368,2.1348147943319127,2.1800651251583054,1.9932458065041105,2.2519877274340647,1.970134835346794,99.94746095624559
sudoku,569.4043562081864,0.03863175668549925,566.194818791511,0.025746242383935285,139.8899029207303,0.19870818324493567,142.52821955006993,0.07148656866331023,1.0056686096554643,0.046425010732362375,4.070374947152861,0.20242864103952918,3.995028900281432,0.08125725889950869,99.61563816990453
tinygql,755.2255920571822,0.03731383810214997,721.9273717567473,0.05314657756551712,412.63732730429024,0.05693582698356136,384.18664417856365,0.03819861939364041,1.046124058462289,0.06493751782167984,1.8302406061782623,0.06807356982130063,1.9657778413196627,0.053399035922885904,99.99298285442566
30k_ifelse,924.4309562143696,0.012708821686630064,930.5051695714773,0.011507847828852887,109.64883823831346,0.03157242290264727,112.20183507773682,0.03634396465967804,0.9934721336799183,0.017144815843706012,8.430832200932114,0.0340342773774641,8.239000329842163,0.038501920937097214,99.94133359520802
