bench,CRuby 3.3.0dev mem (MiB),YJIT 3.3.0dev mem (MiB),Inline Code,Outlined Code,YJIT Mem overhead
activerecord,49.171875,54.73046875,2,1
hexapdf,169.93359375,314.71875,2,2
liquid-c,34.89453125,38.90234375,1,1
liquid-compile,28.6953125,31.734375,1,1
liquid-render,30.77734375,35.1328125,1,1
mail,41.26953125,44.35546875,1,1
psych-load,29.61328125,31.65625,1,1
railsbench,103.3203125,118.52734375,4,3
ruby-lsp,37.08203125,43.921875,2,1
sequel,32.37109375,36.1171875,1,1
binarytrees,21.65234375,21.9453125,1,1
chunky_png,61.203125,71.4375,1,1
erubi,24.61328125,26.5390625,1,1
erubi_rails,84.14453125,92.07421875,3,2
etanni,19.22265625,19.51171875,1,1
fannkuchredux,15.9140625,16.39453125,1,1
lee,25.734375,30.8203125,1,1
nbody,15.765625,16.1796875,1,1
optcarrot,54.1328125,56.83984375,1,1
ruby-json,16.27734375,17.3203125,1,1
rubykon,243.37890625,242.0703125,1,1
30k_ifelse,57.71484375,97.57421875,8,7
30k_methods,48.08984375,60.4609375,3,3
cfunc_itself,15.74609375,16.015625,1,1
fib,15.7421875,16.00390625,1,1
getivar,15.80859375,16.09375,1,1
keyword_args,15.74609375,16.03515625,1,1
respond_to,15.75,16.046875,1,1
setivar,15.80859375,16.08984375,1,1
setivar_object,15.74609375,16.01953125,1,1
setivar_young,15.74609375,16.0390625,1,1
str_concat,41.99609375,69.3515625,1,1
throw,15.80859375,16.06640625,1,1
