bench,CRuby 3.4.0dev (ms),CRuby 3.4.0dev RSD,YJIT 3.4.0dev (ms),YJIT 3.4.0dev RSD,YJIT 3.4.0dev spd,YJIT 3.4.0dev spd RSD,% in YJIT
activerecord,205.85629485978305,0.2231316295516598,129.46393728910346,0.24157901622102668,1.5900666947899882,0.3288588529820935,99.55345840192065
chunky-png,2508.1879346321025,0.5574637773395236,1304.8709490646918,0.11991526388597393,1.9221731746192425,0.5702153396380114,99.99269158273817
erubi-rails,4617.898502697547,0.05184017891969236,3055.9287215272584,0.10447385862595436,1.511127687686925,0.11662843258237511,99.86693471249802
hexapdf,8511.987629036108,0.44069288070731305,5143.215362230937,1.8561631439587662,1.6549934291190018,1.9077609473141548,98.89186390606767
liquid-c,233.55290050499516,0.4421792167782752,179.76789392575137,0.5567522472686146,1.2991913928827488,0.710982084576891,99.75214707566596
liquid-compile,218.48234376655176,0.43589831632103604,173.73841282436652,0.6883309476972423,1.2575362017806462,0.8147434171132024,99.95799116037725
liquid-render,555.9152601053938,0.18042190535075764,292.29542800264124,0.30509668020989195,1.901895161016239,0.35445175723290584,99.90384779230823
lobsters,3163.9804703493915,0.3931327283346846,2216.284745310744,1.0744851271031164,1.4276055804849985,1.1441466822281456,99.27640191610793
mail,470.8380164048135,0.09296388296803701,343.7088056041902,0.0835932708989083,1.369874756560713,0.12502047222784415,99.90040204366547
psych-load,8347.301126519838,0.08158956886603524,4701.874905948837,0.07643482850855254,1.77531331511155,0.11179955615688884,99.99654947326908
railsbench,9442.144689460596,0.029412509371365792,5774.694747353594,0.06348944383954283,1.6350898363567543,0.06997145980022959,99.84643469056088
rubocop,521.4370818187793,0.049416812644898826,366.3638908416033,7.259409433693715,1.4232764059278475,7.2595776287173415,99.66560860501563
ruby-lsp,378.1576050031516,0.777761485248096,300.22222748957574,0.9638986775106649,1.2595922965639907,1.2385530220552259,97.5827123820083
sequel,232.28416867060943,0.18885374180264328,195.93656927554864,0.238987144673388,1.1855069705948795,0.30459906617059473,98.6506540221362
binarytrees,980.2665130031862,1.4448319232123283,478.45339712997276,2.7296883028962693,2.04882339405126,3.0884846636015775,99.99750817868176
blurhash,1055.353353669246,1.1920749449958528,413.8987748573224,0.701494102232071,2.5497861259266674,1.3831618307173044,99.98800922941018
erubi,662.907406310492,0.23767238207943436,590.0216236521926,0.06350218600042468,1.1235306974126498,0.24600952995797778,99.98381113010021
etanni,948.3054855040142,0.1893730893677506,848.9165071169941,0.14835767797379515,1.1170774481987105,0.24056634758515655,99.97851114289074
fannkuchredux,5777.523543834686,1.3679098358295654,1544.9678164720535,10.65810928992166,3.7395753375806287,10.745532604523317,90.91519806568215
fluentd,5173.883260786533,0.3510177733469942,4685.8046519259615,2.756439278679662,1.1041611089484837,2.7786995113278325,99.9842046537533
graphql,11379.013815149665,0.08386251609134025,9295.43673247099,0.3617226146521897,1.2241505313462342,0.37131680753231033,99.62748065139105
graphql-native,1520.2799655497074,0.03443800982488022,1573.325306052963,0.709931687770495,0.9662845691865647,0.7107664720717785,99.93321999858654
lee,3715.3900617822296,0.9463168183956151,2456.0254376736425,1.1823868053712694,1.5127653015277653,1.514448440289228,99.96416081621283
