bench,CRuby 3.2.0dev mem (MiB),YJIT 3.2.0dev mem (MiB),Inline Code,Outlined Code,YJIT Mem overhead
activerecord,64.23828125,88.01171875,5,5
hexapdf,309.66796875,401.65234375,4,4
liquid-render,31.82421875,39.87109375,2,2
mail,49.7421875,61.8046875,3,3
psych-load,37.8359375,45.5,2,2
railsbench,103.8984375,151.890625,10,10
binarytrees,29.02734375,37.1171875,1,1
chunky_png,45.73046875,55.13671875,2,2
erubi,84.3359375,92.66015625,2,2
erubi_rails,103.30078125,142.48828125,9,9
etanni,110.87890625,117.12109375,1,1
fannkuchredux,25.1171875,28.87109375,1,1
lee,32.37890625,43.9140625,2,2
nbody,24.90625,28.72265625,1,1
optcarrot,63.453125,71.3046875,2,2
rubykon,59.4609375,63.82421875,1,1
30k_ifelse,67.98046875,128.86328125,11,11
30k_methods,57.91796875,80.234375,5,5
cfunc_itself,25.01171875,28.5546875,1,1
fib,24.9296875,28.57421875,1,1
getivar,25.02734375,28.578125,1,1
keyword_args,24.78515625,28.61328125,1,1
respond_to,25.1875,28.7890625,1,1
setivar,24.984375,28.7265625,1,1
str_concat,98.328125,108.90234375,1,1
