bench,CRuby 3.3.0dev mem (MiB),YJIT 3.3.0dev mem (MiB),Inline Code,Outlined Code,YJIT Mem overhead
activerecord,55.12890625,60.6796875,1,1
hexapdf,294.421875,380.59765625,2,2
liquid-c,41.1796875,44.796875,1,1
liquid-render,36.9921875,41.03125,1,1
mail,48.83984375,51.8671875,1,1
psych-load,36.4375,39.35546875,1,1
railsbench,104.74609375,119.8046875,3,3
ruby-lsp,95.61328125,133.6171875,5,5
sequel,41.34765625,46.48828125,1,1
binarytrees,31.1953125,30.78125,1,1
chunky_png,51.46875,48.16796875,1,1
erubi,124.27734375,117.8359375,1,1
erubi_rails,101.3203125,108.9140625,2,2
etanni,155.734375,157.359375,1,1
fannkuchredux,24.5078125,25.1484375,1,1
lee,34.83203125,37.72265625,1,1
nbody,24.41796875,25.0078125,1,1
optcarrot,59.0546875,62.44140625,1,1
ruby-json,25.66015625,26.1796875,1,1
rubykon,58.71484375,55.20703125,1,1
30k_ifelse,66.375,102.79296875,5,5
30k_methods,55.53125,64.62109375,2,2
cfunc_itself,24.3984375,24.859375,1,1
fib,24.39453125,24.84765625,1,1
getivar,24.3984375,24.875,1,1
keyword_args,24.39453125,24.859375,1,1
respond_to,24.40234375,24.890625,1,1
setivar,24.4609375,24.921875,1,1
setivar_object,24.3984375,24.84765625,1,1
setivar_young,24.3984375,24.85546875,1,1
str_concat,107.109375,114.74609375,1,1
throw,24.45703125,24.90625,1,1
