bench,CRuby 3.4.0dev mem (MiB),YJIT 3.4.0dev mem (MiB),Inline Code,Outlined Code,YJIT Mem overhead
activerecord,60.6328125,64.70703125,1,1
chunky-png,47.19921875,46.53125,1,1
erubi-rails,109.75,112.76953125,2,2
hexapdf,145.57421875,261.70703125,2,2
liquid-c,37.1484375,41.0625,1,1
liquid-compile,34.8828125,37.75,1,1
liquid-render,38.3984375,42.7109375,1,1
lobsters,275.3359375,324.96484375,8,7
mail,69.8671875,72.40234375,1,1
psych-load,36.09375,38.25390625,1,1
railsbench,107.4921875,117.3828125,3,3
rubocop,93.1875,124.7734375,6,5
ruby-lsp,88.60546875,93.8203125,1,1
sequel,38.953125,41.48046875,1,1
binarytrees,27.0,27.66796875,1,1
blurhash,22.7109375,22.953125,1,1
erubi,30.73828125,32.57421875,1,1
etanni,24.11328125,24.39453125,1,1
fannkuchredux,21.3125,21.515625,1,1
fluentd,609.09765625,660.04296875,1,1
graphql,40.35546875,43.5859375,1,1
graphql-native,42.56640625,44.9453125,1,1
lee,35.3203125,36.26171875,1,1
matmul,33.48828125,33.65234375,1,1
nbody,21.3125,21.48046875,1,1
nqueens,22.05078125,22.23828125,1,1
optcarrot,58.90234375,63.390625,1,1
rack,30.5859375,32.24609375,1,1
ruby-json,22.62109375,22.81640625,1,1
rubykon,46.46875,47.40234375,1,1
sudoku,21.5,21.75,1,1
tinygql,29.31640625,31.1015625,1,1
30k_ifelse,145.36328125,152.234375,5,5
30k_methods,91.94921875,94.7421875,2,2
cfunc_itself,21.42578125,21.57421875,1,1
fib,21.30078125,21.44921875,1,1
getivar,21.48828125,21.63671875,1,1
keyword_args,21.30078125,21.44921875,1,1
respond_to,21.49609375,21.65234375,1,1
ruby-xor,22.4296875,22.58203125,1,1
setivar,21.49609375,21.64453125,1,1
setivar_object,21.30078125,21.44921875,1,1
setivar_young,21.30078125,21.44921875,1,1
str_concat,47.42578125,61.46484375,1,1
throw,21.48828125,21.63671875,1,1
