bench,No JIT (ms),No JIT RSD,YJIT (ms),YJIT RSD,YJIT spd,YJIT spd RSD,% in YJIT
activerecord,80.0800733627229,1.9639323418145804,41.91212135524643,3.7673671595345244,1.9106661932944304,4.248539226365285,94.747582403249
hexapdf,3276.7014107356467,0.7487569822335445,2032.7235807975133,2.486273472398058,1.6119758936677826,2.5965732799198604,91.72303374087898
liquid-c,81.25477157068889,0.5713544182609861,59.47925680999586,0.7043789850580418,1.3661026705537707,0.9069705760705508,93.41364349718496
liquid-compile,73.47006380473107,1.5495333814287937,57.840208053334145,1.3886363117083649,1.2702247498312025,2.0807124996878263,93.9683189649522
liquid-render,194.79758266243152,0.21348681963363045,103.78984372558382,0.4346537254898108,1.8768462854368344,0.4842524994663983,87.95410615194002
mail,172.4106517700565,0.1588652829373021,131.24227880296723,0.49211193932165603,1.3136822473868726,0.5171192695555547,99.09274358464623
psych-load,2513.180955996116,0.07294400065261909,1826.6921332726877,0.08118865446421182,1.375809809556425,0.10914405547219912,99.99269125589845
railsbench,2755.8097168803215,0.6159382148034258,1803.7796414146821,1.021814391656364,1.527797328236266,1.193098711528638,93.7466906039485
ruby-lsp,7.9864753358480005,5.3972986399094705,6.06645551096234,9.703337460739368,1.3164978003079564,11.103404454731736,89.7777807109571
sequel,87.28137153496102,0.7987870062391919,69.23626149105694,1.2379403552967712,1.2606309129824251,1.4732810338183502,95.27174969361232
binarytrees,453.7842662512571,0.056126294439510255,223.16314085204712,0.5384247019666999,2.033419428130864,0.5413421474589247,99.99991743743938
chunky_png,996.6087987025579,0.3586122314061609,648.5288532450795,0.3970693611161315,1.5367223735933593,0.5350390733874291,99.99572950806683
erubi,297.7108910349728,0.05454135694488225,251.8607454869566,0.04907999824285594,1.1820456199292506,0.073373059394493,99.9993657122367
erubi_rails,26.261662947945297,11.083258030751514,15.482173864438664,20.02220762223498,1.6962516490185058,22.88509136193479,91.83064410828327
etanni,408.7598897820833,0.039587585892086316,408.828628268473,0.04427506267670547,0.9998318647921481,0.0593924080315785,7.0290599157014055
fannkuchredux,2166.8252715468407,0.14797306492629175,768.321183025837,0.06756801454893908,2.8202076415664505,0.16266980215690371,90.92051328074218
lee,1309.4244539028123,0.6706856619320695,924.3473896668071,0.38063672101383683,1.4165934458632605,0.7711702603870455,99.9684782124203
nbody,129.69417871998533,0.062019192490296075,69.61063804248205,0.08438800560802694,1.8631373360036643,0.10472686249310051,99.99980422474792
optcarrot,6370.445934558908,0.6494014057487167,2270.5124040444693,0.6105487649590378,2.805730514051021,0.8913427961123688,96.7814586031288
ruby-json,3675.8863961944976,0.07783326544659273,3190.4974249502025,0.09279560079907594,1.1521358291808905,0.12111581539064678,99.8332234694458
rubykon,12889.476849883795,0.43233954949566006,6643.204273656011,0.38020439690371743,1.940249963560163,0.5757368057394193,99.7790349977587
30k_ifelse,2335.792338238521,0.019894312605876284,359.8282846198841,0.06707427691387738,6.491408369150326,0.06996243490316666,99.98845071037849
30k_methods,6399.178974330425,0.0034771166524610268,855.9761648268803,0.015655516568501275,7.475884536603479,0.016037005307769893,99.99576257895527
cfunc_itself,108.80029815192424,0.14917270593486415,38.706237011111554,0.2588927191421656,2.810924196033071,0.298794136858061,99.9997971343534
fib,230.49826352092037,0.048609889207417024,44.562206853048075,0.09737753960205008,5.172505578124307,0.10883614540999781,99.99995758023721
getivar,115.35264355312023,0.097577585159122,21.1159834121275,0.15561374843950018,5.462811809506821,0.1836764106489392,97.87967575580033
keyword_args,280.9784676545092,0.10762201443656334,48.53115873682557,0.2795930804886879,5.7896509163977985,0.2995910356611789,99.99992154268652
respond_to,281.19459388969585,0.6555577415786721,27.622276061009565,0.5674368327730308,10.179993613437896,0.8670297063718276,99.9998655262296
setivar,65.32535350914479,0.14313760695654343,11.995481900383629,0.0978693263369149,5.445829859245222,0.17339774959003204,98.73502827233146
setivar_object,98.01298989383858,0.17921988857158166,42.32233730125151,0.06954961813771089,2.3158690219819276,0.19224182126351058,95.69495211090204
setivar_young,98.52781916238037,0.7625799691344295,42.2824762296916,1.3894804921063104,2.3302282162271317,1.5849871441967793,95.68626174551305
str_concat,79.93387683009274,0.18202760055092904,43.149300848844334,0.45206717337310004,1.8524952955809852,0.4873384620608895,99.97387216625835
throw,29.469828068145684,0.33309114023116243,23.324847844473663,0.288931031364961,1.2634521032954111,0.4409431353203222,64.8139578262316
