bench,No JIT (ms),No JIT RSD,YJIT 3.3.1 (ms),YJIT 3.3.1 RSD,YJIT 3.4.0dev (ms),YJIT 3.4.0dev RSD,YJIT 3.3.1 spd,YJIT 3.3.1 spd RSD,YJIT 3.4.0dev spd,YJIT 3.4.0dev spd RSD,% in YJIT
activerecord,1532.7821727842093,0.035850629875356456,980.8408626843067,0.0938042806663921,917.7728912428669,0.053875872141267926,1.5627225894620485,0.10042166466355289,1.6701105332371324,0.06471381043828318,99.80938748173293
chunky-png,2456.2369275838137,0.5063917761260794,1397.994768495361,0.09993220262695712,1269.6687116154603,0.0698837421942819,1.7569714729529506,0.5161579952398302,1.9345494656307831,0.5111911270270663,99.98838355142082
erubi-rails,4677.714827656746,0.07162276940022134,3292.6671359688044,0.06236149818284141,3099.137579649687,0.03935451365930108,1.4206461310825511,0.09496724462763893,1.5093601711562268,0.08172269477885197,99.84156672226882
hexapdf,8682.300414144993,0.4090249468233852,6467.371817678213,0.695675293790719,5246.678126975894,1.7918053405946774,1.3424773863182555,0.8070102363134413,1.6548185735855956,1.837897653762984,97.99589917202844
liquid-c,236.29483077515903,0.4777445650318089,197.65503355629846,0.17803413951273261,178.9813427029142,0.6011681364638682,1.1954910862811632,0.5098392141150693,1.3202204610084851,0.7678821509299929,99.66649231770486
liquid-compile,221.54741234604327,0.1389098713965527,182.0623508424728,2.817269795075068,171.76722008280638,0.2966844032432941,1.2168765882724124,2.8206922998820207,1.289811945720718,0.32759363165244276,99.89399425295159
liquid-render,579.5756120766912,0.07349771065703309,313.74297953795553,0.1185043911376769,287.1416539270827,0.08669097478339675,1.8472942818679905,0.1394460619405814,2.0184309874591366,0.11365403020007908,99.86184862570542
lobsters,3217.837179452181,0.3893210549271905,2346.001083776355,1.2689043658867336,2219.8688350617886,1.1040306424584918,1.3716264675685625,1.3272863947076508,1.4495618518661777,1.1706641462421794,99.02467748895512
mail,472.1176019817028,0.178981843791594,369.5240534734035,0.18801644031947093,334.22664054608964,0.2403082146357447,1.2776369969531185,0.2595855971302024,1.412567236442656,0.29963734484949917,99.75559525779838
psych-load,8525.025382265449,0.08858736806298338,5408.742158859968,0.0367541597973287,4755.116305872798,0.03940765387513963,1.5761567351293961,0.09590928027429911,1.7928111183603714,0.0969571295174795,99.99210493494941
railsbench,9566.354861110449,0.04392867761080201,6333.450012654066,0.4450447002885751,5785.31383536756,0.012434937845457733,1.5104492562500886,0.447207461891661,1.6535584988714214,0.045654752171643366,99.80796462163501
rubocop,535.4390135881575,0.49021171861217705,397.39378661198435,4.459471943436639,356.70716166496277,4.0489083021204335,1.347376410066926,4.486334533153235,1.5010604527505076,4.078475936921103,99.63078012913205
ruby-lsp,402.73866854034935,0.13771205074737017,301.8905240400084,1.0476681050433971,319.79452885956647,0.6399325191966215,1.334055349438447,1.056680210492403,1.2593669753406154,0.6545824913991977,97.52442355135152
sequel,236.30190395519264,0.20703264428552445,213.89074481398094,0.19089571281736878,196.6928152719161,0.2567524039972813,1.1047785361666889,0.28160910669207384,1.2013753711772306,0.329824669723536,96.71477584341372
binarytrees,1006.6988030448556,0.9867589145513594,497.0577429322635,2.2444138516315,465.44990769841456,1.9564480153771788,2.0253156043925533,2.451751760036469,2.16285101016099,2.191205602475468,99.98483454099183
blurhash,1028.5409511998296,1.751276618143866,434.13987737149,0.35661177009288425,409.978402312845,0.4550201978547406,2.3691464544265197,1.7872162006389143,2.5087686214625857,1.809423436819912,99.98135946107357
erubi,640.3096712924339,0.2199437876185311,616.652146841471,0.2319760321158022,565.3021222149783,0.1346630610844882,1.0383644564802672,0.31966881172265965,1.1326857730226794,0.2578941832082106,99.93963019217986
etanni,2520.593271404505,0.05298302372079338,917.5581123841846,0.2573559135321982,2399.8850617557764,0.05200813426456641,2.7470666297690842,0.2627532436195421,1.0502974961477602,0.07424316017169069,99.91822392560526
fannkuchredux,5841.75662919879,1.349067440126329,1717.3740539699793,0.33900423430801985,1540.439910441637,0.29019389113193367,3.401563343579492,1.3910092842564974,3.79226517672084,1.3799258865820654,74.28186557073154
fluentd,5216.545335203409,0.7701352427134336,5661.952692270279,0.7079123892325544,4436.621030047536,0.9296422362013158,0.9213332605772313,1.046063211712477,1.1757924104569095,1.2072046137248904,99.97566438239605
graphql,11897.285572066903,0.06415074707362292,9926.103065162897,0.17273208762311087,9180.803589522839,0.07525939124685248,1.198585738427617,0.1842598503330066,1.2958871689232216,0.09889031459627762,99.44085271824932
graphql-native,1684.9619582295418,1.7271204731758336,1568.3313965797424,0.09119750291498364,1411.800902026395,0.05553762111196081,1.074366018498482,1.7295265575876666,1.1934841207503633,1.7280131817268902,99.89843559692305
lee,3622.426752001047,0.599012341414497,2820.777926966548,1.1606029942117118,2443.152628466487,0.8572515433290283,1.2841942349912632,1.3060685645631582,1.4826854081051681,1.0457992129022087,99.95546769488341
matmul,4244.962417334318,0.6629384437773711,2180.9307262301445,0.32652437088996267,2137.997905910015,0.06470524765204816,1.9463994735275076,0.7389895432433725,1.9854848340122657,0.6660886947784623,99.64085756148958
nbody,286.68807533226516,1.3072421735875066,125.91601130613594,0.4336914014802885,119.36183238239704,0.8943002156372198,2.2768198607820316,1.3773054607180375,2.4018404343342223,1.5838734091127884,99.54334722009025
nqueens,603.272633254528,1.656268466464004,608.6852938868105,2.322197704525408,104.16057437771198,0.3171923176211123,0.9911076204951175,2.852337184118683,5.791756015735017,1.686367753297268,89.0433401973093
optcarrot,17947.90088608861,0.346111043888755,8314.50968645513,0.4786432206174668,7806.590085104108,0.36278418176213056,2.1586240876388527,0.5906709636886044,2.299070489218502,0.5014032481332589,99.49147765958995
protoboeuf,430.4161472246051,1.0826949428455954,208.9412963031826,0.08233116469174723,126.30874742364043,0.5604955430247218,2.0599860096591587,1.0858207770819854,3.4076511405895453,1.2191733236148192,99.97549347534918
rack,230.50564031832474,0.4638692317739022,176.6596304718405,0.48914729528377615,154.84097508875573,1.0011192884271245,1.3048008744423774,0.6741214583959956,1.4886604801228978,1.1033650773190813,99.59295894651059
ruby-json,11208.709132671356,0.19199833593903606,9632.41511657834,0.1321944358379286,9662.112816050649,0.08366183091913781,1.1636447346813426,0.23310669203149698,1.1600681285827579,0.20943414945061217,99.98260566922123
rubykon,36144.05264928937,0.43988969276767753,20908.012890070677,0.3730785403048153,19451.491003856063,0.43795701937644077,1.7287177332119574,0.5767933243712287,1.8581636051511,0.6207328673627148,99.94793347605568
sudoku,4825.421648845077,1.072458827312821,1621.7505473643541,0.036964913959324275,1374.5353578900297,0.044643174286098736,2.9754401234439434,1.073095681262958,3.510583864683048,1.073387604405571,99.71182752586374
tinygql,2692.6954489201307,0.25661155414585296,1405.9313864757617,0.15890548648153438,1320.901698504503,0.021176264707416865,1.9152395876657193,0.3018284999052991,2.0385282659328423,0.2574838323237182,99.9794879865755
