bench,CRuby 3.4.0dev (ms),CRuby 3.4.0dev RSD,YJIT 3.4.0dev (ms),YJIT 3.4.0dev RSD,YJIT 3.4.0dev spd,YJIT 3.4.0dev spd RSD,% in YJIT
activerecord,212.00159120690518,0.2498649992812379,128.79875321858572,0.14905200897643717,1.6459910201701646,0.2909450450613052,99.55419361826685
chunky-png,2449.5047125965357,0.48991327093652903,1281.2090607980888,0.06302008259801206,1.9118696452791974,0.49394994063203324,99.99287430012694
erubi-rails,4649.342719341318,0.09082843610433597,3028.112435092529,0.14894844855963527,1.5353930275046903,0.17445757402154186,99.86754230221551
hexapdf,8790.115922813615,0.5719030058777351,5313.5912500321865,1.3310535382251802,1.654270249477765,1.4487154895816363,99.45289656813259
liquid-c,237.2650879294299,0.41517020879353306,180.66695707819758,0.5117211492504622,1.313273283430213,0.6589573862245415,99.75253551856449
liquid-compile,218.96511945141177,0.45524000241882,169.79310685965072,0.5985096658563415,1.2895995809323764,0.7519689354792236,99.95849643301868
liquid-render,567.3209746115996,0.2219498421786898,299.99882668683614,0.29913517752847085,1.8910773114583432,0.37248300213316454,99.90505667148754
lobsters,3173.7737825761237,0.24777465008346164,2210.6154914945364,0.8872978711244068,1.4356968883948344,0.9212436101954176,99.27010113412989
mail,474.8072807880624,0.10191512050132237,339.7928446852016,0.06160684921829622,1.3973433761618608,0.11908860422981263,99.90051679867724
psych-load,8276.590264340242,0.09764335201858892,4666.043166443706,0.11096236877186373,1.773792048016643,0.14780687222483654,99.99657752528886
railsbench,9382.195966442427,0.03697248858277741,5786.764565731089,0.07179473361877979,1.6213197996689361,0.08075548704202802,99.8473978831211
rubocop,522.6290635764599,0.22649697449501488,358.4652700771888,7.333889718356891,1.4579628968349472,7.337386406648918,99.66609911850706
ruby-lsp,382.39692441291277,0.7232681642919238,292.17648110869857,1.0644981620399807,1.3087874936472024,1.2869627712038552,97.58277287430532
sequel,237.4202474198898,0.08801995586382055,197.6670079673105,0.15931334271792108,1.2011121626283408,0.18201168588370006,98.63933394947338
binarytrees,976.7073142374384,1.382043755869641,472.6658726817575,2.808370324911858,2.066380017444264,3.1300141892623743,99.9975391249465
blurhash,1081.597651913762,0.850394750371577,417.80647300183773,0.712856818868802,2.5887527403363246,1.1096558365850577,99.98812583397827
erubi,664.635364815027,0.1894438688519703,567.0007764585788,0.08129412922276522,1.1721948053867977,0.20614973900466177,99.98393264849437
etanni,948.7524174381883,0.06444761440656355,854.7717020371739,0.040477498385988415,1.1099483232505598,0.07610468368165517,99.97878975770811
fannkuchredux,5783.5686606913805,1.3517719932331653,1515.500731766224,0.24523394461940431,3.8162757295082153,1.3738366748937656,90.91520311961074
fluentd,5828.926556060712,0.32065133641865773,4668.98867872854,3.0193066651616065,1.248434502018978,3.036285562630164,99.98430192639997
graphql,11427.030279487371,0.09115183888003871,8734.204819177588,0.04987698198612726,1.3083080275833672,0.10390558725716824,99.62752600335412
graphql-native,1532.6110844810803,0.09020730762807505,1570.7525447010994,0.5656927277499911,0.9757177154678575,0.5728399607034514,99.9336531855374
lee,3452.037411963656,0.7593845572042318,2469.176439036216,1.246540927644019,1.3980521429692065,1.4596332381841262,99.96420672340827
matmul,3786.3972045481205,2.2288166574874193,2152.549628789226,0.059725941846849234,1.7590289923665579,2.2296167564904255,99.76074027655085
nbody,277.00109226902674,1.9533539980914245,121.93814849389808,0.07842000252585277,2.2716524376527514,1.9549275021483297,99.94806253908921
nqueens,599.3452670673529,2.3532919455941625,119.62733455002308,0.5383410267184936,5.010102994618944,2.4140824431337635,92.43248931627015
optcarrot,17573.649779707193,0.6268578130107582,7446.119171256821,0.5986214323288631,2.3601085848241885,0.8667746748585183,99.50369525930515
rack,495.7522243261337,0.1703134982783511,405.88748045265675,0.4833414273890114,1.2214030937176417,0.5124701192520954,98.29770274779322
ruby-json,12039.828961963454,0.09432192586735914,10171.667794138193,0.053346740417651625,1.1836632109536511,0.10836281840426586,99.99112243353433
rubykon,35114.96157348156,0.7409336774496307,19281.646813700598,0.7476081329943806,1.8211598787573777,1.0525685891657497,99.94866950277023
sudoku,4725.9614667544765,0.31803750240436834,1520.5910867700975,0.18417245318258593,3.1079765677128477,0.3675150955360887,99.80798933982175
tinygql,2628.8882279147706,0.3495595023464543,1284.4388322283824,0.27770232962595454,2.0467212310561282,0.4464419666209518,99.98667111011464
30k_ifelse,6802.444308420474,0.05711957735734916,1558.0462082543156,0.04547151130714079,4.36600934707973,0.07300893409739405,99.98554132119912
30k_methods,19142.559288960438,0.1532430905512784,3334.958889643135,0.08827147127079425,5.7399685940383005,0.17684823279303066,99.98978860131113
cfunc_itself,279.8612041358629,0.01643422887417248,42.4457718682254,0.11346087983942421,6.593382375156311,0.11464490888227413,98.96142288654626
fib,514.6793960344179,2.8986070311799974,115.26042372653527,0.008253688228724895,4.465360957335509,2.8986187822091223,99.99946165903977
getivar,243.61104649980948,0.23644663190530799,40.470484383719956,0.047019312019671994,6.019474444388088,0.24107638922583746,97.87933941537163
keyword_args,672.1664079085209,0.6305203437097061,72.89662651572992,0.010233207874628236,9.220816381173389,0.6306033796097285,99.4607222236932
respond_to,759.8672890205528,0.662690255944947,34.06233461132704,0.9295819997052469,22.308138819347622,1.1416133625270795,99.46000012610885
ruby-xor,1943.8321638852358,1.5642500497226046,384.94111200173694,0.07116190654856457,5.049687090519094,1.5658678855512673,99.9951420906006
setivar,189.0091286255935,0.5094631108457377,29.59294969033859,0.01971044057008367,6.386964821127668,0.5098442534540164,98.73468128807193
setivar_object,302.43469268979527,0.4270680700480773,112.73904237110278,0.008633729266453432,2.682608316773455,0.42715533209318113,95.69380761462024
setivar_young,304.522623821904,0.5587818200836928,112.73917988194724,0.008562226060622792,2.7011250582164896,0.558847415822206,95.68511510981864
str_concat,170.0732241565949,0.09148833572279509,79.65917680287521,0.2774886164921039,2.135011068184379,0.2921815323664875,99.97297208892255
throw,66.82313221639821,0.3325483321534959,47.11149469284074,0.3224548231406932,1.4184039935916728,0.4632121610933456,99.98749554920619
