bench,No JIT (ms),No JIT RSD,YJIT (ms),YJIT RSD,YJIT spd,YJIT spd RSD,% in YJIT
activerecord,209.1816716131453,1.7225147979544553,135.53448863790172,2.7772409311386053,1.5433833389226985,3.2680459633799073,99.95028184666673
chunky-png,2425.571735203266,0.2964211023729791,1354.5464095349114,0.42162421053526605,1.790689280285417,0.5153954257087451,99.99206931039609
erubi-rails,6260.233091376722,0.5454826521600491,4125.255629668633,0.8054736761210611,1.5175382214749158,0.9727996539532368,99.89499274545777
hexapdf,8610.469322775802,0.5925259932871895,5614.978580114742,1.9639875961720932,1.533482131751934,2.0514225139251074,93.33895098351991
liquid-c,235.0461937387637,0.5178392496088722,186.1364389949365,0.7013865529041409,1.2627629227674098,0.8718374762707972,99.73657020015614
liquid-compile,213.2178619636642,0.06272700158752786,172.98105722585126,0.07681384336593128,1.2326081559628699,0.09917178661699884,99.95157187179922
liquid-render,577.2341822982222,0.20339992028115045,302.03404376031057,0.41862426007614556,1.9111560243728887,0.46542217254303514,99.85783835738806
lobsters,3063.9506266762814,1.526185819004384,2205.2441976964474,2.1005421318246618,1.3893928980186507,2.596443799064516,99.3064043051058
mail,461.98281305934614,0.13327887586011225,339.0274929277451,0.1687762058819594,1.3626706467661187,0.21505503114887772,99.90001354305197
psych-load,8039.59921511511,0.16261827371751153,4911.172268477579,0.15501014862945847,1.6370020792627007,0.2246616325165254,99.99637043519358
railsbench,7505.866672471166,0.41383600448523095,4810.149505361915,0.7084159640178583,1.560422740312814,0.820434894847636,99.54943319696385
ruby-lsp,206.94090801342907,2.6782729274857773,153.08843137334205,2.994288851651441,1.35177365237191,4.017326424530044,92.70840104103635
sequel,234.24732577678736,1.0103620444700403,198.33444436940687,1.2172001895970448,1.181072337291505,1.5819000481891266,99.90222831084336
binarytrees,1015.7589385200334,0.15517441941128057,476.03573458504746,0.11740030136845238,2.133787160758958,0.19458142563212824,99.99740994149829
erubi,694.7332191976566,0.2837488251989856,580.3336737606721,0.09764467971563558,1.1971271883908678,0.3000797881873645,99.98311061774261
etanni,1008.7561410642704,0.0923380603372042,856.2455762139692,0.06001859426892285,1.1781154485196312,0.11012969193117149,99.97757246028159
fannkuchredux,5785.233260244131,0.6476860412215004,1590.666701681912,0.3691541001066897,3.636986462422983,0.7455011452833316,90.92010374631323
fluentd,5654.952631456156,0.42751545122008316,4798.090716948112,0.6680556120515607,1.1785839337054183,0.7931379210613352,99.97965448832093
graphql,11257.746752041081,0.0616951239068033,9184.71634046485,0.0643659299142201,1.2257043478243457,0.08915862968663271,99.62653329845004
graphql-native,1350.2619150405128,0.1470060556391728,1094.579155743122,0.05863319827092262,1.233590013071101,0.15826759723349845,99.93048607381931
lee,3523.933849563556,0.9213330068905641,2449.9555791151665,1.1256800162926737,1.4383664257440418,1.4546511639106754,99.97597179934186
nbody,305.6321686387739,1.5077861798066527,147.88373804266948,0.08261174108291976,2.066705729000363,1.5100476362620787,99.94798326641057
optcarrot,16945.53354587406,0.7564507500259294,8173.5830482716365,0.6311192546496478,2.073207483890106,0.9851544299267592,99.49968041752663
rack,477.40136577437323,0.785732717331522,402.9262062783043,1.0295458937732518,1.1848357300558117,1.29512186703435,97.94154439613233
ruby-json,10819.705839455128,0.08353477327835826,9106.371362507343,0.047791413434980376,1.1881467830317032,0.09623968799190871,99.9909601395283
rubykon,34673.31479433924,0.4679420923767936,19963.622312496107,0.7747383303903426,1.7368248232504224,0.9050907592026267,99.94718545734821
tinygql,2479.6228477731347,0.3214357367864012,1334.3679930393894,0.07248800829463621,1.8582751240346473,0.3295078818934986,99.98624009340136
30k_ifelse,6880.296062474901,0.29876513270657196,1560.7837333936584,0.05127337316283765,4.408231528345615,0.303132913614921,99.98545837888636
30k_methods,18069.834181391027,0.12548601062235284,3358.8112840914855,0.05303585219443173,5.379830140197555,0.13623340442014528,99.98970100321185
cfunc_itself,279.67635861987685,0.6041937860455341,47.22933810614123,0.013241495485235157,5.921665850818065,0.6043388687638105,98.97993543075484
fib,502.5486482627457,3.9923074760011237,115.26122905031245,0.007557680441658114,4.360084066458976,3.9923146295686815,99.99943463695202
getivar,247.57671281123154,0.6933157658171087,40.47288293792408,0.016752022139509957,6.117101002934636,0.6935181189964158,97.8793211287087
keyword_args,636.8139627597575,0.7501859109281391,76.39636909724801,0.010733432592184369,8.335657443996212,0.7502626923486819,99.46478072478568
respond_to,754.8304772027833,0.46231347096481507,39.61418712288556,0.023867065056919042,19.054549191209055,0.462929133053825,99.46707712247144
setivar,193.85523199543456,2.503545084820307,30.898047253561007,0.02070831272502481,6.274028594900693,2.5036307287505153,98.73466242899038
setivar_object,304.8344252037694,1.3213228110431288,113.13613733268866,0.0073866925193343,2.694403683832442,1.3213434580794243,95.69374516446307
setivar_young,311.3832002895516,1.9712867296401375,113.1399807699387,0.009583746945257519,2.7521942126075216,1.9713100260133662,95.6850524681073
str_concat,170.4261423999098,0.2068854903368003,79.35782602386054,0.21544123965278875,2.1475656647734747,0.2986913688994522,99.97288851790375
throw,63.20789398381575,0.2707626971811039,44.73062552001682,0.25463376204564764,1.4130786960609438,0.3716864148153732,99.98690206654888
