bench,CRuby 3.1.0dev mem (MiB),MJIT3.0 mem (MiB),YJIT 3.1.0dev mem (MiB),Inline Code,Outlined Code,YJIT Mem overhead
activerecord,61.35546875,64.85546875,322.578125,2,1
hexapdf,321.8046875,340.61328125,668.48046875,1,1
liquid-render,30.484375,32.03515625,289.4609375,1,1
mail,48.61328125,49.57421875,307.11328125,1,1
psych-load,31.29296875,36.421875,284.90234375,1,1
railsbench,106.86328125,184.28125,377.11328125,3,2
binarytrees,28.88671875,28.3359375,287.765625,1,1
fannkuchredux,23.30859375,22.0234375,279.8046875,1,1
jekyll,848.27734375,852.91015625,1122.19140625,2,2
lee,28.75390625,26.62109375,286.234375,1,1
nbody,22.87890625,22.1328125,279.66796875,1,1
optcarrot,99.25390625,108.3046875,356.50390625,1,1
30k_ifelse,64.64453125,63.28125,350.3359375,6,5
30k_methods,53.90625,55.8671875,317.8359375,3,2
cfunc_itself,22.87109375,22.05078125,279.765625,1,1
fib,22.78125,22.09375,279.5546875,1,1
getivar,23.02734375,22.1171875,279.68359375,1,1
keyword_args,22.86328125,22.125,279.671875,1,1
respond_to,22.78515625,22.04296875,279.5390625,1,1
setivar,22.90234375,22.04296875,279.57421875,1,1
