bench,No JIT (ms),No JIT RSD,YJIT (ms),YJIT RSD,YJIT spd,YJIT spd RSD,% in YJIT
activerecord,81.52875463338758,1.877824302949718,40.63966471385135,4.111686952975018,2.0061374818774,4.520198415115599,99.961036574728
chunky-png,1053.6153577268124,0.23746692455621507,625.1701432610712,0.5181385986606417,1.6853257774449129,0.569963286256405,99.99605861108802
erubi-rails,2602.1772243082523,0.6787843189342282,1392.0600575705369,1.1536343764158916,1.8692995393098533,1.338514260693358,99.92988016520466
hexapdf,3407.853160550197,0.687028374919965,2077.523830284675,1.979053102072786,1.6403437163381331,2.094912687624256,93.31165543540752
liquid-c,80.67017527113498,0.5834914829134102,56.2152940097829,0.8076142822826653,1.4350218511193111,0.9963448898747037,99.73819413685467
liquid-compile,84.05769472232177,1.0621499671106382,59.539220883466655,1.6028538465105922,1.4118037400395949,1.9228372281363106,99.94733376072323
liquid-render,195.16268672079457,0.25671665618960365,81.98206651271606,0.5088748221662642,2.380553394449057,0.5699623024375544,99.85932964095784
lobsters,1266.5328843438108,1.9265040854346465,841.9133099200933,2.28066632412781,1.5043507085830707,2.985440817234038,99.7104310780801
mail,171.2418131485402,0.4108851560218017,120.31834502984961,0.4101622141720704,1.42323943290657,0.5805683881969425,99.90323248990329
psych-load,2622.882789373398,0.19079456797556807,1827.2079455355804,0.08976523806397567,1.4354593825962123,0.21085626652690664,99.996346099113
railsbench,2761.9807784756026,0.5791539948219079,1639.9912506341934,0.992961444681136,1.6841436058927326,1.1495180643823841,99.549609206447
ruby-lsp,79.27801389703338,3.2464511906963938,50.55881742083905,7.573372744533864,1.5680353683343276,8.2398677210998,92.82763226782482
sequel,90.11946304196931,1.3423235823896404,66.13797355331852,1.6928474831235842,1.3625978874196623,2.1604548597360727,99.90263557017754
binarytrees,486.4635500239163,1.0614803182651624,241.07953401782163,2.129250595642915,2.01785502865604,2.379169721795824,99.99727053665586
erubi,314.3048770725727,1.4923694790039561,256.9316271214913,0.13030948652606816,1.2233016253929385,1.4980478043578005,99.98282979919682
etanni,434.435642682589,0.09588144897163602,380.6264361796471,0.07884391140937873,1.1413701240592369,0.12413546883639019,99.97821817369771
fannkuchredux,2316.1635315418243,0.2718681058815471,782.1794924139977,0.20257887909551378,2.9611662719429988,0.33904346218621423,90.9200997291667
fluentd,2469.0196660657725,0.8220414676893076,2278.2574258744717,0.807826008942481,1.0837316442052547,1.1525341796774309,99.98636681716107
graphql,4018.2191838820777,0.0431128818463407,3389.0030801296234,0.023910697875963255,1.1856640696025533,0.04929951372997635,99.75105665864247
graphql-native,541.043049315127,0.08476563576082795,480.8085434502218,0.09448692973059962,1.125277528208359,0.12693696426121362,99.97036369610518
lee,1371.87810074538,1.014186440421124,978.3880127593875,1.467994547915972,1.4021820411272379,1.7842595463230928,99.97580995520931
nbody,122.15259245080914,0.04940338785732405,71.91606711515848,0.0531927041771233,1.6985438352073314,0.07259585738495099,99.9466139035475
optcarrot,6413.69669213891,0.6009649933798168,2015.8208628495534,0.6768897183115552,3.181679885519462,0.905173250833176,99.50046609851738
rack,133.70546342416125,0.9142371801868168,109.39091732623157,1.138934963970792,1.2222720742474213,1.4604802202669818,99.70848779990531
ruby-json,3852.224022398392,0.03132511980263371,3346.7800743877888,0.06267465239211703,1.151023950416898,0.07006693359297277,99.99091853984928
rubykon,13457.09276969234,1.1795017018305203,6572.573507577181,1.1088420279972202,2.047461736894742,1.6188745805880336,99.94718279938668
tinygql,865.0767502569875,0.11055099745464965,460.94006317299466,0.08313387716156363,1.8767662422355267,0.1383212368732,99.9942876011087
30k_ifelse,2393.0739336647093,0.05818914364362334,357.39165311679244,0.07330068031642824,6.695942428411091,0.09358934860778464,99.98561154525733
30k_methods,6545.339399327834,0.019143214024080674,827.3951307249566,0.04145097330470048,7.9107782439967504,0.045657921887431,99.98987498602165
cfunc_itself,110.34504318268925,0.08491803370329667,26.51886384568575,0.10412162942669058,4.161001912630614,0.13435916850927332,99.29931691677449
fib,251.96373153273416,0.10395982518432108,47.724279919572545,0.4107449951420376,5.27957115240621,0.4236969391989834,99.99939514227823
getivar,129.03962674746518,0.07504470236171863,21.30399500054636,1.5291117999199897,6.0570623840343485,1.5309521886744568,97.86383009309202
keyword_args,307.79670436619494,0.04238407459881872,40.78574361545699,0.16936088965697677,7.546673839472333,0.17458385012652486,99.54515603531688
respond_to,283.4890439454542,0.700312551552536,16.339088859415796,0.16950105391977158,17.35035817386395,0.720533328265901,99.68202091740645
setivar,78.13433334052598,0.12638060083620548,11.99147549480754,0.07561160877921622,6.515823125716191,0.1472724402252558,98.73465882156864
setivar_object,104.25551346258113,0.2061456915767009,42.066659621502225,0.017898392773917044,2.478340671701237,0.2069212377198766,95.70239127026665
setivar_young,103.3373226905852,0.4733713135555536,42.22221133824887,2.0271116081512375,2.447463536732679,2.0816488350340956,95.68504082380922
str_concat,92.62656984561382,0.6917913508072424,43.734232986782,1.6831617612724195,2.1179420220679024,1.8197826209911399,99.9734271743579
throw,30.53192950033765,0.28710781681024855,24.24800033394795,0.37770486489149013,1.259152469475679,0.47443847170760306,99.98655710383126
