bench,No JIT (ms),No JIT RSD,YJIT (ms),YJIT RSD,YJIT spd,YJIT spd RSD,% in YJIT
activerecord,83.70901132103924,1.6767982039637293,43.295965187073016,3.680205765492245,1.9334136786037617,4.0442016138143195,99.64646225782977
chunky-png,1055.3103897099693,0.5053115605191703,659.3486121545235,0.28804896544146996,1.600534785781348,0.5816459229516013,99.99235516840152
erubi-rails,26.340033640903044,11.449559415626695,14.287883090658177,22.945767579203494,1.8435224780166983,25.64372556027677,99.48872006448137
hexapdf,3420.3443583101034,0.6025784964250499,2062.8946830828986,1.8122747474974872,1.6580314964012417,1.909827375647065,94.05010814178642
liquid-c,80.97276950341671,0.3845549093354338,57.8529472235417,0.5689952384064645,1.3996308466453897,0.6867590986825096,97.46801752686308
liquid-compile,81.21522513814381,2.5211954407428916,58.85448932076274,3.1824672119851947,1.379932543387011,4.0601137922210455,94.2107458316316
liquid-render,196.18198626458343,0.09491961653745051,101.8227119788979,0.16991595714524993,1.92670164103703,0.1946308456956478,89.4654568199585
mail,173.84490095559627,0.052026526765783954,129.52719638424534,0.054664875728676975,1.3421498018059579,0.07546527761654714,99.78221480115558
psych-load,2545.7336666683354,0.05432612164134622,1834.4275215019782,0.07561705762899926,1.3877537470567165,0.09310889805522209,99.99149445218714
railsbench,2789.3720316390195,0.47124907759961704,1697.4545697371166,1.007683660348303,1.643267561541283,1.112430695581277,98.4818756500933
ruby-lsp,80.0015867841382,3.540053638824964,51.032916868355166,8.068463391093145,1.5676467600413826,8.810906948729407,94.40616611739758
sequel,89.24196536131835,1.090005990465263,67.72562389151524,1.1738873585042857,1.3176986823224925,1.6019127909178852,97.20676502026767
binarytrees,484.52449693929316,0.23990778127596668,230.24964603313873,0.05042507191104794,2.1043441555152613,0.24514981418306525,99.99739442016714
erubi,306.071705438874,0.04166659280680227,255.04597196621555,0.02854043329145008,1.200064847444121,0.050504072000102915,99.9846195863207
etanni,446.3335996493697,0.022258059951951965,394.24105796962976,0.027740340211345377,1.1321337304339136,0.03556610335510306,99.98005777588472
fannkuchredux,2236.417954859252,0.09580069563147563,739.1210641138829,0.18781615625875842,3.0257802996596337,0.2108380464605214,91.08485660872594
fluentd,2525.7951048513255,1.5498405906454915,2349.0663970510163,0.16006435662656038,1.0752335940874944,1.5580842257961027,99.98681997056875
lee,1355.3165507813294,1.187074257690599,929.9864761886142,1.7110941454854738,1.457350816902043,2.0825437493571055,99.97136713007286
nbody,128.64251196542392,0.05116436934447792,70.5010027430504,0.06636749532984845,1.8246905286479032,0.0837999828566546,99.99773014542465
optcarrot,6521.568711474538,0.6355741557634653,2104.5475147664547,0.6560632926076329,3.098798514035093,0.9134405023763783,99.50045820060441
rack,135.67562557041308,0.7129429829110544,112.20741477179325,0.897488152979401,1.2091502673539831,1.1461992329523207,95.06204513686713
ruby-json,4294.15873773396,0.026788975419651112,3708.04295639197,0.03574050194701032,1.1580660710339497,0.04466578873655899,99.99579335391952
rubykon,13325.424120947719,0.6668920853504336,6665.935740247369,0.8785662284379997,1.9990327900240485,1.103006650594103,99.94729437797002
30k_ifelse,2504.9071658868343,0.01090698770897986,354.97774739217544,0.06592230220843827,7.056518850234972,0.06681850274695253,99.98679731687697
30k_methods,6993.946662658583,0.008839986592471179,838.1707533870054,0.02716129218985109,8.34429814497392,0.028563633458955042,99.99385260790142
cfunc_itself,114.95634290871685,0.1378821448448313,36.84722791255564,0.32517995878554895,3.1198098044587406,0.3532046028335168,99.9976169176666
fib,254.56838742326164,0.021082487565441472,44.06429366691749,0.08562325713777638,5.77720340526838,0.0881805729445481,99.99944149248272
getivar,124.28865311072862,4.2783549866390285,21.437665768601793,1.0726565470886946,5.797676596524108,4.41077243345327,97.8704996456074
keyword_args,307.38174717545934,0.03993552331367526,46.16019904454219,0.3127938977907535,6.65902126805935,0.3153329486708762,99.99896540140648
respond_to,292.91961653940774,0.9443917855586053,26.810696744855413,0.8758690776334191,10.925475728101501,1.2880304677238763,99.99885484433254
setivar,73.48415444384108,0.6578654074765042,12.006013373936618,0.06454572446809667,6.120612409391859,0.6610242392691348,98.73316371033684
setivar_object,103.2170624599645,0.11030544922853912,42.07702906900331,0.031233562862496584,2.4530501497787762,0.11464217190281832,95.70240606642868
setivar_young,103.46271647415458,1.610724166665981,42.143551180854374,1.4369747414028533,2.4550070787854543,2.1585478332693064,95.69374854343808
str_concat,80.96509990777741,0.22339181003419525,43.43609788474885,0.5388511955771337,1.8640049141293984,0.5833219623546334,99.97352472430809
throw,33.32303823126073,0.1255127470996395,26.467992254341674,0.1553852915697853,1.2589938031961827,0.19974493365471188,64.80489361713958
