bench,No JIT (ms),No JIT RSD,YJIT 3.3 (ms),YJIT 3.3 RSD,YJIT 3.4dev (ms),YJIT 3.4dev RSD,YJIT 3.3 spd,YJIT 3.3 spd RSD,YJIT 3.4dev spd,YJIT 3.4dev spd RSD,% in YJIT
activerecord,1475.0299958342855,0.050411618214107314,985.149278882004,0.037589189398251746,906.5602813725886,0.04978617836016633,1.4972654677352273,0.06288305344512587,1.627062233082833,0.07085192168653728,99.80790827951579
chunky-png,2609.5564916729927,0.6875050582164602,1399.3519643942516,0.13752103368293053,1250.9732030864272,0.10796144746511495,1.8648321209186367,0.7011242684278159,2.086021095603519,0.6959302258215124,99.9883922708791
erubi-rails,4660.0200813263655,0.06069786261606352,3308.4285236895084,0.07936764352960614,3077.3780088871717,0.06109288682324184,1.4085297741689105,0.0999172325757732,1.51428263536968,0.08611951780262102,99.84158775930344
hexapdf,8721.34305536747,0.5879015629311272,6433.435693383217,0.6863394717085642,5182.240141555667,1.5120925089814052,1.3556276103509302,0.9037090893213662,1.682929161354802,1.6223600104214055,98.68182915751112
liquid-c,239.34145361698907,0.4655526761412914,197.63005795088452,0.17259786577540778,182.075696936869,0.5660565809182992,1.2110579539296131,0.4965171875499819,1.3145162020166579,0.7329115547344258,99.667584844315
liquid-compile,221.09664781462578,0.12800396831901664,180.49940612549202,2.8522532496500563,171.7251355691654,0.27271917480755886,1.224916206432882,2.855124098186403,1.287503119923729,0.3012652721657969,99.8941369755908
liquid-render,569.3061864653299,0.06722269576421845,313.9773129540331,0.12068251804529724,284.3047399662043,0.10475553628261128,1.8132080343928463,0.1381418147685999,2.0024505624950333,0.12446932637266968,99.86292727216815
lobsters,3216.2902921438217,0.3507165313735885,2338.709492608905,0.9150277846148106,2227.9430359601974,1.1952413639051425,1.37524147497086,0.9799377184269465,1.4436142397858331,1.2456339764828779,99.03315362311146
mail,480.24958235999713,0.13305969928412725,369.6547543117102,0.1904319475293751,340.6889804204305,0.15949517580545228,1.299184108301846,0.2323127422536548,1.4096422542558922,0.20771036247331162,99.76328725696976
psych-load,8193.978462740779,0.03795512760580954,5439.042802527547,0.03221139210766202,4686.212293431163,0.020842362779138743,1.5065111197383851,0.04978117609184053,1.7485290784257856,0.04330122166625918,99.9921078284949
railsbench,9422.599790245295,0.028139079054171196,6275.467794388533,0.6093909528571343,5725.314129516482,0.024263849409851608,1.5014975933221901,0.6100402783375397,1.6457786554745875,0.037155647729528986,99.80797205542451
rubocop,531.8968390876597,0.49894218831084736,400.0945680265157,4.418225102032054,357.41490355382365,4.089405714165301,1.3294277943118913,4.446308171899759,1.4881775600260065,4.119730865278002,99.63063273773338
ruby-lsp,401.794547530321,0.218063661838736,300.9675407189537,1.0255905430958745,310.16523555614225,0.6450862602649711,1.3350095713661043,1.048516915792115,1.2954209610560727,0.6809464323991752,97.52563714947361
sequel,237.76791410313712,0.28101465285665794,214.0957043996749,0.17569336266503674,197.962961487577,0.312359751039866,1.1105683543247127,0.33141724880382445,1.2010727275266493,0.4201640741303747,96.77422486898175
binarytrees,1050.5672440324959,0.12951805215679008,496.92066159902834,2.2338001996660344,486.77438540527453,0.4497525268814272,2.114154884709165,2.2375518447317604,2.1582221158942523,0.4680301926913667,99.98484039927432
blurhash,1016.2283333018422,1.040235653343855,434.551507929119,0.34833973860119866,409.90785747999325,0.3673906611362875,2.3385681898671544,1.0970099306644714,2.4791628527185336,1.103207193766373,99.98136507967105
erubi,653.7475407951408,0.20234712955501244,617.9134574456093,0.22829236245488774,559.9093178964474,0.14474594928164605,1.0579920746469351,0.30506026223418026,1.1675953942885593,0.24878856620149942,99.93967603961403
etanni,2667.2384660691023,0.05419943893744736,924.3262784312601,0.2633186657057087,2499.911379814148,0.03312195506427953,2.88560276636932,0.2688387972190191,1.0669332071552848,0.06351884042088803,99.9182386176376
fannkuchredux,5607.713897898793,0.8636318937607679,1673.4830014407635,0.13328234936268454,1371.1836103349924,0.080822745564157,3.350923727979851,0.8738559564209922,4.089688540347108,0.8674055361371282,74.28186594669059
fluentd,4992.440056800842,0.42290302614031766,5749.728846549988,0.27764666009502803,4514.593917503953,0.3833013802897401,0.8682913907838381,0.5058998293936876,1.1058447665567854,0.5707599474828785,99.97569229801901
graphql,11071.492262557149,0.24624041287588053,9796.54127433896,0.04435840266588726,9019.570350646973,0.04965856955587842,1.1301429711277584,0.2502039344621765,1.2274966358860977,0.25119775967078234,99.44085877094737
graphql-native,1710.2992977946997,0.09268280456974272,1590.7505758106709,0.07173759708603661,1494.486124000766,0.5910389005680786,1.0751523990007703,0.11720232548286597,1.1444062747241828,0.5982617188552484,99.89849011162107
lee,3693.8088957220316,0.6958667802126411,2887.520684674382,1.0797259051333243,2544.5450492203236,1.1843512070755882,1.2792320121989265,1.2845382851513165,1.4516578894344414,1.3736514687157404,99.95550501063055
matmul,3984.025641903281,6.828782330876265,2183.2512829452753,0.3649298099319466,2142.6411122083664,0.08982747014163156,1.824813145891619,6.838526295092009,1.8593994202776432,6.829373111558625,99.64085820681589
nbody,292.23143305349095,1.241967332429156,127.33487153541198,0.4138897333826571,119.44611947133333,1.0417139209317465,2.2949835306679605,1.3091170941595562,2.446554432633749,1.621003006747423,99.55570104125435
nqueens,587.1054467168592,2.2789227900504687,609.0664332732558,2.062075326923831,104.86620719838506,0.25629969342353365,0.9639432000243824,3.073376601869585,5.598614295319919,2.2932899109925917,89.04334468258625
optcarrot,17557.53121934831,0.6783854924242064,8334.751573204994,0.4975025307341038,7951.70633085072,0.37544160243364894,2.106545235948388,0.8412583695978727,2.208020579335191,0.7753471952419633,99.49147790048373
protoboeuf,414.2578371933528,0.5520657695183714,210.2362882710041,0.24506262886028643,137.13887489687366,0.08400213425062963,1.9704392643165185,0.6040134981420747,3.0207177760855073,0.5584200680782991,99.97549440150571
rack,239.13498746295429,0.3739301593586628,178.24033378336415,0.4509361765193307,156.63481280617006,0.7731590184716653,1.3416435123691048,0.5858047450916286,1.5267039502825928,0.8588356256712129,99.59300618652416
ruby-json,10181.351717188954,0.07171103809400249,9613.873943686485,0.10588000893281489,8539.174016937613,0.057557936070400315,1.0590269621618178,0.12787904158278807,1.1923110709530045,0.09195318911926746,99.98261106660848
rubykon,36701.14168450236,0.5284530513332888,21157.982397824526,0.9176406838003689,19635.189124196768,0.7006737231202036,1.7346238877803393,1.0589273119667242,1.869151422599487,0.8776139776317327,99.94793372766361
sudoku,4702.866467088461,0.16361838683054675,1621.671463176608,0.027352272419264703,1378.9883740246296,0.045433531058249405,2.9000118543593656,0.1658888884631159,3.410374268321761,0.16980925255548163,99.71182802799301
tinygql,2579.0029373019934,0.3013924201937978,1407.0597455526392,0.1540232894277379,1372.0346987247467,0.051396495766484675,1.8329022242684228,0.33846796692806175,1.879692211646744,0.3057433412641215,99.97950113287153
30k_ifelse,7238.331278413534,0.08715154657083535,1554.2788662016392,0.03863644157066549,1517.68514290452,0.041633125600090526,4.657035127874211,0.09533187655203233,4.769323408253795,0.09658524326687486,99.93971225412811
30k_methods,18572.120024636388,0.05117357492817494,3333.348297327757,0.06937946289118059,3297.980074584484,0.06672093514064527,5.571610995324157,0.08621046712550767,5.631362107903671,0.08408577737627053,99.97606887487797
cfunc_itself,289.3234108515242,0.8294181288474816,48.71838582058748,13.999659743270476,43.22877163673646,13.830630629827866,5.938690413861404,14.024207904898189,6.6928436755684455,13.855478268583646,89.82331811981719
fib,510.1801386597205,1.5419419765758267,115.26917122987162,0.052223004717216574,101.41334212482809,2.1922633596378134,4.425989475037616,1.5428260761823613,5.0307003789673725,2.6802245609532496,99.98716005623596
getivar,245.0790275053113,0.17773864305601392,47.22574184176652,76.57502529121676,44.17115673781014,80.88524772749972,5.189522026492828,76.57523156592947,5.548395052455706,80.88544301024896,53.96396036733358
keyword_args,676.869512455804,0.3027970009558864,78.0883654751225,8.763316622806414,66.55072393240752,19.411995843858254,8.667994371984161,8.768546302286548,10.170731022299156,19.414357281809718,91.93634869248302
respond_to,753.1435838590065,0.7083208420425963,40.600875903364695,12.570814315957442,35.11536929332568,15.167368238138437,18.54993438199671,12.590754186368367,21.44769082642555,15.183898632649079,89.96393233657679
ruby-xor,2006.4924731850624,5.187035921818212,538.539761920338,0.045866590879473375,316.67041278937285,0.06313043676144064,3.7258019092782737,5.187238706517313,6.33621706401615,5.187420081917233,99.99229179034847
setivar,190.43488863452868,0.20739964091863544,34.59171930655636,69.02285512020619,31.30778174573568,75.04412285251846,5.505216058990006,69.02316671637159,6.082669483936438,75.04440944743943,68.73874573456693
setivar_object,308.2266403362155,0.13224490603802908,130.52088466747372,41.903530483433634,157.4654399395682,37.157242564295494,2.3615120378740944,41.90373916121597,1.9574240573328736,37.157477897417444,59.95340349672014
setivar_young,308.54087449948895,0.04410186518869299,130.67092208398714,42.1808420311282,153.51114136336201,37.69515876292264,2.3612053055015414,42.18086508631022,2.0098923880004933,37.695184561644695,59.95340410995743
str_concat,206.63185036905548,6.121139471251939,81.79516541991342,1.187472642606386,75.1487990041625,0.30880832900975763,2.5262110457050313,6.235257789655297,2.749636096747336,6.128924131573524,99.75658692577423
throw,65.16333841233454,0.2684220835696358,54.47901873513643,0.22798565141088062,44.82860013165257,0.3860305960271558,1.196118063894334,0.3521759108699914,1.4536108248074429,0.4701808545835801,99.96506722267975
