bench,CRuby 3.2.0dev mem (MiB),YJIT 3.2.0dev mem (MiB),Inline Code,Outlined Code,YJIT Mem overhead
activerecord,64.23828125,80.9375,3,3
hexapdf,262.7890625,347.12109375,2,2
liquid-render,30.609375,35.859375,1,1
mail,49.5546875,57.64453125,2,2
psych-load,36.2109375,42.51171875,1,1
railsbench,101.1953125,134.3203125,6,6
ruby-lsp,93.9921875,136.921875,6,6
binarytrees,30.90625,32.87109375,1,1
chunky_png,42.58203125,46.0546875,1,1
erubi,72.1796875,85.21484375,1,1
erubi_rails,102.171875,123.984375,5,5
etanni,92.91015625,113.48828125,1,1
fannkuchredux,25.296875,26.8984375,1,1
lee,36.15625,43.2578125,1,1
nbody,25.22265625,26.96875,1,1
optcarrot,58.1484375,65.15625,1,1
rubykon,55.70703125,57.98046875,1,1
30k_ifelse,66.1640625,111.11328125,6,6
30k_methods,57.984375,74.75390625,2,2
cfunc_itself,25.21484375,26.69921875,1,1
fib,25.109375,26.7890625,1,1
getivar,24.95703125,26.6640625,1,1
keyword_args,24.9765625,26.76171875,1,1
respond_to,25.234375,26.93359375,1,1
setivar,24.9921875,26.8984375,1,1
setivar_object,25.234375,26.59375,1,1
str_concat,107.73046875,111.16796875,1,1
