bench,CRuby 3.4.0dev (ms),CRuby 3.4.0dev RSD,YJIT 3.3.1 (ms),YJIT 3.3.1 RSD,YJIT 3.4.0dev (ms),YJIT 3.4.0dev RSD,YJIT 3.3.1 spd,YJIT 3.3.1 spd RSD,YJIT 3.4.0dev spd,YJIT 3.4.0dev spd RSD,% in YJIT
activerecord,504.7827508673072,0.31082797150367936,267.6680349543983,0.3655348990651639,235.49005730172334,0.33274651335943584,1.885853687958315,0.47982266547514374,2.143541670723493,0.4553397303354423,99.93070393213317
chunky-png,1163.3790265768766,0.2071370017636131,688.71899853077,0.20576251681259122,635.7538099645784,0.25915651954052227,1.6891925866117952,0.2919656672019348,1.829920652212364,0.33176473459362155,99.98856137350313
erubi-rails,1892.9997336119413,0.2805315481648027,1097.4057012548049,0.2464929067022646,1027.9160023666918,0.39673761945692554,1.7249771269161729,0.3734390212206972,1.841589905452844,0.48589987467387685,99.84186350244887
hexapdf,3581.7470649257302,0.9015104914275857,2362.23309263587,1.238015940313004,1900.3673058003187,1.2302564461709384,1.5162547151217325,1.5314713953003165,1.884765673453489,1.5252055892564629,97.7173053452905
liquid-c,84.35290341798454,0.5956399088853526,62.80545433245328,0.8751054331276845,58.42262142843328,0.7657170040951073,1.3430824490413265,1.0585822689552964,1.4438397551420286,0.970107948332214,99.75510331512324
liquid-compile,86.92709138033105,0.53909295196532,63.2733102277692,0.7840116398641229,59.36243842647533,1.1718306856866219,1.3738350509466588,0.9514701583870688,1.46434502497731,1.2898869589136335,99.9576516384037
liquid-render,210.51662981062006,0.3811107978396152,87.97837585615967,0.6132556117924419,81.66258674146248,0.6355143670914774,2.392822415303556,0.7220303910673499,2.5778834373334223,0.7410289812211321,99.89637450742686
lobsters,1352.7827284609277,1.129959879099355,904.6331552619284,1.382065555892576,873.0767914296492,1.117908351281466,1.4953937080376427,1.7851931349741643,1.5494430063199456,1.5895057125531429,99.17818917969497
mail,180.63445433733924,0.41294624981426276,134.15111667248158,0.28210897704801513,124.7786388471069,0.40826742648246855,1.3464998191430841,0.5001100680517649,1.4476392434339125,0.5806951840357223,99.88139553743359
psych-load,2852.626178227365,0.06470356067357992,2043.3761714026332,0.07695236385934069,1632.067685201764,0.06246383658772564,1.3960357462078257,0.10053962933778898,1.7478602168847608,0.08993487446534704,99.99220726134179
