bench,CRuby 3.4.0dev mem (MiB),YJIT 3.4.0dev mem (MiB),Inline Code,Outlined Code,YJIT Mem overhead
activerecord,52.8671875,58.671875,2,2
chunky-png,49.26171875,47.7421875,1,1
erubi-rails,102.203125,107.3125,3,3
hexapdf,143.17578125,246.83203125,3,2
liquid-c,28.96484375,33.26953125,1,1
liquid-compile,26.50390625,29.6875,1,1
liquid-render,29.96875,34.85546875,1,1
lobsters,286.33984375,319.37109375,12,10
mail,62.46484375,64.55859375,2,1
psych-load,26.0390625,28.015625,1,1
railsbench,99.12890625,109.43359375,5,4
rubocop,84.484375,118.95703125,9,7
ruby-lsp,64.96484375,76.26953125,1,1
sequel,31.25390625,33.6875,1,1
binarytrees,18.98046875,18.19921875,1,1
blurhash,13.91015625,14.1953125,1,1
erubi,22.50390625,24.171875,1,1
etanni,15.6328125,15.8671875,1,1
fannkuchredux,12.79296875,12.98046875,1,1
fluentd,612.78515625,645.90625,1,1
graphql,31.8828125,35.171875,1,1
graphql-native,30.359375,34.1484375,1,1
lee,26.7421875,28.11328125,1,1
matmul,24.93359375,25.1953125,1,1
nbody,12.79296875,12.96484375,1,1
nqueens,12.85546875,13.0390625,1,1
optcarrot,50.61328125,52.875,1,1
rack,22.2734375,24.22265625,1,1
ruby-json,14.1328125,14.41796875,1,1
rubykon,40.1640625,41.75,1,1
sudoku,12.984375,13.25,1,1
tinygql,21.03515625,23.17578125,1,1
30k_ifelse,136.8671875,148.01171875,8,7
30k_methods,83.56640625,87.4140625,3,3
cfunc_itself,12.79296875,12.94140625,1,1
fib,12.79296875,12.9375,1,1
getivar,12.98046875,13.12890625,1,1
keyword_args,12.79296875,12.9453125,1,1
respond_to,12.98046875,13.125,1,1
ruby-xor,13.984375,14.1328125,1,1
setivar,12.98046875,13.125,1,1
setivar_object,12.79296875,12.9375,1,1
setivar_young,12.79296875,12.94140625,1,1
str_concat,39.04296875,39.3984375,1,1
throw,12.98046875,13.1328125,1,1
