bench,CRuby 3.2.0dev mem (MiB),MJIT mem (MiB),YJIT 3.2.0dev mem (MiB),Inline Code,Outlined Code,YJIT Mem overhead
activerecord,65.08984375,66.4140625,76.55078125,1,1
hexapdf,346.36328125,,414.76953125,2,1
liquid-render,31.1015625,35.8359375,37.86328125,1,1
mail,49.265625,53.6875,56.20703125,1,1
psych-load,36.95703125,45.99609375,41.203125,1,1
railsbench,104.59375,107.1015625,133.28515625,3,2
binarytrees,31.05859375,33.625,33.24609375,1,1
chunky_png,44.375,45.44921875,48.88671875,1,1
erubi,78.765625,121.21875,89.59375,1,1
erubi_rails,102.99609375,103.71875,122.97265625,2,2
fannkuchredux,25.0546875,27.83203125,27.33984375,1,1
lee,33.5625,40.84375,39.14453125,1,1
nbody,24.9296875,26.87890625,27.1953125,1,1
optcarrot,58.99609375,66.5625,65.48828125,1,1
rubykon,53.71875,58.91015625,57.75,1,1
30k_ifelse,68.23828125,170.13671875,127.95703125,6,5
30k_methods,57.890625,176.85546875,76.05859375,3,2
cfunc_itself,25.0234375,27.50390625,27.33984375,1,1
fib,24.88671875,27.30859375,27.109375,1,1
getivar,25.05078125,27.0,27.34765625,1,1
keyword_args,25.19140625,27.89453125,27.1328125,1,1
respond_to,25.0390625,27.67578125,27.10546875,1,1
setivar,25.109375,26.953125,27.09765625,1,1
str_concat,122.37109375,111.19921875,117.6328125,1,1
