bench,CRuby 3.4.0dev (ms),CRuby 3.4.0dev RSD,YJIT 3.4.0dev (ms),YJIT 3.4.0dev RSD,YJIT 3.4.0dev spd,YJIT 3.4.0dev spd RSD,% in YJIT
activerecord,82.16274590522517,0.3913570394515111,41.67347935241802,0.6303208346015563,1.9715835390273895,0.7419330743814122,99.95651539131354
chunky-png,1117.1163756788399,0.10801761210645835,662.891977870216,0.2575669872895382,1.6852163142296375,0.2793001207779732,99.99606810772549
erubi-rails,2622.8553633516035,0.13621208046271605,1385.8695500685524,0.2711243789914097,1.892570165223605,0.30341746776917605,99.93003572150569
hexapdf,3507.3799825118235,0.6548276378416942,2080.3734929300845,1.6161943088662012,1.6859376426546773,1.7438128567288496,93.25531073752306
liquid-c,81.22715228585119,0.6211862167630507,57.129279466147864,0.8087396379119433,1.4218130010546097,1.0197706202015888,99.73896917255979
liquid-compile,84.2381546145414,1.727279967981166,55.30426582427887,3.119485989782892,1.5231764378211923,3.5657662469994813,99.95428377274706
liquid-render,199.35174307923901,0.25646556649828933,81.27290583234817,0.4805386627397938,2.4528684072213056,0.5446944034842268,99.91888770953054
lobsters,1280.5222412773771,0.647346625351351,845.9191856824833,1.11441841569204,1.5137642731725707,1.2887924808080387,99.53351097073795
mail,176.39701204814384,0.29147636238022906,120.94096938845205,0.371254483192692,1.4585381028456266,0.47200461980481023,99.9035359377964
psych-load,2826.662626272688,0.04414788454643478,1836.3100129490097,0.09476091280622642,1.539316676563359,0.10454026164973274,99.9964121581413
railsbench,2774.4444638645896,0.06379381929861745,1665.2095934531342,1.051746416363715,1.666123276476712,1.0536793514701812,99.55349877694766
ruby-lsp,81.15418612395364,1.1123354420403102,50.59400067188358,1.6680355634012867,1.6040278500658904,2.0049021862401317,95.12012543792882
sequel,89.88819467076273,0.48451596157070737,66.14681713201531,0.6074423828143003,1.3589194245184095,0.7770083432344225,99.90248802788479
binarytrees,501.76012933433776,1.179795676131984,240.15019556327937,2.4903067730556767,2.089359653268008,2.7556388844234845,99.99734954880887
erubi,320.40876089353355,0.12729889021951757,259.06332674158085,0.13351609407810547,1.2367970600993077,0.18447643434594646,99.98295980408248
etanni,445.38023607695806,0.09922483559745485,389.4232711435168,0.10682596706167792,1.1436918876705215,0.14579902344667692,99.97817778595467
fannkuchredux,2518.02329291873,0.4600626593458327,814.9552595518205,0.06893420130959789,3.089768749150108,0.4651984250129743,90.57164218028441
fluentd,2624.155328143388,0.7573505302763424,2414.299760122473,0.7220397856646167,1.0869219189295158,1.0463848612209863,99.9863154639343
graphql,4299.675800589223,0.0255827498520602,3589.003094425425,0.03982328266147884,1.1980139574879838,0.04733255678630859,99.7511281638276
graphql-native,693.3775179398557,1.2009814663290876,592.3563352800115,0.10032687617223489,1.1705412378380162,1.2051647043240374,99.96712693188688
lee,1429.4633769650798,0.9160430943813281,1013.3615572765274,1.2990112521523263,1.4106153590499841,1.589517280177247,99.97580199542631
matmul,3489.425765365983,0.020261539609057563,2334.135679497073,0.04723030373903539,1.4949541262819117,0.051392913700343455,99.99917686407883
nbody,143.0807976547869,0.03569598826173437,71.21878492272054,0.029961960865949506,2.0090317155795874,0.04660389122074001,99.94683082654213
nqueens,677.728442233148,0.10679195468453824,190.9159990926596,0.0736463948907081,3.549877671091451,0.1297239880120195,82.1154987326117
optcarrot,7425.703891071801,0.5653587817972994,2060.446596937254,0.667856403135622,3.603929314212618,0.8750215582284684,99.49968347571041
rack,135.2517559222014,0.301070043825191,110.02514737863409,0.343688569018494,1.229280388571114,0.4569080911549746,99.70217627305527
ruby-json,3995.336303471898,0.0642207952394493,3431.826970229546,0.039836056545001414,1.1642009746210078,0.07557262693756135,99.99097506692041
rubykon,13731.8518326773,0.6411186811289453,6886.547390992443,1.243657052795989,1.9940110846602852,1.3991840580358694,99.94713760947731
sudoku,3722.154053517928,0.09367957206547851,2158.589883800596,0.17269386818017407,1.7243451761964104,0.19646636946155063,96.947060739375
tinygql,893.2578623760492,0.08055372586414235,486.7292384908069,0.2296514840238364,1.8352254020032959,0.24336948630620434,99.99415099616645
30k_ifelse,2444.3694193381816,0.06252500042552339,361.12056738189,0.06943849778914875,6.768845754368865,0.09344025178382877,99.9854767967752
30k_methods,6692.230082844617,0.035274608139141066,838.0110608025765,0.02498095158110445,7.985849347185659,0.043224367216506965,99.98991052213701
cfunc_itself,119.71351879183203,0.21631405922723326,26.66033843966822,0.2152136942330654,4.490322546457585,0.3051371927589398,99.29574122761001
fib,277.76627922755256,0.21088319273983835,47.94121209908133,0.19795378931209429,5.79389354306449,0.289235930830118,99.99940326643748
getivar,147.47919707340495,0.1182763986066823,21.352586379012852,0.7630060898749513,6.906854020193081,0.7721189025361502,97.88370901935154
keyword_args,317.3926469211726,0.06960662135953474,40.62902382973301,0.23761869538423866,7.811968317311609,0.24760397035022935,99.5460461060294
respond_to,310.5153375934923,0.09023435433132226,16.92381749011633,0.5507544876644745,18.3478306696959,0.5580974326980446,99.67099680001581
