bench,CRuby 3.4.0dev (ms),CRuby 3.4.0dev RSD,YJIT 3.3.1 (ms),YJIT 3.3.1 RSD,YJIT 3.4.0dev (ms),YJIT 3.4.0dev RSD,YJIT 3.3.1 spd,YJIT 3.3.1 spd RSD,YJIT 3.4.0dev spd,YJIT 3.4.0dev spd RSD,% in YJIT
activerecord,510.77582516080264,1.7895028440897838,264.425722502389,0.3532385167184573,238.2054084205422,0.43524978767265576,1.9316419761552808,1.8240334094250799,2.144266280717893,1.841673914316679,99.93048074484626
chunky-png,1148.8850748933414,0.21733683144835977,697.284277923631,0.20931402611521052,631.0840903928405,0.3333988398805228,1.6476566463171731,0.3017410476427955,1.820494435500945,0.39798251813074814,99.98840977499503
erubi-rails,1870.701247639954,0.2597792603576341,1108.830823946525,0.19228995978957358,996.2898685596883,0.3802460475747947,1.6870934747122175,0.3232037944514812,1.8776676413907336,0.4605131060113408,99.84147008469971
hexapdf,3572.207104600966,0.8068945435216375,2357.0138346403837,1.2070732760975627,1938.142954185605,2.488086875174734,1.5155647591461794,1.4519313682932449,1.8431081654149624,2.615655769167985,98.08072702232641
liquid-c,84.29744759456098,0.5889729766825644,62.55199671236437,0.859903848698745,58.319927910194984,0.7260424558645732,1.3476379975876658,1.0422685816377824,1.4454312722122695,0.9348940126988627,99.75428032517726
liquid-compile,86.47797318059365,0.48694017636398224,63.146420371949034,0.7181087735861442,59.23882804645766,0.790916241896887,1.3694833795995978,0.8676352609586487,1.4598191090609334,0.9287945074415984,99.957091027151
liquid-render,211.67558900108844,1.0133969946710573,87.63537584545921,0.6067532863774263,81.54813665896654,0.6534022449832817,2.415412576929757,1.1811532581922373,2.595713374620852,1.205781059130356,99.8962739927429
lobsters,1343.1742300207798,1.323448587532402,901.5517882494764,1.3889997365487863,870.552419644335,1.3633320168048209,1.4898470032750886,1.918550607092267,1.5428987384464852,1.9000500919414232,99.17073349476496
mail,180.48563320790566,0.37455066815230204,134.53467428613612,0.33627414990180343,124.29292278779126,0.35408081825368504,1.3415547639713936,0.5033572358728108,1.4520990347620497,0.5154235431841807,99.881130844179
psych-load,2853.687714971602,0.06453883633111517,2044.3918511271477,0.05223722150615384,1640.053028613329,0.07382403759258199,1.3958614212819622,0.08303004700502976,1.7399972227632212,0.0980573807596625,99.992102102135
railsbench,3430.5647745728493,0.15063080652213748,2091.393104195595,1.451912113874196,1939.5603505894542,0.12658085597801097,1.640325182143285,1.4597049106885083,1.7687331943707048,0.19675455007098452,99.80793360810381
rubocop,210.46052288550598,0.9100272352116119,127.70595946327342,2.297484974342933,110.24080082107851,2.72130363085895,1.6480086267707164,2.4711509011305717,1.9090982768447473,2.8694325258059292,99.86135201875624
ruby-lsp,154.51632523099366,1.3910681583101039,123.72339531267662,1.4731868901480358,113.06924456913097,1.2905071581621739,1.2488852641046297,2.0261663886187398,1.3665637001450184,1.8974929107461969,97.56702092882688
sequel,92.40986115875698,0.4426209120957293,75.3684488326772,0.5386805614810545,69.59753946761762,0.45547100840608473,1.2261080410970486,0.6972015627793726,1.3277748303408554,0.6351118888218918,98.82784561677111
binarytrees,498.42604384848886,0.9561936935873003,289.027689024806,0.16803789427030238,223.6141131669283,2.0793955445057732,1.7244923679464879,0.9708465963101077,2.228956110102107,2.28870972606108,99.99154134580235
