bench,CRuby 3.3.6 mem (MiB),CRuby 3.5.0dev mem (MiB),YJIT 3.3.6 mem (MiB),YJIT 3.5.0dev mem (MiB),Inline Code,Outlined Code,YJIT Mem overhead
activerecord,54.03515625,57.40234375,65.08203125,68.02734375,3,2
chunky-png,54.65234375,57.5625,53.0703125,60.78125,1,1
erubi-rails,99.90234375,153.01953125,108.7421875,163.32421875,4,3
hexapdf,127.1328125,251.703125,270.5,213.61328125,3,2
liquid-c,27.54296875,43.2421875,30.87890625,45.45703125,1,1
liquid-compile,23.953125,30.9765625,27.3515625,35.75390625,1,1
liquid-render,26.7421875,35.56640625,32.30859375,47.3359375,2,1
lobsters,266.05859375,296.3671875,312.7734375,332.45703125,15,11
mail,43.51953125,49.265625,48.55859375,56.296875,2,1
psych-load,27.96484375,53.69140625,26.625,108.078125,1,1
railsbench,99.0859375,110.48046875,116.03125,140.453125,6,5
rubocop,83.48046875,83.71875,119.88671875,129.06640625,11,8
ruby-lsp,51.94140625,67.89453125,68.8125,74.453125,2,2
sequel,27.8828125,29.234375,32.56640625,34.015625,1,1
binarytrees,18.390625,16.9921875,18.6015625,17.6015625,1,1
blurhash,13.3203125,13.53125,13.89453125,14.625,1,1
erubi,20.5625,20.51171875,21.890625,24.28125,1,1
etanni,15.375,20.98046875,15.6171875,17.9609375,1,1
fannkuchredux,12.1796875,12.20703125,12.51171875,13.125,1,1
fluentd,174.1171875,199.68359375,192.81640625,205.29296875,1,1
graphql,31.67578125,31.4765625,33.27734375,40.56640625,1,1
graphql-native,27.796875,31.5703125,30.79296875,35.1953125,1,1
lee,21.9140625,27.03515625,23.98046875,31.86328125,1,1
matmul,19.56640625,19.7265625,19.73828125,19.52734375,1,1
nbody,12.328125,12.3359375,12.61328125,13.11328125,1,1
nqueens,12.92578125,13.28125,13.08203125,14.61328125,1,1
optcarrot,53.62109375,51.4765625,59.57421875,49.91796875,1,1
protoboeuf,26.76171875,32.3515625,32.58984375,28.83984375,1,1
protoboeuf-encode,55.40234375,48.69140625,62.33203125,56.1875,1,1
rack,22.9375,21.43359375,24.796875,24.66015625,1,1
ruby-json,12.82421875,14.73828125,13.09765625,15.08984375,1,1
rubyboy,77.34375,57.6328125,74.7578125,85.52734375,2,1
rubykon,17.4140625,20.59765625,18.66015625,22.45703125,1,1
sudoku,12.5625,12.484375,12.83203125,13.484375,1,1
tinygql,18.8828125,19.8515625,20.921875,24.38671875,1,1
30k_ifelse,51.93359375,109.73046875,86.62890625,125.2734375,11,10
30k_methods,41.19140625,52.09765625,51.73828125,56.1015625,4,3
cfunc_itself,12.28515625,12.34375,12.58203125,12.94921875,1,1
fib,12.265625,12.27734375,12.5703125,12.9296875,1,1
getivar,12.3046875,12.28125,12.57421875,12.96484375,1,1
keyword_args,12.23046875,12.20703125,12.578125,12.953125,1,1
loops-times,14.42578125,14.94140625,15.9140625,20.28515625,1,1
object-new,12.44921875,12.40234375,12.5625,12.92578125,1,1
respond_to,12.19140625,12.26953125,12.5546875,12.97265625,1,1
ruby-xor,13.37109375,14.2734375,13.5078125,14.8203125,1,1
setivar,12.3671875,12.3984375,12.5703125,12.9765625,1,1
setivar_object,12.32421875,12.34375,12.5859375,13.00390625,1,1
setivar_young,12.3046875,12.33984375,12.6328125,13.0703125,1,1
str_concat,38.328125,38.66796875,39.0,39.2734375,1,1
throw,12.43359375,12.40234375,12.5703125,12.9375,1,1
