bench,CRuby 3.4.0dev (ms),CRuby 3.4.0dev RSD,YJIT 3.3.1 (ms),YJIT 3.3.1 RSD,YJIT 3.4.0dev (ms),YJIT 3.4.0dev RSD,YJIT 3.3.1 spd,YJIT 3.3.1 spd RSD,YJIT 3.4.0dev spd,YJIT 3.4.0dev spd RSD,% in YJIT
activerecord,514.1355718809123,0.2725952518999499,267.10064714664924,0.33906554877192485,236.06179780366583,0.3537916220145493,1.9248758000898092,0.4350558788505261,2.1779702462002017,0.44662812625951226,99.93047865659872
chunky-png,1169.763142708689,0.16945580450427217,695.372456794276,0.22163990961919985,626.7159891952025,0.18052658074223443,1.682210923483212,0.2789973462529656,1.8664964080633089,0.24759869958194974,99.98841230063128
erubi-rails,1931.5170720219612,0.22034543203524082,1105.0493406752746,0.22317489394941162,1030.8195603521247,0.3571343653932905,1.7479012030735641,0.31362261192096474,1.8737683551155755,0.419639207371839,99.84156454420273
hexapdf,3578.889539092779,0.8026147189601681,2392.081382870674,1.0474155456285623,2026.9713085144758,3.779293091304069,1.4961403757918335,1.319571791270141,1.7656340393469463,3.8635795134913655,98.89839041171406
liquid-c,86.00515320589409,0.5896721831327182,62.56016719935418,0.8635993941121172,58.701518216651834,0.771856247213457,1.3747590049085088,1.0457137261561225,1.4651265558153324,0.9713265928218723,99.75394839579386
liquid-compile,86.54405083230942,0.8341054086322857,63.11534289070355,0.6737686127706309,59.022313634674234,0.8738563400679182,1.3712046369165294,1.0722387683088561,1.4662937709962425,1.2080383834077995,99.95833420213599
liquid-render,210.60599199027047,1.6375288673696458,87.65027248468924,0.5679734567991612,81.14357659992733,0.6532772323826642,2.4027990560675,1.7332324250074784,2.5954733672715515,1.7630291925599155,99.89627411414963
lobsters,1343.1104498987015,1.3545743790108826,901.8475767225027,1.4347622875387809,872.2156602889299,1.3756378585791162,1.4892876408004974,1.9731737303177925,1.5398834382929827,1.9306090402328626,99.17047391630068
mail,182.45170609964654,0.36260840147561885,134.66684725930057,0.34993739956917336,124.90570276877166,0.3791003175505142,1.354837584846227,0.5039256258992381,1.4607155802758292,0.5245968962809485,99.88115700184262
psych-load,2852.185183763504,0.41597326495825593,2045.9914887323976,0.054550968126218555,1631.8491036072373,0.07519528755319456,1.3940357032133046,0.41953493928818264,1.747824095658531,0.42271513863385474,99.99210078688718
railsbench,3433.6257262155414,0.1651014491192748,2062.9759069532156,0.22747846840907904,1921.4465823024511,0.20826053129524502,1.6644041816691024,0.28107817789900524,1.7870003557949867,0.26576481594948237,99.80794523698931
rubocop,212.6416316501392,2.2186426621693287,127.59002302489091,2.276767795658611,110.67867239679748,2.5142296344398902,1.6666007780926255,3.179000921318831,1.921252098939091,3.3531665507537127,99.86138070924476
ruby-lsp,156.54020178136903,1.800986751884729,123.85179321602757,1.331483595813295,113.12956734758428,2.604587815283506,1.2639316534426348,2.239732539028758,1.383724922242547,3.1666119067526437,97.56718674133496
sequel,92.29781340123921,0.44924304651025726,75.3676966696824,0.4814832965692338,69.33352241103249,0.5885697484172014,1.224633596085034,0.6585176381183679,1.3312148321856008,0.7404280272853703,98.82155390455236
binarytrees,491.11082286645586,0.9765544917636717,289.17462664081694,0.15436391047701745,224.70447643389625,2.0552991042569158,1.6983192079174476,0.9886793677636648,2.1855853993675614,2.275502819893459,99.99154117446759
blurhash,455.8569007287068,0.025746384504804407,222.2742431461811,0.32962351217398966,196.46275004411078,0.2918773770762421,2.050875955199665,0.3306274884110296,2.320322303471552,0.2930107157835291,99.98825721645501
erubi,323.1596583612712,0.1379847980384062,281.02955421836106,0.15184368479619412,259.7806472858449,0.16575770459312297,1.149913429070079,0.20517385092205512,1.243971257049369,0.21567434043409237,99.97504420307067
etanni,873.514159694314,0.09312765414332888,422.0701222037596,0.2109236930426342,809.4652946373182,0.08331706846264222,2.0695948700027014,0.23056791679022226,1.0791249056399546,0.12495796838716645,99.94826839117681
fannkuchredux,2468.8629241660237,0.1539735487011186,943.8859587535262,0.082646622464207,793.2191544678062,0.04089074573244643,2.6156368799323455,0.17475216137249033,3.1124600436842145,0.1593107240149618,74.28186568945546
