bench,CRuby 3.3.4 mem (MiB),CRuby 3.4.0dev mem (MiB),YJIT 3.3.4 mem (MiB),YJIT 3.4.0dev mem (MiB),Inline Code,Outlined Code,YJIT Mem overhead
activerecord,62.03125,57.03125,74.0703125,69.6640625,2,2
chunky-png,65.1171875,46.07421875,55.43359375,47.359375,1,1
erubi-rails,105.36328125,105.4453125,113.52734375,114.91015625,2,2
hexapdf,154.6171875,146.5078125,293.68359375,252.453125,2,2
liquid-c,34.33203125,27.80859375,40.125,33.05859375,1,1
liquid-compile,32.3203125,25.609375,35.5078125,30.48828125,1,1
liquid-render,33.97265625,28.51953125,39.8359375,34.19140625,1,1
lobsters,278.9375,263.4296875,326.66015625,316.1484375,8,7
mail,52.85546875,49.43359375,55.9921875,53.77734375,1,1
psych-load,33.66796875,24.984375,34.83203125,27.48046875,1,1
railsbench,105.77734375,97.5,121.9765625,115.3125,4,3
rubocop,91.12109375,83.921875,123.16796875,120.79296875,6,5
ruby-lsp,68.48828125,62.24609375,80.31640625,63.0859375,1,1
sequel,36.06640625,30.33984375,39.3125,33.2890625,1,1
binarytrees,26.76171875,17.05859375,27.08984375,17.69140625,1,1
blurhash,21.8203125,14.68359375,22.38671875,15.5,1,1
erubi,28.70703125,37.0,30.0703125,40.55859375,1,1
etanni,23.7265625,19.99609375,24.01171875,20.515625,1,1
fannkuchredux,20.44921875,13.37109375,20.87109375,14.0625,1,1
fluentd,184.8125,257.32421875,197.57421875,251.90625,1,1
graphql,39.921875,33.0078125,40.95703125,36.2578125,1,1
graphql-native,40.796875,35.734375,41.640625,40.0703125,1,1
lee,34.30078125,24.78515625,31.546875,27.15234375,1,1
matmul,25.84765625,21.87890625,26.14453125,22.49609375,1,1
nbody,20.51953125,13.390625,20.921875,14.2734375,1,1
nqueens,20.98828125,13.82421875,21.25390625,15.921875,1,1
optcarrot,61.25,47.58984375,68.171875,51.81640625,1,1
protoboeuf,36.2109375,27.26953125,40.859375,28.48828125,1,1
protoboeuf-encode,65.18359375,73.20703125,68.75390625,116.82421875,1,1
rack,31.1796875,22.86328125,32.68359375,25.30859375,1,1
ruby-json,21.02734375,14.06640625,21.41015625,14.6953125,1,1
rubykon,24.921875,17.4609375,26.41796875,19.6796875,1,1
sudoku,20.65625,13.72265625,21.10546875,14.48046875,1,1
tinygql,26.94921875,20.984375,28.65234375,23.23828125,1,1
30k_ifelse,60.80078125,110.24609375,91.4296875,121.14453125,7,6
30k_methods,49.4140625,53.63671875,59.34765625,58.87109375,3,2
cfunc_itself,20.55078125,13.3671875,20.875,13.98828125,1,1
fib,20.4296875,13.37109375,20.875,13.984375,1,1
getivar,20.4921875,13.37109375,20.87890625,14.25,1,1
keyword_args,20.42578125,13.37890625,20.875,13.9921875,1,1
object-new,20.61328125,13.3671875,20.875,13.96484375,1,1
respond_to,20.45703125,13.38671875,20.90625,14.2890625,1,1
ruby-xor,21.55078125,14.5625,21.8125,15.1796875,1,1
setivar,20.55078125,13.4296875,20.875,14.2890625,1,1
setivar_object,20.625,13.4453125,20.95703125,14.22265625,1,1
setivar_young,20.55078125,13.43359375,20.8984375,14.2421875,1,1
str_concat,46.640625,39.74609375,59.49609375,67.12890625,1,1
throw,20.61328125,13.375,20.875,13.98828125,1,1
