bench,CRuby 3.4.0dev (ms),CRuby 3.4.0dev RSD,YJIT 3.4.0dev (ms),YJIT 3.4.0dev RSD,YJIT 3.4.0dev spd,YJIT 3.4.0dev spd RSD,% in YJIT
activerecord,84.67766338799265,0.436714685310659,38.835072784422664,0.8893881030596978,2.1804430201031617,0.9908233516778436,99.59045842546891
chunky-png,1161.6469486766766,0.26539722371259167,630.8039535558031,0.23479811579260595,1.8415340330835661,0.35435270781258243,99.99649334941527
erubi-rails,1907.3539408610056,0.15205199241890893,1029.2708021833707,0.246321361109406,1.8531118698936913,0.289471969864701,99.91880318382094
hexapdf,3619.90123099337,0.8169527573731917,1961.9525072475274,1.9507297973685513,1.845050386093097,2.114889725286217,96.64873749603423
liquid-c,85.42777351441158,0.6109577160498403,57.51219903645308,0.8707931431195723,1.485385273831465,1.0637434036951303,99.7534729741765
liquid-compile,85.66475733840728,0.7908119469477051,58.21004622232388,1.0324165964649754,1.4716490176150103,1.3004874332693659,99.95684302740489
liquid-render,206.67971793562174,0.2973933441506177,79.21192452684045,0.7633538363099509,2.609199551332573,0.8192385980617655,99.90647208843026
lobsters,1333.9814893577409,0.7469903419261184,857.443972936143,1.8650575353046672,1.555765194534859,2.0090878977604785,99.48655156025228
mail,179.8142557265237,0.39744999856748514,123.27201560838148,0.33095478490530117,1.4586786371512677,0.5172016734437429,99.90307546321144
psych-load,2867.1978494773307,0.20138082259650847,1757.8850015377004,0.0812368191243575,1.6310497256471639,0.21714892698581312,99.9965781638572
railsbench,3448.3985479921103,0.3186034425305862,2022.9391044005752,0.8001569957446912,1.7046477278978294,0.8612545334751569,99.84709453672401
rubocop,209.51741946757667,2.3296290037301883,110.91565177258518,1.175444054896701,1.8889797437890792,2.6093754082563336,99.92997446700842
ruby-lsp,140.35491996058605,3.0966339519913095,109.07298388731915,1.4460498128735721,1.286798205737028,3.4176310353718717,97.5764512678244
sequel,92.41551364275533,0.5042890500259777,69.19918051281562,0.570101931963891,1.3355001165893876,0.7611331413130452,98.65495381292527
binarytrees,485.6673358224852,1.22010711382691,229.85214742203786,2.5685074021489993,2.112955398805729,2.8435702284461404,99.99751881498894
blurhash,430.3866073023528,0.07534501943080393,197.78222937136889,0.13545283979262235,2.176063080441017,0.1549978830852668,99.99722637002313
erubi,317.8845628394516,0.14013299015985356,258.72656695738243,0.14489661762865175,1.2286506429462023,0.20157451409184976,99.98360683061033
etanni,439.1152429047461,0.08806407904604226,385.22140132080693,0.08286397289892147,1.1399035500082642,0.12092030442742349,99.97931067381816
fannkuchredux,2336.5141928762846,0.06395451387239857,841.8102384261463,0.10400135768166562,2.775583006978682,0.12209202367183766,90.23558259981255
fluentd,2532.1992713958025,0.7533715928954302,2216.497131437063,0.7365028018018419,1.1424329115887708,1.0535678117917997,99.98942401250456
graphql,4378.636830238004,0.0318796434074061,3680.3966441502175,0.04073264059810246,1.1897187324082583,0.05172484580815641,99.75174530640057
graphql-native,926.9534557436904,0.9596205886119737,877.4410506621713,1.062416188426221,1.0564281840291767,1.4316423546116852,99.9609197544561
lee,1416.1369527224451,0.8363182084283833,979.3071439955384,1.2680929774352117,1.4460600654301945,1.5190417851953122,99.96413607179176
matmul,1878.3472555086894,0.06294768410773895,1106.5089346512275,0.1656608508451319,1.6975436859899788,0.17721717873067702,99.84732459804532
nbody,131.54736162426,0.12998138601156803,60.585998201695006,0.06740569660615921,2.1712502150468773,0.14641956373534867,99.95200410537493
nqueens,253.581297667089,0.07805100458804279,67.203366428076,0.046039544737994424,3.773342187232285,0.09061787349570981,99.30731224201942
optcarrot,7616.119889977078,0.5567681301619554,2015.306784895559,0.6374874307833848,3.7791367284915753,0.846392920085489,99.50369529311874
rack,140.50652435213163,0.427963421047102,110.80888780550315,0.42337867167384846,1.2680077125108875,0.6019984961631145,99.75871685791314
ruby-json,4416.750577402611,0.03681504593562305,3826.8903616194925,0.035328568433400924,1.1541356454051892,0.051024066427476436,99.99112015081462
rubykon,13736.45398070415,0.86596544347194,6812.823537861307,1.2723364685143734,2.0162644613302754,1.5390699264163343,99.94866950391332
sudoku,2153.299425767424,0.02600208029288673,813.9772165644293,0.027387773008153773,2.6454050333938093,0.037765040578607675,99.89335040648163
tinygql,873.6269039488056,0.06585256155039809,479.49650474801297,0.08997893118338192,1.8219671995480295,0.1115023224854655,99.99434781635888
30k_ifelse,2428.808767704124,0.056749772462750606,359.7621125423095,0.06995740478810393,6.75115217258595,0.0900809367139385,99.98554152418883
30k_methods,6674.239193575214,0.023973610834932886,832.7510784096692,0.017301298535082957,8.014686941410172,0.029564657066586703,99.98978881567871
cfunc_itself,113.7443082283091,0.12963034412032065,24.183326450426843,0.0376117955318504,4.703418632729141,0.1349765656693134,99.34648274175156
fib,257.29542197167086,0.01767167000065278,47.95693156148236,0.1521052069254688,5.365135207656263,0.15312831839490584,99.99942581878634
getivar,128.75675209926445,0.19390768054798174,21.236552028361146,0.7576362740457774,6.062978205092401,0.7820568472467115,97.87493745733978
keyword_args,304.72599999749065,0.031282113231651906,33.81202530349067,0.519004340779496,9.012355730315614,0.5199462244849914,99.61626756552391
respond_to,312.0742709935719,1.201004405059697,13.510713197588114,0.21907513313041332,23.098282557672995,1.2208216474689926,99.7324199999755
ruby-xor,739.9336291709915,0.04544058949923325,190.4118015746852,0.3879158592354391,3.885965171548295,0.39056825398437955,99.99895824555584
setivar,73.02199979770778,0.2360352679719413,8.361034533075205,0.14815208469450572,8.733608204683511,0.2786784669218527,99.11350746716904
setivar_object,104.80203658031921,0.21464214019826408,40.915537224249626,0.06975424744995999,2.561423940395084,0.2256920543266898,95.84449515863962
setivar_young,104.93858033735859,0.6207650533736129,39.53123944857628,1.7827522979519819,2.6545734917789923,1.8877380664019612,95.9469278352887
str_concat,84.81688572888139,0.817014191044383,49.50745946999426,1.3038759086663778,1.7132142638078136,1.538702236811424,99.9701000191308
throw,33.16636777680252,0.2518350285009392,26.818047660967277,0.33756247702560904,1.2367182054447234,0.4211523566071234,99.98608595108502
