bench,No JIT (ms),No JIT RSD,YJIT (ms),YJIT RSD,YJIT spd,YJIT spd RSD,% in YJIT
activerecord,211.18319143064528,0.20319251939816182,127.16886581458168,0.43590160094975855,1.6606516860703981,0.48093388906369955,99.55361023027574
chunky-png,2429.5358281582594,0.1485043519773949,1286.4305458962917,0.093170693409931,1.8885868622355626,0.17531206651771963,99.99289673279581
erubi-rails,4635.228598490357,0.07424137273213738,3027.033937598268,0.086620249008289,1.531277380447236,0.11408264093809427,99.86706352531813
hexapdf,8529.898330320915,0.5536287078085873,5196.819331869483,2.157764712017619,1.6413690347115462,2.2276564588235512,99.34748735982089
liquid-c,233.00283426523916,0.42878942696276545,177.0429015601778,0.5400333193227504,1.3160811995957957,0.6895624399964114,99.75247130320302
liquid-compile,216.72926677597894,0.5103206255062206,172.3489829914862,0.5741383670206894,1.2575024407697553,0.7681549357403389,99.95830082754419
liquid-render,559.7719891908733,0.18224711858643566,285.9887638575553,0.319058597873729,1.9573216151585713,0.36744033680341665,99.90392740579225
lobsters,3162.76011839509,0.3895235068123085,2190.727988258004,1.0339208497709205,1.443702794389373,1.1048623832633548,99.2614479129777
mail,471.53532852893636,0.0843312564409262,338.22381249721474,0.04770415578352607,1.3941517749665229,0.09688883987293986,99.90051300553233
psych-load,8121.717671925823,0.05327385890502639,4523.509903873007,0.06502775150483008,1.7954459798954012,0.08406374074716512,99.99657696766579
railsbench,9366.919363290071,0.047376620715932995,5755.261191849907,0.08583820735899932,1.6275402715961311,0.09804459206436596,99.84650840035806
rubocop,518.4858500957489,0.18325782711642402,358.023348202308,7.129377259304624,1.4481900487751667,7.131732155422646,99.6661001351806
ruby-lsp,381.1065308853156,0.7408573217734482,294.30657885968685,1.0973722486512172,1.2949303830106065,1.3240450986787253,97.58276958305275
sequel,233.02015623901988,0.10974866351212081,196.99765120727054,0.17252310577049168,1.182857535665988,0.20447247043891503,98.6380118909077
binarytrees,982.8239205967764,1.2831639340609127,474.4758700587969,2.7769469920114043,2.0713886260959598,3.059075722847649,99.99753876645258
blurhash,1084.8159616192181,0.25147927889816807,424.7225431104501,0.6934423426133564,2.554175612329363,0.737634130341216,99.9881236257024
erubi,666.0443862923715,0.19124735795368533,563.0425646948286,0.13852982224630825,1.1829378950299616,0.2361483931257183,99.9839260667186
etanni,933.7303896567652,0.06808210067280324,849.7195673384228,0.04919296054420121,1.098868880448981,0.08399476054567363,99.97878616699423
fannkuchredux,5828.062366768718,1.1767305016006457,1563.6318481713533,0.41853067174297137,3.7272599516213227,1.2489445930812664,90.91520302379526
fluentd,5218.818850070238,0.3796804906098751,4580.662042150895,3.694436433057046,1.139315409442363,3.7138952371935625,99.98430135361178
graphql,11407.941213001808,0.09847829655905195,9159.841816375652,0.09643145929795267,1.2454299366400716,0.13782960942956085,99.6275275358011
graphql-native,1545.7378157724936,0.09735301458368963,1621.7113707214594,0.5034164409600125,0.9531522339174529,0.5127433300174443,99.93363544372193
lee,3514.6666744812615,0.7516079928775106,2391.6122188702934,1.247827721945203,1.4695804975195588,1.4567047053580606,99.96423527192476
matmul,3765.266894300779,0.9366585085928911,2152.299583827456,0.0736037187390073,1.7494157981506306,0.9395459909614166,99.76074002274783
nbody,286.3880889099482,2.241658850786023,121.9088758595965,0.07455163307181473,2.349198012782792,2.242898203062499,99.94806205852238
nqueens,591.3365510602792,1.3939183665594443,121.25185678402583,0.33294442663263385,4.876927799246569,1.4331295837632696,92.43248742051064
optcarrot,18436.293716480333,0.5760820910164356,7456.117983410756,0.6211729415154846,2.4726397513423954,0.8471873457865554,99.50369519618644
rack,494.8459095011155,0.16168019585443993,402.4193608512481,0.5620664960056793,1.229677191610153,0.5848583004999008,98.29764971721536
ruby-json,12310.814764599005,0.06294665999667208,9952.130042389035,0.1059293285013033,1.2370030045993814,0.12322055283707203,99.9911202342831
rubykon,35632.672022655606,0.49601395089459704,19666.561369225383,0.9388699558973141,1.8118404816011355,1.0618411527006721,99.94866940259244
sudoku,4575.833632424474,0.18683106469364247,1495.1655032734077,0.21266625519448396,3.0604194802558466,0.28307734425948927,99.80798914235481
tinygql,2473.540392766396,0.26567037263564,1373.1707672278087,0.13059391838310155,1.8013348753120058,0.296032968459616,99.98666857085374
30k_ifelse,6814.634285528551,0.08268611211586492,1558.321595124223,0.046605938764169796,4.373060289256478,0.09491631400832487,99.98554094228501
