bench,CRuby 3.3.0dev mem (MiB),YJIT 3.3.0dev mem (MiB),Inline Code,Outlined Code,YJIT Mem overhead
activerecord,42.7734375,48.75390625,2,1
chunky-png,53.89453125,59.56640625,1,1
erubi-rails,79.44140625,88.27734375,3,2
hexapdf,165.87890625,286.546875,3,2
liquid-c,25.51953125,29.53125,1,1
liquid-compile,25.109375,28.4375,1,1
liquid-render,26.36328125,30.77734375,1,1
mail,37.69921875,40.88671875,2,1
psych-load,24.66015625,26.5390625,1,1
railsbench,78.66015625,95.45703125,5,4
ruby-lsp,81.01953125,123.95703125,10,7
sequel,28.328125,32.38671875,1,1
binarytrees,17.92578125,18.28515625,1,1
erubi,20.70703125,22.5234375,1,1
etanni,15.3125,15.57421875,1,1
fannkuchredux,12.0859375,12.5859375,1,1
lee,22.69921875,26.70703125,1,1
nbody,12.0546875,12.47265625,1,1
optcarrot,50.33984375,53.12890625,1,1
rack,20.8671875,22.671875,1,1
ruby-json,12.640625,12.9921875,1,1
rubykon,42.5,48.4453125,1,1
30k_ifelse,55.953125,95.7890625,10,7
30k_methods,47.140625,59.53515625,4,3
cfunc_itself,11.96875,12.23828125,1,1
fib,11.96875,12.2421875,1,1
getivar,12.03515625,12.328125,1,1
keyword_args,11.97265625,12.26953125,1,1
respond_to,12.1015625,12.4140625,1,1
setivar,12.03515625,12.3203125,1,1
setivar_object,11.97265625,12.25390625,1,1
setivar_young,11.97265625,12.26953125,1,1
str_concat,38.28515625,70.40625,1,1
throw,12.03515625,12.296875,1,1
