bench,CRuby 3.4.0dev mem (MiB),YJIT 3.3.1 mem (MiB),YJIT 3.4.0dev mem (MiB),Inline Code,Outlined Code,YJIT Mem overhead
activerecord,59.5234375,67.74609375,65.515625,3,2
chunky-png,45.21484375,53.43359375,36.15234375,1,1
erubi-rails,101.76953125,104.078125,107.37890625,3,2
hexapdf,139.38671875,170.45703125,254.21875,3,2
liquid-c,28.08203125,30.859375,32.30078125,1,1
liquid-compile,26.7578125,29.1953125,29.98828125,1,1
liquid-render,29.03125,32.875,33.8515625,1,1
lobsters,267.55859375,315.890625,322.87109375,12,8
mail,60.90625,46.703125,64.8046875,2,1
psych-load,26.21484375,26.96875,28.41796875,1,1
railsbench,97.09765625,110.12109375,111.0390625,5,4
rubocop,85.046875,116.890625,121.3671875,9,6
ruby-lsp,68.02734375,81.3125,73.75,1,1
sequel,31.63671875,32.5859375,34.9375,1,1
binarytrees,19.09765625,18.5078125,19.2421875,1,1
blurhash,14.16015625,13.53125,14.46484375,1,1
erubi,22.71484375,22.4609375,24.28515625,1,1
etanni,16.546875,15.3359375,16.74609375,1,1
fannkuchredux,12.97265625,12.19140625,13.1484375,1,1
fluentd,606.8125,595.41796875,624.7421875,1,1
graphql,33.64453125,35.78125,36.64453125,1,1
graphql-native,31.65234375,32.2578125,34.640625,1,1
lee,25.92578125,27.87890625,27.2421875,1,1
matmul,18.46875,20.34375,18.63671875,1,1
nbody,12.97265625,12.2421875,13.1953125,1,1
nqueens,13.21875,12.3203125,14.46875,1,1
optcarrot,55.23046875,54.71484375,58.10546875,1,1
protoboeuf,25.359375,21.7109375,28.390625,1,1
rack,23.93359375,24.53125,26.03515625,1,1
ruby-json,13.85546875,13.0,14.109375,1,1
rubykon,39.53125,40.66015625,38.53515625,1,1
sudoku,13.03125,12.546875,13.26953125,1,1
tinygql,21.21875,21.78125,23.5078125,1,1
30k_ifelse,137.7265625,86.17578125,150.64453125,8,7
30k_methods,84.453125,51.359375,89.13671875,3,3
cfunc_itself,12.96875,12.36328125,13.17578125,1,1
fib,12.90625,12.23828125,13.171875,1,1
getivar,12.96875,12.3671875,13.17578125,1,1
keyword_args,12.90625,12.3046875,13.1796875,1,1
respond_to,12.91015625,12.34765625,13.17578125,1,1
ruby-xor,14.15625,13.28125,14.30078125,1,1
setivar,12.96875,12.36328125,13.17578125,1,1
setivar_object,12.96875,12.23828125,13.17578125,1,1
setivar_young,12.96875,12.18359375,13.17578125,1,1
str_concat,39.05078125,38.296875,39.7421875,1,1
throw,13.03125,12.37109375,13.1796875,1,1
