bench,No JIT (ms),No JIT RSD,YJIT 3.3 (ms),YJIT 3.3 RSD,YJIT 3.4dev (ms),YJIT 3.4dev RSD,YJIT 3.3 spd,YJIT 3.3 spd RSD,YJIT 3.4dev spd,YJIT 3.4dev spd RSD,% in YJIT
activerecord,509.1138672919906,0.3119949083055629,267.798484449147,0.3829230683908056,235.44338400775598,0.38251332588773307,1.9011080975279666,0.4939341040203908,2.162362172280107,0.49361651845363896,99.93070393213317
chunky-png,1163.414923241362,0.1674887751073419,691.2119985174606,0.20917083592931832,635.3212596456472,0.2556311890037338,1.6831520947794616,0.26796441627635476,1.8312230317780662,0.30561379971856706,99.98856137350313
erubi-rails,1900.1658542081714,0.2626726126570744,1096.8835073419743,0.24401928802789713,1005.8838741853833,0.44647903518491494,1.7323315023787285,0.358527982687175,1.8890509162869558,0.5180158591199173,99.84186857838361
hexapdf,3578.6549324169755,1.2069094803468694,2386.4383567124605,2.2107455394190705,1928.1298976391554,2.49992102338865,1.4995798749006464,2.5187350662212307,1.856023775575888,2.776010737899208,98.93763907240705
liquid-c,84.2341971704441,0.5726487073367702,62.71307502324,0.8297398968955482,58.02354884850085,0.7442781850329931,1.3431680257941248,1.0081640930496925,1.4517243230051147,0.9390828284717384,99.75501710917399
liquid-compile,86.51287217544342,0.47092457761223705,63.22691799542899,0.7760569664544695,59.668564457234325,2.3670180774688205,1.3682917801196304,0.9077633904172263,1.4498902891731031,2.4134093181355407,99.9567210078227
liquid-render,209.61582099101437,0.388734665106562,88.0003489013705,0.9390908481134898,81.79040521341545,0.6943731911950954,2.381988521726757,1.0163691558021744,2.562841209113275,0.7957818598749105,99.89637450742686
lobsters,1352.2129687480628,1.1518457190582545,904.1846533390609,1.4092997686545576,876.9064223312813,1.3361765635423066,1.4955053304150645,1.820130324576407,1.5420265313523023,1.7641191483209275,99.17806316413187
mail,180.67640797986138,0.36703205531214267,134.16804019186014,0.2970446935068274,124.58630817076354,0.40309003836291457,1.3466426707992032,0.4721737811094775,1.450210786663798,0.5451551234777783,99.88139430451193
psych-load,2819.830335304141,0.07252901993493072,2046.5813612565398,0.0818861202352733,1635.8776319772005,0.10001837926727308,1.3778246927709972,0.10938827825643482,1.7237416052299452,0.12354810773125446,99.99221211765196
railsbench,3468.152242898941,0.13976565727949547,2066.0559149459004,0.22384599276712236,1928.5912184044719,0.20928519519217376,1.6786342604816455,0.2638966984118369,1.7982827100955856,0.251663926460261,99.80819718167393
rubocop,209.60881919351243,0.9612323118309364,128.17982854848762,2.1764427269685136,111.06459127396954,2.6075216919993327,1.6352714898056055,2.379258393088482,1.8872695319830428,2.7790532437423554,99.86157078911161
ruby-lsp,159.10624671082257,1.177834267322664,101.81121278699,1.3694747055036625,119.16333552125332,3.201462554814538,1.562757601598417,1.8063096440792923,1.3351946386432365,3.4112543222631686,97.56609080939688
sequel,92.55099769622561,0.447360025606284,75.25892290442339,0.4498055329400446,70.25410222867839,0.460766767245028,1.229767768717108,0.634394207077849,1.3173749967648922,0.6422125865380474,98.83007107426772
binarytrees,508.09658531631743,1.0978207555686084,288.77412527799606,0.16002942386404773,229.06421679110565,2.3224775096405446,1.7594948468017513,1.1094231960165108,2.2181403644536695,2.5688737209414123,99.991703446501
blurhash,450.4337547052848,0.06522160997143815,221.908672461434,0.24988748148228307,196.69707769436852,0.31265982111741764,2.029815913497327,0.25825880780493193,2.2899870195589633,0.31939007835003574,99.98842963981997
erubi,323.5056115516338,0.13388618600688343,282.4309540662876,0.16109892292781683,257.4645304512755,0.15940356840887163,1.1454325628759014,0.20947165386269437,1.2565055504329223,0.20817062334765585,99.97535230199435
etanni,875.9118589758873,0.10704729622223781,422.2618212562896,0.16909910089903873,818.8857265782577,0.07815275792360263,2.074333541142611,0.2001340289739724,1.069638693833284,0.1325404738167054,99.94746427669428
fannkuchredux,2374.304025620222,0.14001654903874353,943.592098940696,0.03655027466282121,823.4283290803432,0.05427623540885461,2.516239833171224,0.14470852284038604,2.8834373821847916,0.15016838460500356,74.28188447949765
fluentd,2592.309764958918,0.8479583269333137,2750.667230784893,1.2016418873970751,2409.811231866479,0.9180086222486656,0.9424294352825848,1.4707061398398897,1.075731464223896,1.2497092280760504,99.97594666912435
graphql,4435.6929095461965,0.04333033249663344,3967.239649966359,0.08175793729723996,3700.35610049963,0.06079767964381392,1.118080403734574,0.09253041675777879,1.1987205525833797,0.07465839245751701,99.44097377235047
