bench,CRuby 3.3.4 mem (MiB),CRuby 3.4.0dev mem (MiB),YJIT 3.3.4 mem (MiB),YJIT 3.4.0dev mem (MiB),Inline Code,Outlined Code,YJIT Mem overhead
activerecord,53.69921875,58.14453125,73.37109375,74.70703125,3,2
chunky-png,51.12109375,41.02734375,40.7421875,43.53125,1,1
erubi-rails,93.31640625,102.65625,100.375,109.2109375,3,2
hexapdf,128.296875,167.46875,266.9375,272.41015625,2,2
liquid-c,26.640625,28.0078125,30.625,31.8359375,1,1
liquid-compile,23.90625,26.109375,27.09765625,29.140625,1,1
liquid-render,25.1953125,28.36328125,30.09375,32.671875,1,1
lobsters,267.546875,269.5078125,309.453125,321.08984375,12,8
mail,43.13671875,60.41796875,46.26953125,64.54296875,2,1
psych-load,24.64453125,26.2109375,28.41015625,28.3515625,1,1
railsbench,93.8984375,99.39453125,109.94140625,110.32421875,5,3
rubocop,80.96484375,86.01171875,118.27734375,120.8046875,9,6
ruby-lsp,59.09765625,66.79296875,65.265625,70.17578125,2,1
sequel,28.78125,31.1953125,32.4140625,33.7890625,1,1
binarytrees,19.23046875,19.32421875,17.80859375,18.6015625,1,1
blurhash,13.4375,14.984375,13.84765625,15.65234375,1,1
erubi,20.140625,21.546875,21.9921875,23.6015625,1,1
etanni,15.26953125,16.76953125,15.57421875,17.19140625,1,1
fannkuchredux,12.01953125,13.32421875,12.28515625,13.78515625,1,1
fluentd,598.7265625,601.828125,634.48828125,653.82421875,1,1
graphql,30.63671875,34.25390625,35.640625,35.15625,1,1
graphql-native,30.6796875,30.94921875,33.09375,34.72265625,1,1
lee,25.625,25.49609375,27.9375,27.80859375,1,1
matmul,20.20703125,21.0078125,20.52734375,21.53125,1,1
nbody,12.07421875,13.32421875,12.3671875,13.82421875,1,1
nqueens,12.234375,13.69921875,12.4609375,15.1640625,1,1
optcarrot,52.98046875,51.06640625,55.80078125,54.21875,1,1
protoboeuf,21.21484375,26.0234375,26.44140625,29.02734375,1,1
protoboeuf-encode,45.51171875,40.12109375,50.01171875,75.01171875,1,1
rack,22.84375,23.59375,24.36328125,26.33984375,1,1
ruby-json,12.890625,14.74609375,13.1796875,15.24609375,1,1
rubykon,39.41015625,40.59375,38.5625,41.64453125,1,1
sudoku,12.3125,13.5390625,12.64453125,14.13671875,1,1
tinygql,18.7578125,20.18359375,20.7109375,22.4453125,1,1
30k_ifelse,51.7734375,138.38671875,86.46484375,151.63671875,8,7
30k_methods,41.07421875,85.29296875,51.5625,89.3984375,3,3
cfunc_itself,12.04296875,13.38671875,12.4609375,13.91015625,1,1
fib,12.046875,13.38671875,12.30859375,13.90625,1,1
getivar,12.0390625,13.38671875,12.453125,13.9140625,1,1
keyword_args,12.0390625,13.38671875,12.39453125,13.91796875,1,1
object-new,12.234375,13.51171875,12.4296875,13.90625,1,1
respond_to,12.0390625,13.328125,12.4453125,13.87109375,1,1
ruby-xor,13.2421875,14.57421875,13.44921875,14.97265625,1,1
setivar,12.046875,13.38671875,12.44921875,13.9140625,1,1
setivar_object,12.04296875,13.38671875,12.31640625,13.84765625,1,1
setivar_young,12.04296875,13.38671875,12.32421875,13.84765625,1,1
str_concat,38.328125,39.40625,39.13671875,40.30078125,1,1
throw,12.2421875,13.51171875,12.44140625,13.9140625,1,1
