bench,No JIT (ms),No JIT RSD,YJIT 3.3.1 (ms),YJIT 3.3.1 RSD,YJIT 3.4.0dev (ms),YJIT 3.4.0dev RSD,YJIT 3.3.1 spd,YJIT 3.3.1 spd RSD,YJIT 3.4.0dev spd,YJIT 3.4.0dev spd RSD,% in YJIT
sequel,236.86492420796654,0.21247139421136577,213.92215364648186,0.1907623232950367,198.52165833220516,0.26538748585187877,1.10724822170311,0.2855422164007307,1.1931439934457828,0.3399626611922297,96.71378252925383
binarytrees,1021.1220463737845,1.0193656373375015,496.56978446771114,2.2528229344846444,465.3240516781807,1.9244273607674263,2.056351550806414,2.472714596698231,2.1944321224985703,2.1777343661371495,99.98483454099183
blurhash,1018.0853523313999,1.4156507231301212,435.5493471405264,0.3509524767939799,410.9796972738372,0.35445727824814854,2.3374741783344315,1.458504237520983,2.47721568506837,1.4593515450370143,99.98135946107357
erubi,645.2996229400505,0.2911400765527806,613.9159941902527,0.10758167246876613,570.4868477444317,0.201264206888291,1.0511203960261573,0.3103809923728189,1.131138474955927,0.353934775275801,99.93963061178471
etanni,2561.822497844696,0.08429077387666706,928.5905179770097,0.19493106998410373,2411.9178727269173,0.17402874390059261,2.7588290513947746,0.21237480219149107,1.0621516291300153,0.19336736607903998,99.91822392560526
fannkuchredux,5772.267562150955,0.7970721974857636,1672.4019430577755,0.1658649573852219,1536.1012779176235,0.14237635326892908,3.4514834104994483,0.8141469597641359,3.757738923292859,0.8096882819795176,74.28186557073154
fluentd,5127.855866402388,0.673017358545653,5678.571739792824,0.5064900436592684,4388.64621296525,0.6641724860663731,0.9030185936489501,0.8423090461521447,1.16843682939247,0.9455566911356265,99.97566630064813
graphql,11829.026206210256,0.08313571081602789,9737.807789072394,0.035287779724537546,9139.998089149594,0.05023956226726101,1.214752484587403,0.09031485930218625,1.2942044506828616,0.09713681088903534,99.44085271824932
graphql-native,1691.8242000043392,0.047983744164525874,1588.7617323547602,0.03391597730145294,1428.5174533724785,0.04760951355958114,1.0648696815581191,0.05875996273279402,1.1843216868021036,0.06759515874252099,99.8984217484407
lee,3718.0011358112097,0.6532847400402602,2893.3585181832314,1.0904688109661713,2443.5964565724134,0.80264430683991,1.2850122487225606,1.2711818041725762,1.521528289096629,1.0349003985273124,99.95544770348111
matmul,4233.120947703719,0.5704680053201953,2183.229188993573,0.35160086783611816,2136.5734182298183,0.05038334159981561,1.9389265080571347,0.6701170907812408,1.98126631717197,0.5726885944427094,99.64085756148958
nbody,287.97102343094974,0.8201478397045506,125.9282848687932,0.49821838921966677,119.3476459204656,0.8671204418680746,2.2867858776206758,0.9596166121575224,2.412875605630767,1.1935410925801953,99.55569410183206
nqueens,602.7083381079137,1.874289598458279,603.9688331075013,3.072302556357384,104.4221332317976,0.4632396479911434,0.9979129800570965,3.598889342101117,5.771844717728702,1.9306870461988022,89.0433401973093
optcarrot,17829.192117974162,0.3914927673203043,8296.116930618882,0.4789248672532237,7748.283154517412,0.3474945329195326,2.1491008705736894,0.6185754726285451,2.3010506666343713,0.5234682772366192,99.49147765958995
protoboeuf,437.6592828686965,1.009590310278376,207.76646178382546,0.08254631320091074,125.98944320815251,0.5319911257381034,2.1064962993116154,1.012959272839264,3.473777419157421,1.1411779670463684,99.97549347534918
rack,233.25164985506476,0.42904379303400164,175.97371504080962,0.4449396087675942,155.58069042576466,0.9589834936381333,1.3254914224034648,0.6181017972723125,1.4992326439530799,1.0505845598577026,99.59622967577795
ruby-json,11171.152375265956,0.2063202630248878,9631.976311281323,0.1333723254283461,9701.872792094946,0.046473500804965935,1.1597985724053217,0.24567504579184174,1.151442882694584,0.2114895676191335,99.98260566922123
rubykon,36291.85585454106,0.4368009174591398,20955.2627466619,1.1521561086728023,19326.31216235459,0.4292547457246018,1.7318731000078835,1.2321764241557296,1.877846924424277,0.6124170786483986,99.94793347605568
sudoku,4858.118294924498,1.4090959113042365,1623.3892314136028,0.04176614015078401,1375.3394180287917,0.03603492985893683,2.992577627667384,1.4097147575724005,3.532304994128218,1.4095565981627893,99.71182752586374
tinygql,2664.596863463521,0.2921213262875336,1407.2438658525546,0.15379355255872662,1331.6430804821161,0.038273398270020915,1.8934862166545816,0.3301322857289506,2.0009842746292152,0.2946179259432856,99.97948563903446
30k_ifelse,7315.097561851144,0.09985913982790032,1560.0770339369774,0.04224801265120876,1511.552905663848,0.05198080316600881,4.688933560794058,0.1084285127636861,4.839458502868928,0.11257820261911938,99.93971032827803
30k_methods,19616.26723408699,0.11174023559584319,3351.3116016983986,0.05746680430858987,3301.9010562449694,0.04174435669390129,5.853310454374262,0.12565155728623623,5.9409009839911,0.11928315709605528,99.9760676063583
cfunc_itself,288.82354961589294,0.31445382656929693,48.85175828533356,14.195697527697071,43.23315473835496,13.819441243399625,5.9122447124406685,14.199179888532603,6.680603147372419,13.82301839284093,89.82331214104549
fib,517.3037604739269,2.0745335390467496,115.26773194689675,0.04968900184296216,100.85520974826068,1.5148622384832837,4.4878453990249945,2.0751285265096184,5.12917242217969,2.568753979308337,99.98715506612514
getivar,250.1725345511328,0.7524838133954169,47.240868510601864,76.54540513285198,44.28908982916085,81.4730859306651,5.295680253951908,76.54910371024512,5.648626682466029,81.47656081938513,53.9639586721786
keyword_args,664.3979655992654,0.3574350101738663,78.10007758699659,8.830239252062784,66.15357395740004,16.806649463213468,8.507007753727065,8.837470511134297,10.043266385382415,16.810449903730465,91.9363438436541
respond_to,735.7811230805612,0.5973898939273022,40.49377832870457,12.004292360423689,35.112306734402026,15.64837038199613,18.170226475482842,12.019147630339392,20.955077906051216,15.659769164885548,89.963922950126
ruby-xor,1905.038359761238,2.530334512272189,538.1148853541716,0.03811371313932751,317.3767479903558,0.058335592751488155,3.540207512578651,2.5306215440332047,6.002450941425384,2.531006871855034,99.99228924787946
setivar,190.43605022031713,0.5783913652992175,34.59479881571961,69.0249690888496,31.350243379295403,75.5395875711247,5.504759580616046,69.0273923474449,6.074468000656306,75.54180185160445,68.73874322127101
setivar_object,309.05254756693137,0.3700435351945307,130.51806780811094,41.90456042571475,127.90647122602893,44.33619426997629,2.3678909192963515,41.90619425204724,2.4162385577879917,44.33773849175234,60.689888507684
setivar_young,309.7336598425761,0.16080895812510998,145.03443519514735,39.411658864363005,128.16995511807147,44.74100475818967,2.135587037835683,39.411986932428775,2.416585537205239,44.741293748542454,61.3997769003019
str_concat,169.66708631304923,0.22054812344336255,81.85115835388724,1.1590723367118092,74.6390341819093,0.6395081896000682,2.0728733682605416,1.1798687030703723,2.2731682982330503,0.6764703979627974,99.75658171860391
throw,66.13939233661235,0.8747861361881766,50.2989071229349,0.23882296125822622,44.92559287934861,0.24735898483672913,1.3149270256501184,0.9068005243112661,1.472198542025592,0.9090859428274624,99.96537505024502
