bench,No JIT (ms),No JIT RSD,YJIT (ms),YJIT RSD,YJIT spd,YJIT spd RSD,% in YJIT
activerecord,202.3393073671635,1.513313183175017,144.24483737323985,2.3850657743098194,1.40274904150366,2.824651401174205,94.74756231623007
chunky-png,2345.8192167182765,0.27919436680807935,1496.3239540656407,0.3535118826987486,1.5677214886151385,0.45046658662610944,99.99543926192517
erubi-rails,62.6181905468305,2.7407374313401545,48.128647108872734,30.93879464085052,1.3010586066377616,31.05995259971061,91.59974546600587
hexapdf,8150.993737578392,0.7426914890554833,5822.18734100461,0.5835594843098804,1.3999882278215992,0.9445275642581664,90.8783034488025
liquid-c,232.06851311934454,0.5052914508136815,185.54383808144476,0.5741950309871758,1.2507476158678883,0.7648655985699441,93.41528344848199
liquid-compile,188.17943960767866,1.6454481355576593,161.47377889635217,2.0424954233962485,1.1653869804364243,2.622839514992253,93.96636614671243
liquid-render,539.6956157249709,0.188913657079287,348.3928031249282,0.32242562267665914,1.5491009311447932,0.37369325922406177,87.95390852390902
mail,467.6861795072524,0.08303675843048633,372.6667356214776,0.41197508575858477,1.2549716269344933,0.4202601272265027,99.09833739057804
psych-load,7487.043094883363,0.08457824054496417,5425.697533786297,0.10494632952001794,1.379922682431316,0.13478579618567385,99.99269220655792
railsbench,7326.150018970172,0.3253059312655201,5266.1260570089025,0.5241841933646023,1.3911839442619303,0.6169222134838606,93.74661921693173
ruby-lsp,21.971848845067953,6.463837040814099,18.31199759617448,8.38343482320382,1.1998608414877712,10.585989265302832,89.77659762082206
sequel,230.15102462434186,0.828164990588084,200.8516075615268,1.0845743848742713,1.1458759400461347,1.3646094122352979,95.27989065806372
binarytrees,1019.6317438164662,0.07446735266258724,492.12265164516435,0.1557077786165578,2.0719057340844618,0.17259866434673563,99.99991744798376
erubi,642.2880108975157,0.21288982306191787,580.0434401423871,0.1501780070512312,1.107310188250468,0.2605292892655533,99.99936563358973
etanni,904.07695332352,0.241606786193492,888.3667543378411,0.20147415438703367,1.0176843616771643,0.31458810216013894,7.0290599157014055
fannkuchredux,5363.427211046219,1.7274747350230464,1493.9599359035492,0.21530187128418735,3.5900743267271156,1.7408399857314332,90.60211702984272
lee,3192.7951533524765,0.33639678523832933,2390.221235297975,0.3925836110021075,1.335773905027017,0.5169958304920231,99.96850327913465
nbody,266.7417130921479,1.4165456277908413,156.01635892334934,0.024006185632127867,1.7097034883578959,1.4167490294903868,99.99980422474792
optcarrot,15525.463103999695,0.7511898347046564,8565.754445145527,0.5183459580872477,1.8125038726505225,0.9126711894373547,96.7814586031288
ruby-json,9430.207546552023,0.20986925126123884,8026.375210036834,0.10716002160866993,1.1749024061022868,0.23564459012700378,99.8442024227022
rubykon,31973.171555747587,0.40422497484155184,19440.817314138014,0.3692602625967499,1.644641325470181,0.5474951797218619,99.77910083532414
30k_ifelse,6864.208490198309,0.08032108242865948,1602.5509786876764,0.03162979922532987,4.283301175117304,0.08632450684218351,99.98845071037849
30k_methods,19229.503692654165,0.04489453799346205,3430.348497046077,0.06844600486637334,5.605699744271747,0.08185581912004797,99.99576257895527
cfunc_itself,277.8830854386852,0.12567662499742768,86.84820781346623,0.01159075425708278,3.1996409878201093,0.12620998239042802,99.9997971343534
fib,550.5480298805716,1.5332096713213341,123.67437956189471,0.07629339302305203,4.451593222709813,1.535106699240233,99.99995758023721
getivar,222.93963375248774,1.4336793130500423,40.46641112605141,0.014932580654981025,5.509251439620845,1.4337570765763141,97.87967575580033
keyword_args,703.5468434372428,0.052959499146690965,134.44272626770064,0.010488073110721183,5.233059927960323,0.05398803781805923,99.99992154268652
respond_to,705.4784308164316,1.121260864296375,73.04319207528009,1.1416659761094934,9.65837350165842,1.6001959651269893,99.9998655262296
setivar,181.9242020151575,0.24471139001907063,30.89435911448544,0.01661608929366526,5.888589607604409,0.2452748638333752,98.73502827233146
setivar_object,290.876310365864,0.1329002985688684,113.20919024793407,0.007644450052297065,2.569370116761984,0.1331199721164951,95.69495211090204
setivar_young,292.1710507294466,0.3443077925174145,113.1475990437302,0.033484675074067716,2.5822116704087197,0.3459321890964049,95.68626174551305
str_concat,169.589964243723,5.373979547044924,85.07962804079322,0.2338652862509869,1.9933087173630977,5.379065824487596,99.97387209802271
throw,68.03327683980267,0.1889379239399524,49.643469437779416,0.19872186978459733,1.3704375945172829,0.27420415867274095,64.8139578262316
