bench,CRuby 3.4.0dev (ms),CRuby 3.4.0dev RSD,YJIT 3.3.1 (ms),YJIT 3.3.1 RSD,YJIT 3.4.0dev (ms),YJIT 3.4.0dev RSD,YJIT 3.3.1 spd,YJIT 3.3.1 spd RSD,YJIT 3.4.0dev spd,YJIT 3.4.0dev spd RSD,% in YJIT
activerecord,505.9533078223467,0.31085229332456427,267.48668904617136,0.34528264110606854,236.2344082699627,0.33779864479978844,1.8915083573934894,0.46459579261366873,2.1417426509865405,0.45906107730204543,99.93069459890414
chunky-png,1164.5266867708415,0.20778892980319533,697.0933345005368,0.16923773923357233,635.9365147685534,0.2538156920026505,1.6705462943570073,0.26798815595031034,1.831199592611326,0.3280223237152337,99.98856564304413
erubi-rails,1900.5081145092845,0.6131839070684741,1114.6696228533983,0.23760376972136202,1008.6532382294536,0.4774264051017194,1.7049967771116339,0.6576093485296275,1.8842036514405631,0.7771296392340922,99.84185093395395
hexapdf,3584.334399923682,0.8739795357827592,2388.0066407844424,1.0185279421509679,1944.3128196522593,2.3339739120804444,1.500973380353019,1.3421026033464551,1.8434967684699735,2.4922428555899487,98.62301856967052
liquid-c,84.63175375068533,0.5420984434375613,62.698758907743496,0.8441275714499835,58.47862563568128,0.7679023556455729,1.3498154544847465,1.0032059007299916,1.4472254234895439,0.9399706113402944,99.75510331512324
liquid-compile,86.93871691044586,0.4965792288816243,63.15347383660014,0.7081189197089446,59.06142871564543,2.172120727968809,1.3766260449169647,0.8648834227839214,1.472004975176222,2.2281605389711974,99.95657353086416
liquid-render,210.65226513752364,0.40300404180635185,87.7227438221046,0.5993454039737293,81.69637164961891,0.6113330581568845,2.401341498901485,0.7222376139309615,2.5784776102538975,0.732216064906872,99.89649883867665
lobsters,1353.1732338791091,1.1251496831655925,905.4978202012452,1.208630982050484,875.0425770716822,1.2886856134958773,1.4943970086845366,1.651287576499003,1.546408448383717,1.7107520042247149,99.17833795798418
mail,180.7832198157426,0.43432773471672725,134.58361448411128,0.34075950362224294,125.10188149559077,0.3609119903087676,1.3432780841020253,0.552048567114381,1.4450879367638794,0.5647105859577982,99.88138651172098
psych-load,2852.097393013537,0.06415985736791875,2045.9726663306355,0.06475323809774507,1632.2028785943985,0.08153603631452251,1.3940056189160395,0.09115628964374835,1.7473914734605007,0.10375265064254895,99.99220726134179
railsbench,3446.39834985137,0.2346792021257521,2097.4191065877676,0.7080685509108309,1935.0878283381462,0.2713586347680929,1.6431615117010252,0.7459459770649236,1.7810035799827946,0.3587615316245359,99.80818777996285
rubocop,212.21119695335858,1.7670682010981997,127.94901477172971,2.1922224266362598,111.37834370716429,2.3985640816422324,1.6585606175394059,2.815735995291355,1.905318304169649,2.979201181705706,99.86155991218826
ruby-lsp,166.86977345277282,1.3663971454343624,101.68974436556282,1.3783774029178668,121.57657323601629,1.4165357289788527,1.6409695441154357,1.9408671834841709,1.3725487485885044,1.9681500528478064,97.56607838967288
sequel,93.01440474895624,0.460971808153038,75.55797497335176,0.5721814979494505,70.84954504805486,0.48414320092273233,1.2310335842346372,0.7347698105580811,1.3128440653481641,0.6684980530350035,98.8299296634654
binarytrees,507.8765258421095,1.0806581130549844,288.93031631695465,0.1536050478389921,228.99832519556372,2.33923421657013,1.7577820573351408,1.091520255438798,2.2178176430259255,2.5767884424771914,99.991703446501
blurhash,449.57761590679485,0.047781602519199995,221.69683208423,0.15731062161566073,196.1257778029967,0.28356407113244586,2.02789373073218,0.1644071568162664,2.2922923286422043,0.287561582928787,99.9884327452205
erubi,321.83312203380325,0.14383190047125358,282.36049935989774,0.15380899221694183,260.05753822062377,0.16086882649057863,1.1397951298548794,0.21058210199341224,1.2375458301876687,0.21579248117028654,99.97533742336961
