bench,CRuby 3.4.0dev (ms),CRuby 3.4.0dev RSD,YJIT 3.4.0dev (ms),YJIT 3.4.0dev RSD,YJIT 3.4.0dev spd,YJIT 3.4.0dev spd RSD,% in YJIT
activerecord,84.10498245296718,0.4357749008869283,38.99096034771622,0.8925199031825447,2.1570379827254853,0.9932228057289015,99.5919612492362
chunky-png,1171.9909639908901,0.35161774406825047,630.5735496083095,0.2238968351457445,1.8586110450063922,0.41685108939755255,99.99649271439765
erubi-rails,1897.8423701207105,0.20101871153260767,1024.4716742615167,0.1934253832673114,1.8525083882760907,0.278965770800534,99.91879781674739
hexapdf,3562.643120562037,0.6431337688284227,2012.6722551261385,3.3745277180663846,1.7701059432246005,3.435266854933656,98.57627192208142
liquid-c,85.01727170222345,0.6357927276119114,56.816868271990025,0.8355155873198623,1.4963385749322593,1.0499136579446182,99.7537114383185
liquid-compile,85.49614929738007,0.656737209781824,58.46495802837367,1.0315923620318523,1.4623485961605902,1.22290088073992,99.95718406293359
liquid-render,204.84108498896518,0.45448814996944525,79.06045918426817,0.7236016710466794,2.5909422624467306,0.854493333387801,99.90654644408035
lobsters,1327.2165514366782,0.9830804995167487,857.6955949968618,1.2438497029145545,1.5474214385367506,1.5854366439472518,99.48687104268558
mail,180.38637961410447,0.40647176093096465,123.37673873422139,0.39494939503702053,1.4620777098241626,0.5667489012555982,99.9036053259605
psych-load,2860.0515368704996,0.10282244123285483,1763.2521492118638,0.06984138366765244,1.6220320719012773,0.1242991282901699,99.99657791202743
railsbench,3431.7045899728932,0.14287647087153893,2036.042646318674,1.4605000411900515,1.685477755673579,1.467471995046191,99.84710354019732
rubocop,210.597497312766,2.1320980921276274,110.97867493000295,1.3079106046407771,1.8976393207577504,2.501294149872436,99.92992165992781
ruby-lsp,140.7294817207778,3.3185821371818607,110.10942817283947,1.385480497247993,1.278087481299729,3.5961845905733307,97.57480716854569
sequel,91.94354578259701,0.494042051510809,69.06893116238311,0.5599446235842703,1.3311852990230153,0.7467365868510388,98.66134082923259
binarytrees,485.7814484329402,1.2221017151880627,229.78623818349223,2.5712220112093567,2.1140580579287214,2.846878155663339,99.99753964159338
blurhash,429.58068097987683,0.06316517896084524,197.68318464739784,0.19379968733638192,2.1730764897687593,0.20383365434793882,99.99724721719647
erubi,318.04292745791474,0.5239157036194731,257.15835954897204,0.14634747702180756,1.236759046121338,0.5439717350467174,99.98361087063128
etanni,439.90305913429637,1.211124022538706,386.2004797248279,0.07507312657666732,1.1390536320610791,1.2134485453880326,99.97931067381816
fannkuchredux,2336.124004229255,0.10720521397050226,841.5452057657683,0.06892157417246993,2.7759934798790606,0.12744858292218256,90.23558259981255
fluentd,2522.63411184152,0.7409950040983255,2203.9457987373075,0.7620779805509719,1.1445989793790738,1.0629376484720658,99.98942194804872
graphql,4351.780649647117,0.11505625396425807,3670.633527946969,0.04950721717849279,1.185566637615584,0.1252553636737617,99.7517460520884
graphql-native,934.0636585415764,1.0700931298615206,870.1845110309395,0.7576151045600337,1.0734087388374185,1.3111368933998981,99.96166477081735
lee,1421.6605982277542,0.8642974998708817,980.4838449694216,1.3387983123256058,1.4499582073910575,1.5935467013454445,99.96410795681633
matmul,1890.1164796617295,0.04821318422312226,1108.4545963029896,0.1569319791063217,1.7051816880599386,0.16417112169672146,99.85050692834866
nbody,131.79696716198868,0.1651747772274683,60.58799409392205,0.11953561547925665,2.1752984090821723,0.20389082961268387,99.95439918501147
nqueens,253.66303067880148,0.12544326557521732,67.18845212963795,0.04340645532382626,3.7753962569247292,0.13274084993683682,99.32004793480321
optcarrot,7653.365216652553,0.5588133734036164,2013.850050419569,0.6387292966788078,3.8003649849987773,0.8486739660968363,99.50369526155939
rack,140.36942233538463,0.3991414386206861,111.10631518790291,0.3866710109109358,1.2633793326508216,0.5557232752936266,99.75642524967897
ruby-json,4421.383832146724,0.019626769983824708,3831.577965182563,0.04439368474747951,1.1539328893536056,0.04853874066615818,99.99112015081462
rubykon,13775.957994659742,0.8225174925574351,6628.334451777239,1.0530518769579946,2.078343827530614,1.336208547019411,99.94866950391332
sudoku,2159.708662230211,0.0275171164875002,813.9404529938474,0.027402276702938707,2.6533988503536587,0.03883396024475321,99.89335040648163
tinygql,874.765553988698,0.08939199970201041,482.77966119349,0.07261657216330675,1.8119353906214093,0.1151698578772804,99.99434631711271
