bench,No JIT (ms),No JIT RSD,YJIT (ms),YJIT RSD,YJIT spd,YJIT spd RSD,% in YJIT
activerecord,83.18565188931645,1.6590156837025554,41.26002419641729,4.028269321987455,2.0161319221072986,4.356522325116254,99.96491017477663
chunky-png,1064.7172959100815,0.19120716071192284,649.1846153813024,0.3093207841559975,1.6400839925707629,0.363647529647042,99.99558839217086
erubi-rails,26.53220113165828,11.282689331727115,14.085355791059005,23.034187643204913,1.8836727680319008,25.64903270960998,99.80815801106311
hexapdf,3377.6063315570354,0.9140845350202703,1986.866108328104,1.2536063454117012,1.699966755384037,1.5514765246112188,94.22804703607757
liquid-c,82.57753618680646,0.3950345633296116,57.9929760521155,0.5624545681369393,1.4239230646242054,0.6873190288673287,99.73887310984132
liquid-compile,80.61328448918687,2.110070849106611,55.52900220457913,4.48633470442179,1.451732991567048,4.957781567228315,99.94968690327036
liquid-render,197.97978104713061,0.1046912491499402,84.37676710697512,0.2925869212717573,2.3463778932905375,0.31075289885672885,99.86043497723804
lobsters,1293.3344688752422,1.7894084391258587,859.5593438848206,3.5522267536164627,1.5046482573616775,3.9774737549257817,98.53249914987772
mail,173.30280511129288,0.0996647187707516,128.1520323647607,0.1880104615347685,1.3523219406932152,0.2127933030294179,99.8887763557488
psych-load,2641.5625068048635,0.04879391127015897,1826.243496934573,0.0780621024675388,1.4464459483299121,0.09205725185281532,99.99663937112523
railsbench,2794.4870745142302,0.46514544998222596,1689.3863310416539,1.0077131773503298,1.6541432963951979,1.1098856416066771,99.47379613970068
ruby-lsp,80.22912261931567,2.877985058334378,51.62156576632845,7.869757267693518,1.5541784025398018,8.379491479106049,92.93041918065876
sequel,89.37311218126325,0.8484479922553889,66.26515986015465,1.2216200085817095,1.3487194835095153,1.4873531661745223,99.90859958667927
binarytrees,486.5811171746531,1.3159152622358505,229.7353109474792,0.0554018903705627,2.1180075242586134,1.317080994791846,99.9973750968748
erubi,312.49277645798577,0.4644624630192212,270.2469441478383,0.06695865268308812,1.1563230712686132,0.46926414813302736,99.98502351486954
etanni,449.81163667113174,0.05902981434796966,393.7007660667102,0.08303866633713883,1.1425216190585565,0.10188198608687621,99.98284300328486
fannkuchredux,2187.6945855239264,0.15242004065920012,740.8111753085485,0.18696941512399684,2.953106889367253,0.2412248556562148,90.76733688138319
fluentd,2629.3928732474646,0.1593732362667157,2407.2797099749246,0.1220318573636974,1.0922672850820705,0.20072768281868889,99.98699627777079
graphql,4035.573074966669,0.030259914171578424,3417.3479206860065,0.024805803138529117,1.180907876115979,0.03912787082143307,99.75143449766846
graphql-native,580.4904454793685,0.04230059881457007,518.3841464802241,0.08106823984160293,1.1198074814224932,0.0914406920964997,99.97182078774738
lee,1373.4921821880907,1.243809616752724,922.726729973441,1.8034756282823836,1.4885145705355518,2.1907959066364664,99.97599324508789
nbody,125.43931991375726,0.07553805809725207,71.98479031694346,0.08270391670204086,1.742580889121961,0.11200864278689364,99.99776285050606
optcarrot,6528.4542337059975,0.6300499254671896,1937.3064051071804,0.639756920168858,3.3698614821566206,0.8979152663170138,99.50031720375063
rack,136.41728632403223,0.7376518774689232,110.23098018983107,0.9362063382650315,1.2375584984285286,1.19189454237405,99.96091533015455
ruby-json,3930.3718899687133,0.055098311281788985,3406.271437058846,0.021101784242314212,1.1538633848165674,0.05900092545303078,99.9957629957179
rubykon,13206.050136188665,0.6213727866319261,6541.75126850605,0.8355821207421347,2.018733148685513,1.041298045936248,99.9476065543847
tinygql,1107.9017855226994,0.12610306485674738,743.3775886893272,0.04766461138270316,1.4903621018170272,0.1348106010094501,99.99263602213694
30k_ifelse,2518.7460999669775,0.0075050175371848445,354.14403790075863,0.06241416079359569,7.112208114238542,0.06286376345560508,99.98678572002436
30k_methods,7060.41113190029,0.04397366965307473,835.5695295916951,0.026489875958807172,8.449818814420377,0.05133611936123275,99.9938402159958
cfunc_itself,108.35271418283257,0.27670035737309706,35.63586212223089,0.1776199645681258,3.040552626766349,0.32880380104795304,99.99774942001312
fib,258.27774947041456,0.029083655729739578,43.953655336856315,0.061317686844167274,5.876138116181699,0.06786543855693691,99.99943880358094
getivar,122.18681763475522,0.16006148589502248,21.345536722045424,1.0358141095529776,5.724232621827779,1.0481080806939476,97.86160093961476
keyword_args,299.8781560433157,0.08793036482517466,45.022221153960864,0.08622953313589614,6.660669961569271,0.1231555173068707,99.99898983137447
respond_to,282.39197290059616,0.671659752075795,23.89316515087932,0.31868479886064977,11.818943665159555,0.7434290978858517,99.99890363720883
setivar,78.8528958082843,0.4584697713345385,12.020686375243324,0.16285880091632107,6.559766501410628,0.48653624763571923,98.73391131710488
setivar_object,103.90448334969972,0.5469694507395655,42.07490671622126,0.030146093702826112,2.4695119124207383,0.547799568280116,95.70239745712848
setivar_young,104.03499573877843,0.8031947211356083,42.171741792547046,1.5344093878858307,2.4669361832516103,1.731916259434121,95.69373963353556
str_concat,88.31232385346532,0.14722577030971387,44.94652492462732,0.4897615601503067,1.9648309630513126,0.5114115888833095,99.97438055767644
throw,32.65800086312554,0.16811027032894646,26.850883206542658,0.2268569581035781,1.2162728731086163,0.2823564102868572,99.98525211569694
