bench,CRuby 3.3.6 (ms),CRuby 3.3.6 RSD,CRuby 3.5.0dev (ms),CRuby 3.5.0dev RSD,YJIT 3.3.6 (ms),YJIT 3.3.6 RSD,YJIT 3.5.0dev (ms),YJIT 3.5.0dev RSD,CRuby 3.5.0dev spd,CRuby 3.5.0dev spd RSD,YJIT 3.3.6 spd,YJIT 3.3.6 spd RSD,YJIT 3.5.0dev spd,YJIT 3.5.0dev spd RSD,% in YJIT
activerecord,273.2157616666449,0.0530058020199456,295.80658605154144,0.2716375320912373,132.77209165909198,0.07184847345998101,135.95212105847912,0.70015077273181,0.9236297450761954,0.2767608424044046,2.057780051911501,0.08928503898362404,2.009646922309675,0.7021543417260399,99.9451678341195
chunky-png,699.1529971315733,0.04552927765355653,715.1710638378369,0.10679750672604191,398.6674075001177,0.058397300893868735,346.14640448637294,0.09593755081199216,0.9776024681139845,0.11609747011263255,1.753724994766137,0.07404836173301665,2.019818747414138,0.10619288478734448,99.99762196660278
erubi-rails,925.1438759997654,0.11427747858217907,997.0955570398655,2.197284464385041,604.7618564998629,0.06431780828622809,617.9514166000445,0.19121045321723365,0.9278387306691978,2.2002541579415222,1.5297655863320394,0.1311339871041996,1.4971142571205474,0.22275722105162002,99.92596187249534
hexapdf,2143.429156899992,0.7177075545964304,2056.565557400063,1.0614286292462016,1256.2069629997495,3.055940258924331,1153.308607300096,3.5710370138864445,1.0422372139742255,1.2813020209569088,1.7062707181479135,3.139088243429817,1.8585044309326502,3.642445536788683,98.35104936879011
liquid-c,45.4614605664067,0.4212803913205585,47.36224235294391,0.627603822095555,34.94800450371123,0.7569575227051373,36.04104145071126,1.3448002464290854,0.9598671496089107,0.755886053330892,1.3008313696874743,0.8662920173308197,1.2613803246662154,1.4092426586315543,99.79646157392962
liquid-compile,46.10558402476134,0.21799868495273408,41.37216287083322,1.9197659714082729,36.42108801682033,0.20154407437949004,30.466953386736538,2.082533009168277,1.1144107734639397,1.9321037269303818,1.2659035337842854,0.2968896100549947,1.5132981443701854,2.0939119276886027,99.95373139093442
liquid-render,122.13992448962085,0.1570634962815485,120.00384291011646,0.6654041759078153,52.70977225626384,0.2052037889818406,54.4930627759677,0.7401739325165861,1.01780010979402,0.6836897389750286,2.3172159404484276,0.2584134997957494,2.2413848344653236,0.7566547378040078,99.9151378466888
lobsters,861.5028757000005,0.7218853754764347,881.0026665518119,0.32990102950341427,606.4035136999564,1.0176108298887014,610.2867010000409,0.46115172929171494,0.9778663656852115,0.7936959018378298,1.4206759298665033,1.24765792444625,1.4116363248425803,0.8566092532511498,99.51354329193381
mail,103.32042667367587,0.26498409110601123,117.4561173466117,3.272560830999695,73.49747354213848,0.12354063061011392,91.51000493906115,6.660934420283704,0.8796513030375287,3.2832713809754894,1.4057684120861504,0.29236767254746804,1.129061535320423,6.66620311120652,99.88197221303984
psych-load,2019.4909563999317,0.06946186687256768,2190.7017252002333,0.09906284132347583,1219.9320296999304,0.07456094655984162,1137.7793041000132,0.16051647978502537,0.9218466088601575,0.12098924530925247,1.6554126846695474,0.10190331545794706,1.774940842325617,0.17490137572929143,99.99803247439603
