bench,No JIT (ms),No JIT RSD,YJIT 3.3 (ms),YJIT 3.3 RSD,YJIT 3.4dev (ms),YJIT 3.4dev RSD,YJIT 3.3 spd,YJIT 3.3 spd RSD,YJIT 3.4dev spd,YJIT 3.4dev spd RSD,% in YJIT
activerecord,1492.5631454045122,0.05017133267814839,984.9274885796365,0.036737279845217,904.52373691875,0.04758255468040356,1.5154040908706252,0.06218352155617457,1.6501094271875183,0.06914667116076548,99.80851025404714
chunky-png,2491.285329312086,0.39516248844713603,1395.4879520460963,0.08301979201411579,1250.697631654995,0.06693171620045836,1.7852431657753165,0.40378915059941867,1.9919165642102274,0.4007907769763067,99.98857751956895
erubi-rails,4662.0809674263,0.07850768195173502,3277.6056338101625,0.023657635073253275,3118.1385196745396,0.051389911798978914,1.4224044892205985,0.08199475484867313,1.4951487684110043,0.09383165329536518,99.84184477895928
hexapdf,8752.068148553371,0.586057921720772,6457.740129157901,0.6230153925128955,5188.15247528255,1.2691299762932928,1.3552834232266722,0.8553432450891675,1.6869334874505069,1.3979108642320097,97.86827995696437
liquid-c,239.40805991276585,0.46748659594530795,197.71252604241067,0.17096618237190087,182.9654441348144,0.5855425716857448,1.21088969275225,0.4977681718464467,1.3084878461331904,0.7492688573835744,99.6680356637149
liquid-compile,219.9951969087124,0.11972991217154896,180.0940600820841,2.8220468510610965,171.98589764444566,2.8393752847356937,1.2215572063200861,2.824585576939112,1.2791467202940008,2.841898530812898,99.89612401700425
liquid-render,578.8365008220786,0.06234904850558467,314.665648253525,0.12332112371825268,284.2448061626208,0.11101665705198838,1.839528731638708,0.13818648054236107,2.0364013282653173,0.1273267528548127,99.8634861878023
lobsters,3220.550085604191,0.4593498176663068,2348.632984608412,1.0270544351177509,2227.3390248417854,0.8373383068257456,1.3712445097679467,1.125096914796726,1.4459182233530687,0.9550590008307738,99.03409925312715
mail,477.2387982274477,0.16067280476356496,369.8642972478832,0.19637219729441327,335.93773067771616,0.20467906776518918,1.2903078285158247,0.2537277873249728,1.4206168424864714,0.26021005163486205,99.76018499109537
psych-load,8055.352059006691,0.029118418492901088,5462.994222715497,0.03040130951064053,4672.837673127651,0.02848438774168466,1.4745305835235916,0.04209657842971904,1.723867299164072,0.040733802186223175,99.99221310914866
railsbench,9663.226046413183,0.02095908497461378,6318.396865576506,0.4277271520849432,5870.040209591389,0.07776168019702927,1.5293794062002921,0.4282403529253978,1.6461941828991042,0.0805367130570781,99.80818720940853
rubocop,534.6459865739399,0.3441239267898414,397.5783611805934,4.4642177992473995,356.9657263656457,3.9688146126443513,1.344756251286739,4.477461539321868,1.497751596539253,3.9837056500861854,99.63151142716909
ruby-lsp,388.38579755888054,0.1708741671159019,300.603695679456,1.0459256369290832,310.6672003605338,0.6531072673809641,1.2920193701578093,1.0597916865936727,1.2501667286026756,0.6750904263084934,97.52740760356214
sequel,237.7881176578693,0.1580777914346112,214.12529395395563,0.18532210017766884,196.9485652821881,0.2188530946022407,1.1105092409540462,0.2435833922070763,1.2073615124698485,0.2699727118836675,96.73038006371195
binarytrees,993.6560257559731,0.9727524599306191,516.7321807571819,0.18907626418298365,461.83171360330147,2.3790828666654718,1.9229613768198868,0.9909577094803109,2.151554335676245,2.5702689810139074,99.98512677660109
blurhash,1009.2249708250165,1.5586924702104141,434.2178696145614,0.35564314395953583,409.78994773468,0.3478461437233727,2.3242363832719897,1.5987508444207512,2.462786060038844,1.597034488166697,99.98164027343432
erubi,644.323570502771,0.16802252677222046,614.3960457963822,0.19348954797879875,552.7350114451515,0.2865408894739464,1.0487104774048417,0.25626114547461426,1.165700665167124,0.33217051471110726,99.94036968287364
etanni,2660.3135634213686,0.1137183209136731,920.2173468859299,0.1115166298746132,2475.8215624839067,0.03654186885395948,2.8909621975982387,0.1592727699577571,1.074517486935677,0.11944523720418956,99.91946961519687
fannkuchredux,5609.101727604866,0.5710519390024901,1681.6231351345778,1.5970521288037829,1370.200078189373,0.10262954180398293,3.3355284013477715,1.6960765958986637,4.093636992793721,0.5802009478528961,74.28188436077367
fluentd,5095.244941487908,0.9523216026292843,5776.14221163094,0.40354738220426306,4696.0449900478125,0.41639094489429035,0.8821190259526566,1.0342953758565887,1.085007693130306,1.0393737796502125,99.97594798162002
graphql,11177.665907144547,0.2529554449446718,9820.326673611999,0.042743631477153224,9016.539465636015,0.041086595930611675,1.1382173199166405,0.25654137124255727,1.2396846872067773,0.25627049282412956,99.44097131903895
graphql-native,1722.9465898126364,0.12078333373860667,1573.1580916792154,0.045440910666633395,1542.8877208381891,0.888797040042845,1.095215159192001,0.12904840204831905,1.1167025095491903,0.8969664386686573,99.8995445870624
lee,3705.4440304636955,0.8842639318803724,2856.0962542891502,1.076203226664741,2530.3084518760443,1.3217801359678374,1.2973806554660177,1.3928876789993283,1.4644238443405473,1.5902909888016374,99.95567215750935
matmul,3734.660693258047,0.8238037766336919,2181.285961344838,0.39704567034262167,2134.9774699658155,0.06784710362088797,1.7121371335262707,0.9144932622681019,1.749274053612306,0.8265929420613735,99.64088981422884
nbody,291.1744389207439,1.1379585695224614,125.91647771573483,0.5699076872744618,119.45396256768358,1.0222499684638091,2.3124411054293494,1.2726918236415807,2.437545248913464,1.5296877798995012,99.55604092803722
nqueens,584.2193367757967,2.274885132220375,611.6942359277836,2.023013056260584,105.45407318406635,1.0678396765966818,0.955083933216545,3.044287139971869,5.540035762829782,2.5130427651974845,89.04356436728281
optcarrot,18094.97057311237,0.4962963082858688,8292.581660300493,0.49087952711209004,8010.59235073626,0.37679208221925825,2.1820672155378777,0.6980492359110289,2.2588804648696477,0.6231230206318061,99.49148969920908
protoboeuf,426.774406347607,1.2504476851069979,209.46097107870239,0.17605036185768397,135.3950619838814,0.49258524602025633,2.037488913327208,1.2627799266300013,3.152067734925325,1.3439715911381038,99.9758015407492
rack,238.24006062129448,0.32033471700542104,176.02247455568047,0.46933708659117507,157.426327734527,0.7913542636159865,1.3534638756935153,0.5682355425075374,1.5133431875705454,0.8537305789663056,99.59699035849093
ruby-json,10687.375097721815,0.06909748020208303,9626.659907400608,0.16696241044336677,9077.444691583514,0.03428810150734012,1.1101851733128922,0.18069562327664865,1.177355022347975,0.07713712254974849,99.98278347324961
rubykon,35406.13421872258,0.45537765317888085,21101.85553729534,0.34986036449471863,19926.000671461225,0.7156938693916071,1.6778682877506157,0.5742569822466963,1.7768811113929446,0.8482844580088897,99.94794584667125
sudoku,4724.300052598119,0.3403109488621707,1621.9125751405954,0.04492864098660172,1379.617605979244,0.048453522219510006,2.912795748062187,0.34326392862690064,3.424354714033125,0.3437430519020676,99.71185262176179
tinygql,2593.0119644850492,0.2960350574484279,1406.673316222926,0.1904138180744865,1367.2645113741357,0.0692372127411054,1.8433647205646684,0.35198604709874176,1.8964962104362717,0.30402392482607526,99.97975080597011
30k_ifelse,7235.012859478593,0.09336855298412534,1559.2316064983606,0.06617981415208454,1515.067582577467,0.038809220403305845,4.640114290478372,0.11444411075959247,4.7753730214266925,0.10111301733536486,99.93984680512192
