bench,CRuby 3.4.0dev (ms),CRuby 3.4.0dev RSD,YJIT 3.3.1 (ms),YJIT 3.3.1 RSD,YJIT 3.4.0dev (ms),YJIT 3.4.0dev RSD,YJIT 3.3.1 spd,YJIT 3.3.1 spd RSD,YJIT 3.4.0dev spd,YJIT 3.4.0dev spd RSD,% in YJIT
activerecord,509.048111166577,0.29397446462902194,266.7486484081132,0.3237209968630954,237.90412869882482,0.37770064274890874,1.908343731840608,0.43728282571346927,2.1397195330351217,0.4786217310014861,99.93049468070458
chunky-png,1139.606976772056,0.18765123565488984,695.4303454498158,0.20304658874855605,632.6830293493051,0.24105745477591425,1.6387075775862776,0.27647948105642894,1.801228931245566,0.30548597798564986,99.98841948666848
erubi-rails,1845.8829313516617,0.2616028398735922,1109.8221740959323,0.2292296907830656,998.3280779793859,0.47502829857694306,1.663224050154998,0.34782509536608797,1.848974272152823,0.5422987463371399,99.8415922841756
hexapdf,3578.6670897156,0.735335062393886,2381.271743401885,1.0932844805560937,1974.0239115431905,3.150898639417769,1.502838598589809,1.3175692047898768,1.8128793014052105,3.2355648486578925,97.62274528339641
liquid-c,83.65386022110724,0.5698277597788287,62.652918031570245,0.8940397297901493,58.032587975175424,0.7456483859786189,1.3351949573833863,1.0601937154396839,1.4414980124079908,0.9384536170355346,99.75451752803193
liquid-compile,85.49626622228853,0.5080251919696835,63.10547472488496,0.6863078542558663,58.73426326736808,1.1432574257708998,1.3548153562748495,0.853878250390022,1.4556455034277929,1.2510504135550007,99.95623215685876
liquid-render,211.308884970618,0.4209279769951386,87.80550535239301,0.5705662917840985,79.56697402537193,0.6487772767686749,2.4065562190270917,0.7090319140472289,2.655736096024424,0.7733642845830144,99.89626985428275
lobsters,1352.4991339072585,1.1083564354302202,902.1914669905196,1.3783192095102157,876.37441985957,1.1505417790234673,1.4991264974150667,1.7686768589158537,1.5432891504569275,1.597560757291587,99.17256206152635
mail,179.70046673256618,0.4444715519866922,134.60759694083325,0.36165528636620237,125.33975340064927,0.35586757490308824,1.334994984061364,0.5730178938585415,1.4337068795576178,0.5693827283935331,99.88060316423677
psych-load,2876.1956391856074,0.07385017777861855,2041.6409919038415,0.07948168105093029,1640.8395167440176,0.08272149888702925,1.4087666002941777,0.10849509841746481,1.7528805284339786,0.11089046458578097,99.99210794992956
