bench,CRuby 3.2.0dev mem (MiB),MJIT3.0 mem (MiB),MJIT mem (MiB),YJIT 3.2.0dev mem (MiB),Inline Code,Outlined Code,YJIT Mem overhead
activerecord,64.25390625,60.0859375,71.46484375,325.546875,1,1
hexapdf,304.69140625,366.3359375,,697.1953125,2,1
liquid-render,31.140625,30.4453125,36.19921875,290.20703125,1,1
mail,48.6484375,47.5625,52.91015625,307.24609375,1,1
psych-load,36.08984375,37.60546875,48.2734375,293.03515625,1,1
railsbench,103.72265625,114.02734375,133.859375,372.26171875,3,2
binarytrees,30.00390625,34.30078125,32.484375,286.3125,1,1
discourse,393.84375,382.0859375,392.8671875,685.90625,17,9
erubi,58.3203125,74.21484375,124.81640625,346.04296875,1,1
erubi_rails,106.3359375,101.5234375,108.0859375,369.21875,2,2
fannkuchredux,24.16015625,25.5,27.17578125,280.953125,1,1
lee,34.9296875,33.91796875,41.421875,293.9765625,1,1
nbody,24.05859375,24.65625,25.9296875,280.9375,1,1
optcarrot,75.7109375,78.3203125,83.5859375,335.0234375,1,1
rubykon,65.7890625,76.84375,74.54296875,325.23828125,1,1
30k_ifelse,66.23046875,113.2890625,171.6328125,347.7421875,6,5
30k_methods,55.7421875,177.7265625,182.7109375,319.953125,3,2
cfunc_itself,24.015625,25.1484375,26.3984375,280.9140625,1,1
fib,23.83203125,24.83984375,25.9375,280.875,1,1
getivar,24.0546875,24.9453125,25.98828125,280.9375,1,1
keyword_args,24.02734375,25.55078125,27.05078125,280.92578125,1,1
respond_to,23.7578125,24.97265625,26.6640625,280.875,1,1
setivar,23.8828125,24.81640625,25.91015625,280.84765625,1,1
