bench,CRuby 3.3.0dev mem (MiB),YJIT 3.3.0dev mem (MiB),Inline Code,Outlined Code,YJIT Mem overhead
activerecord,54.671875,72.8125,3,3
hexapdf,284.8671875,252.30859375,2,2
liquid-render,21.8828125,27.5,1,1
mail,41.953125,50.1953125,2,2
psych-load,27.1171875,33.9765625,1,1
railsbench,92.53125,126.69140625,6,6
ruby-lsp,85.328125,133.7734375,6,6
binarytrees,22.07421875,23.21875,1,1
chunky_png,30.83203125,37.8046875,1,1
erubi,87.984375,133.63671875,1,1
erubi_rails,92.00390625,116.828125,5,5
etanni,118.9296875,116.30078125,1,1
fannkuchredux,16.328125,17.7578125,1,1
lee,25.93359375,32.9765625,1,1
nbody,16.3203125,17.7890625,1,1
optcarrot,50.68359375,56.07421875,1,1
rubykon,51.1640625,48.890625,1,1
30k_ifelse,58.0078125,107.42578125,6,6
30k_methods,48.203125,63.7109375,2,2
cfunc_itself,16.3203125,17.5625,1,1
fib,16.17578125,17.58203125,1,1
getivar,16.1953125,17.65234375,1,1
keyword_args,16.19140625,17.5859375,1,1
respond_to,16.390625,17.6640625,1,1
setivar,16.3828125,17.65625,1,1
setivar_object,16.32421875,17.6484375,1,1
str_concat,89.61328125,90.875,1,1
