bench,No JIT (ms),No JIT RSD,YJIT 3.3 (ms),YJIT 3.3 RSD,YJIT 3.4dev (ms),YJIT 3.4dev RSD,YJIT 3.3 spd,YJIT 3.3 spd RSD,YJIT 3.4dev spd,YJIT 3.4dev spd RSD,% in YJIT
activerecord,505.9973068162799,0.31906502681838733,266.8020421018203,0.3486921304526267,237.40528928565567,0.3793908718477388,1.8965271136237216,0.472640130731839,2.131364925940818,0.49572162044841817,99.93070789555972
chunky-png,1162.1972924331203,0.16219741948355978,688.9507149291389,0.19487817481782932,635.2192244345421,0.2590060841257217,1.686909189944968,0.25354586549075164,1.8296003139194699,0.3056012999011396,99.98856137350313
erubi-rails,1901.2341052293777,0.26373817403088234,1101.682098582387,0.20370945533942558,1034.990186655992,0.4417062585983851,1.7257556491803139,0.3332497061301471,1.8369585815805483,0.514453344168475,99.84186073188971
hexapdf,3566.1084631457925,1.1736717781014574,2395.6804862245917,1.4340561867088117,1933.362951129675,2.70211711067367,1.4885576284697737,1.8531115965720077,1.844510603175723,2.9460044674961474,98.24393554774284
liquid-c,84.35110625611736,0.5913291973664958,62.36174345933961,0.8555837038297726,58.00587259953074,0.7437385361053249,1.3526098145590655,1.0400450441770186,1.4541821797677732,0.95016694835497,99.7550164384827
liquid-compile,86.54334005908018,0.4893061584562515,63.26555689106342,0.7966239387249056,59.27408235748449,3.0746473844356697,1.3679376948834676,0.934895831872619,1.4600536459954563,3.1133385706216274,99.95647611843162
liquid-render,209.65993792207829,0.37035809569085737,88.10913497299859,0.560728777617183,81.79207104949558,0.6639723553383031,2.379548249864551,0.6719984234295633,2.5633283915161518,0.7602791643187733,99.89637450742686
lobsters,1350.0822169395785,0.8226190614070022,901.9668915055015,1.3412325011814688,877.1573764312526,1.4854364065082566,1.4968201490035997,1.5734060958365568,1.5391562029979595,1.6980057237743047,99.1775671708907
mail,180.9361275766165,0.40290192340816433,134.16570474235516,0.2741596586650096,124.71848954201529,0.40063976974744436,1.3486019241957312,0.48733302609746537,1.4507562450526839,0.5681920317896789,99.8813938986377
psych-load,2820.7597117871046,0.06065089486767231,2039.8518016561866,0.07973140613137761,1635.8881590887904,0.0729896592769042,1.3828258060202643,0.10017798247088087,1.724298630144925,0.09490006011382715,99.99221211765196
railsbench,3476.691824570298,0.17580764334538862,2066.8515786528587,0.13852492142470496,1928.6304168403149,0.18028295689571414,1.6821197324852668,0.22382466645653704,1.8026739567170056,0.25181396308727855,99.80819998302087
rubocop,209.67716156355752,0.9932702187188996,127.77492869645357,2.243134680943682,110.83763183227607,2.5698098012836383,1.640988288568516,2.4532099225802515,1.8917506454924025,2.7550876832085294,99.86146861704246
ruby-lsp,159.07463067153978,1.1967106556848794,122.46241744686948,1.4612909900185092,121.98277038001156,1.7303391011219482,1.2989669319614285,1.888779434168799,1.304074585090799,2.103851182546248,97.56808807699257
sequel,92.53778507903455,0.4363169190193208,75.98987415723212,0.4742956062582616,70.08329369840725,0.47690016231111027,1.2177646838519935,0.6444600654333862,1.3203972044644017,0.6463793148259587,98.83321635266891
binarytrees,509.04401984750007,1.0831586194887755,288.85194217350255,0.1580514486511149,229.00048246191554,2.3349164064856374,1.7623008383365357,1.0946290948963242,2.2228949667481936,2.573920593229059,99.991703446501
blurhash,450.40110822178815,0.056949537799763805,221.93150362739013,0.22212120498352914,196.10539901923465,0.2896247620320798,2.029459994908992,0.22930564659192693,2.296729771206408,0.2951707177850567,99.9884327452205
erubi,323.39020237236855,0.19763248377338088,282.13697015163825,0.19329505717132303,259.2908509848815,0.1577461569496501,1.1462170384780066,0.27644452928083185,1.247210231845876,0.25286844143708265,99.97535230199435
etanni,876.5148317813873,0.0899759043508045,422.2594750744681,0.18247867321745762,819.1810170947401,0.08578580528125389,2.075773034167696,0.2034554731211446,1.0699891885800576,0.12431760837266106,99.94746427669428
fannkuchredux,2375.789030827582,0.09018379324179687,943.6111129554255,0.035700887563188684,823.4557851683348,0.05456326922156955,2.51776287732191,0.09699314375912664,2.8851446229646824,0.10540525087311658,74.28188447949765
fluentd,2584.2261858284473,0.715334909592295,2746.242367848754,0.7936562350443369,2397.912015579641,0.8915034520616786,0.9410044124593342,1.0684541414146744,1.0776985014622271,1.1430146271676958,99.97594666912435
graphql,4434.055929817259,0.055052520145581645,3986.0395334661007,0.07808265422817356,3695.3300282359123,0.06559752525616729,1.1123963755476307,0.09553889713460265,1.199907963818323,0.08563769785621972,99.44097377235047
graphql-native,676.6822206654718,0.1179418655126399,663.9464579833051,0.0972831091180442,604.3008650653064,0.10912214621046616,1.0191819122295656,0.1528865166071715,1.119777018012945,0.16067957690440932,99.94890433448509
lee,1473.2534042136235,1.105857958742102,1191.905839368701,1.5646202317131512,1012.4548099003732,1.6035258524273948,1.2360484826502232,1.915974502544166,1.4551300362320303,1.9478749919633578,99.95567969132149
matmul,2110.80772690475,0.09510515941656683,1245.9651502470176,0.1100847566574708,1203.8273657361667,0.15626652459747037,1.6941145797587307,0.14547730062104244,1.7534139752787101,0.18293227724330774,99.64089001801622
nbody,144.34199524347227,0.26115248662829416,64.67195642939748,0.06232188397201636,62.86696915347607,0.31628191491237084,2.2319101386866307,0.26848582549915523,2.2959909979291764,0.4101644438183027,99.78942231268275
nqueens,261.1877014417024,0.3666713632574302,250.02686779268763,0.20839935537216842,68.24460782340212,0.14231327982894496,1.0446385372402014,0.42175606688297645,3.8272284034158837,0.3933204269405976,94.61092209680228
optcarrot,7415.1043916121125,0.39640822546873306,2337.6564271748066,0.42288167672540217,2076.885743625462,0.759578823968141,3.1720248987032265,0.579627806207878,3.570299624989542,0.8567960498508932,99.49148977528081
protoboeuf,158.41372372168632,0.27009043783647285,54.477653264751495,0.3765028630505655,40.95570972173828,0.5186318326882104,2.907866147460949,0.4633608210627766,3.867927690619514,0.5847459469617806,99.98827581855399
rack,64.44986937812676,0.7788190943902313,38.710181120466565,1.1130742532909585,35.774404230214145,1.1212772506795101,1.6649332943588657,1.3584894092800448,1.8015637371172224,1.3652186105815511,99.87139203390706
ruby-json,4071.2966799736023,0.04046064595943143,3775.7096039131284,0.07056518619402807,3528.214837796986,0.03626464961976518,1.078286496332803,0.08134192875788172,1.1539253892248,0.05433404718497224,99.98277207783
rubykon,14418.0610653013,0.3510509435310427,7429.89102806896,1.047613676596614,6737.175923958421,0.8969780516587181,1.9405481198623415,1.1048670419314308,2.140074896074553,0.9632270708983969,99.94794593840966
sudoku,2148.3582803979516,0.03128599554885257,839.2329173019299,0.041461767939899516,793.1551238788026,0.06731667034201254,2.559907072406979,0.05194123331405313,2.7086230873624535,0.07423171575154391,99.71185278561457
tinygql,959.162835539742,0.09727959008713374,545.0558514644703,0.15632915714753018,518.7708609737456,0.10699247114401118,1.7597514694368261,0.18412529435679922,1.8489142465314454,0.14460535096953653,99.9829469261157
30k_ifelse,2527.3651219904423,0.08987619339751703,361.1541250986712,0.07667773038283396,359.51484920723095,0.10858553599379529,6.9980236867014565,0.11814061315352338,7.029932498097242,0.14095583977504336,99.93984766744519
30k_methods,6797.826269455254,0.027316510884371266,833.6876035453035,0.031264624027424893,836.4233393222094,0.05713087231437788,8.153925092021417,0.04151708663276131,8.127255601169416,0.06332557412529097,99.97615806893054
cfunc_itself,114.61030865561158,0.09336939262148904,26.802748891765177,6.757657063059639,24.431095759786984,8.04084122696921,4.276065455764659,6.758302066747117,4.691165299440129,8.041383306422237,94.96247794081287
fib,288.13387810399655,0.11507256731567621,47.95721720287262,0.19791922580981483,47.839768502174074,0.04669722020448503,6.008144235832296,0.22894041952826352,6.022894489777942,0.12418665839552571,99.99397355568544
getivar,114.25321744276366,0.32182940922512265,22.52971743307601,48.66815467615452,21.06095336540772,53.18529948101238,5.071222831895257,48.66921875015813,5.424883454251542,53.186273182594945,76.32341012361404
keyword_args,317.23473545383007,0.05028073602612555,40.927226919059954,5.1399198495346,31.263232662800757,7.317984212833711,7.75119057250597,5.1401657767094555,10.147214745047744,7.318156946369678,96.19208812775642
respond_to,304.333820939064,0.27785879558717647,17.199463194282536,7.792678808162188,13.820258476682572,11.020447619676787,17.694379033889323,7.79763095545469,22.020848702108836,11.023949893224522,95.31960937396323
ruby-xor,774.3699382348307,0.10156105302548303,288.40974936301404,0.2225634839406084,195.78832823834898,0.1287242208208708,2.6849644991028057,0.24464086305322424,3.955138415054688,0.16396515641313944,99.9924171208504
setivar,75.38867814312736,0.024423266903290778,12.462496571322037,42.24441546271426,8.215022508480748,59.89683143311164,6.049243641647802,42.24442252277071,9.176928981667444,59.89683641247304,85.09164823925455
setivar_object,160.39762895010162,4.4706493733134165,61.19011137318813,36.187032128291335,55.98901918407265,51.00211658854012,2.6212998366985087,36.46214475415698,2.8648051222824487,51.19768161089081,81.94312271934456
setivar_young,156.35960796786534,0.3489298822016561,57.66438411738344,29.92573931353844,55.92621691261504,49.72958889512166,2.71154561626072,29.927773480908222,2.795819502902868,49.73081302110896,81.94312309727133
str_concat,85.21714132845577,0.8986726169166015,46.228886606734314,1.3248922435866883,48.095131999773585,1.2872329281228292,1.8433742965386908,1.6009222121989255,1.7718454609680028,1.5698984309946313,99.89166998516444
throw,31.518938800917184,0.2052940382193002,25.552666864495507,0.2971458498415857,25.606373236827206,0.29259114661873903,1.2334892075281423,0.3611665795813141,1.2309021082136886,0.3574286239349836,99.98300412907327
