bench,CRuby 3.3.6 mem (MiB),CRuby 3.5.0dev mem (MiB),YJIT 3.3.6 mem (MiB),YJIT 3.5.0dev mem (MiB),Inline Code,Outlined Code,YJIT Mem overhead
activerecord,62.71875,59.62109375,73.83984375,66.5625,2,2
chunky-png,56.2265625,48.66796875,67.94921875,53.52734375,1,1
erubi-rails,106.37109375,108.33984375,112.84375,116.5546875,2,2
hexapdf,161.80078125,138.23046875,288.109375,179.42578125,2,2
liquid-c,34.28515625,27.59765625,39.7265625,33.92578125,1,1
liquid-compile,32.05078125,26.4375,35.51953125,29.70703125,1,1
liquid-render,33.6171875,26.63671875,39.7421875,33.078125,1,1
lobsters,277.1796875,273.609375,326.4296875,321.3359375,8,7
mail,53.578125,49.77734375,58.390625,52.88671875,1,1
psych-load,32.86328125,26.921875,34.9375,28.77734375,1,1
railsbench,106.93359375,98.5703125,123.140625,115.5078125,4,3
rubocop,90.9921875,81.6875,123.8359375,121.12109375,6,5
ruby-lsp,77.09375,66.53515625,82.671875,72.984375,1,1
sequel,37.5,29.4765625,39.46484375,33.25,1,1
binarytrees,26.37109375,17.94921875,27.08203125,18.44140625,1,1
blurhash,21.79296875,14.56640625,22.26953125,15.38671875,1,1
erubi,28.48828125,61.70703125,30.0078125,23.31640625,1,1
etanni,23.578125,57.796875,24.0234375,20.4453125,1,1
fannkuchredux,20.45703125,13.26953125,20.7578125,13.95703125,1,1
fluentd,192.796875,212.00390625,205.42578125,239.73046875,1,1
graphql,39.76171875,32.26953125,42.375,34.8515625,1,1
graphql-native,40.79296875,35.515625,41.55859375,38.48046875,1,1
lee,30.4765625,25.36328125,32.0546875,28.84765625,1,1
loops-times,22.17578125,15.484375,24.3828125,22.42578125,1,1
matmul,27.7734375,21.83203125,28.0625,22.37109375,1,1
nbody,20.546875,13.28515625,20.95703125,13.8515625,1,1
nqueens,20.9453125,13.640625,21.21484375,15.0234375,1,1
optcarrot,61.37890625,48.7265625,68.6171875,50.5390625,1,1
protoboeuf,36.66015625,30.984375,40.79296875,27.2265625,1,1
protoboeuf-encode,63.95703125,48.95703125,69.89453125,75.1015625,1,1
rack,31.234375,23.74609375,33.265625,25.9375,1,1
ruby-json,20.9609375,14.046875,21.2734375,14.61328125,1,1
rubykon,24.83984375,18.12109375,26.2734375,19.3125,1,1
sudoku,20.75,13.22265625,21.1484375,14.10546875,1,1
tinygql,27.0390625,20.0,29.0234375,22.55859375,1,1
30k_ifelse,60.8828125,110.19921875,91.37109375,118.5078125,6,6
30k_methods,49.39453125,53.640625,59.23828125,56.86328125,3,2
cfunc_itself,20.50390625,13.19140625,20.9140625,13.734375,1,1
fib,20.44140625,13.1953125,20.90625,13.73828125,1,1
getivar,20.4453125,13.1953125,20.91796875,13.7578125,1,1
keyword_args,20.44140625,13.1953125,20.9140625,13.7421875,1,1
object-new,20.62890625,13.19140625,20.89453125,13.734375,1,1
respond_to,20.4765625,13.19921875,20.9296875,13.79296875,1,1
ruby-xor,21.5703125,14.38671875,21.84765625,14.93359375,1,1
setivar,20.50390625,13.1953125,20.91796875,13.80078125,1,1
setivar_object,20.52734375,13.26171875,20.89453125,13.80859375,1,1
setivar_young,20.50390625,13.1953125,20.91796875,13.7421875,1,1
str_concat,46.6484375,39.6640625,60.16796875,40.21484375,1,1
throw,20.62890625,13.1953125,20.90234375,13.75,1,1
