bench,CRuby 3.3.1 mem (MiB),CRuby 3.4.0dev mem (MiB),YJIT 3.3.1 mem (MiB),YJIT 3.4.0dev mem (MiB),Inline Code,Outlined Code,YJIT Mem overhead
activerecord,53.828125,56.1953125,63.62109375,66.59375,3,2
chunky-png,54.3984375,53.06640625,55.71875,53.8359375,1,1
erubi-rails,93.51953125,102.55078125,100.2890625,108.015625,3,2
hexapdf,137.3828125,131.140625,155.78515625,251.1875,3,2
liquid-c,26.56640625,27.671875,30.765625,31.23828125,1,1
liquid-compile,25.3984375,27.4921875,29.26171875,30.21484375,1,1
liquid-render,27.7734375,28.1953125,32.6171875,32.48046875,1,1
lobsters,260.1875,268.1328125,316.55859375,319.0703125,12,8
mail,42.9921875,61.98046875,46.8671875,65.6875,2,1
psych-load,24.69140625,27.796875,26.73046875,29.39453125,1,1
railsbench,93.046875,99.59765625,110.4765625,110.9453125,5,4
rubocop,81.99609375,85.16796875,116.64453125,120.984375,9,6
ruby-lsp,75.9921875,76.109375,64.65234375,71.4609375,1,1
sequel,28.6953125,30.5078125,32.58203125,33.7109375,1,1
binarytrees,17.6015625,16.7890625,18.5078125,17.00390625,1,1
blurhash,13.1328125,14.30078125,13.52734375,14.6640625,1,1
erubi,20.859375,21.984375,22.6796875,24.1015625,1,1
etanni,14.921875,16.52734375,15.375,16.94921875,1,1
fannkuchredux,11.91015625,13.01953125,12.2109375,13.30859375,1,1
fluentd,596.52734375,601.16796875,592.546875,653.73828125,1,1
graphql,31.44140625,34.3203125,34.28125,37.1015625,1,1
graphql-native,29.30859375,31.453125,31.98828125,35.80859375,1,1
lee,25.88671875,26.83984375,28.14453125,28.71875,1,1
matmul,20.05859375,23.0546875,20.33984375,23.3359375,1,1
nbody,11.89453125,13.01953125,12.2421875,13.27734375,1,1
nqueens,12.04296875,13.19140625,12.31640625,14.046875,1,1
optcarrot,53.4453125,55.4375,54.70703125,53.2578125,1,1
protoboeuf,20.6796875,25.84765625,21.71484375,26.6875,1,1
rack,22.1328125,24.15234375,24.21875,26.421875,1,1
ruby-json,12.6484375,13.9453125,13.01953125,14.20703125,1,1
rubykon,39.578125,40.3515625,39.7421875,40.9609375,1,1
sudoku,12.12890625,13.33203125,12.5390625,13.72265625,1,1
tinygql,19.734375,20.8203125,21.79296875,23.39453125,1,1
30k_ifelse,52.44140625,138.140625,86.171875,151.54296875,8,7
30k_methods,40.77734375,84.75,51.3515625,95.28125,3,3
cfunc_itself,11.91015625,12.98046875,12.36328125,13.19921875,1,1
fib,11.91015625,12.98046875,12.234375,13.19140625,1,1
getivar,11.9140625,12.99609375,12.36328125,13.21875,1,1
keyword_args,11.9140625,12.984375,12.3046875,13.2109375,1,1
respond_to,11.890625,12.984375,12.34765625,13.1953125,1,1
ruby-xor,13.01953125,14.12109375,13.28125,14.34765625,1,1
setivar,11.9140625,12.9921875,12.359375,13.203125,1,1
setivar_object,11.9140625,12.99609375,12.234375,13.203125,1,1
setivar_young,11.9140625,12.99609375,12.23828125,13.19921875,1,1
str_concat,38.03515625,40.91015625,38.296875,55.0234375,1,1
throw,12.1015625,12.98828125,12.3828125,13.19921875,1,1
