bench,CRuby 3.4.0dev (ms),CRuby 3.4.0dev RSD,YJIT 3.4.0dev (ms),YJIT 3.4.0dev RSD,YJIT 3.4.0dev spd,YJIT 3.4.0dev spd RSD,% in YJIT
activerecord,82.96581397682314,0.493758218255476,38.06145657460523,0.8045157820590401,2.1797855742646037,0.9439506457844558,99.59770652862866
chunky-png,1123.3767486992292,0.12585840170911197,618.2879045663867,0.24630915689691346,1.8169152920548686,0.2766017679843,99.99644891445455
erubi-rails,1899.111004056115,0.19010780259028945,986.3390284835508,0.25078926796161916,1.9254140302811575,0.31470022804318604,99.9185290085302
hexapdf,3530.8871245632567,0.7501053872404815,1883.1832357371848,1.3906357383834378,1.8749567527777333,1.5800398250792422,98.40599263021326
liquid-c,84.45054175529661,0.7118394091541913,57.243183466010755,0.8729132955951407,1.475294290811774,1.1263627151374276,99.7536362345442
liquid-compile,86.06582672179532,1.4307827749579756,58.50085688487263,1.05779856167735,1.4711891637958305,1.779347393344851,99.95725618286647
liquid-render,203.37475992227886,0.3170129405637315,78.24181954504228,0.8123912853295362,2.599310203991358,0.8720532122320518,99.90658198649466
lobsters,1328.4119674531014,1.043068763568734,846.7053672217804,1.4056727813812935,1.5689187985330746,1.7504023577020882,99.49327019947692
mail,179.44787205568304,0.33208983297019545,122.08671846135628,0.42356858062131547,1.469839424936981,0.5382322915356604,99.9037634509189
psych-load,2841.5523506080112,0.045557228478176545,1751.570547061662,0.09023354156991348,1.622288268876662,0.10108191277801429,99.99654994995187
railsbench,3400.516760908067,0.12765188780844572,1882.9300485551357,0.22980108818320755,1.8059708397119956,0.26287553060573426,99.84644155544811
rubocop,207.83107144921854,0.8835146081704492,107.98206791834353,1.4450566498288955,1.924681342520512,1.693749327399215,99.93034685067433
ruby-lsp,141.11364544710008,1.2754464829239525,96.87332314688985,1.4665508091206485,1.4566821996302146,1.9435881782248803,97.5763538448649
sequel,92.42006865004561,0.4032234094363548,69.28117778538936,0.47653560715040294,1.3339852410756214,0.624239779892055,98.66882384697554
binarytrees,490.59704746607514,1.2222031754400726,237.8138152971154,2.5715629725321896,2.062945951450054,2.847229657711929,99.99744400207861
blurhash,422.59201685907226,0.025775798117309734,198.0122361369062,0.10744300453800004,2.134171226503856,0.11049158788223204,99.99722031994021
erubi,315.30874898322884,1.1925598597263367,255.69836084898083,0.13790118497327689,1.233127767954112,1.200506458061569,99.98363890889331
etanni,436.8695618871313,0.0917777441972424,383.4198290804544,0.08579468559470099,1.139402630622584,0.12563392219551237,99.97928503674106
fannkuchredux,2335.1940124994144,0.10325457002895896,810.99574912029,0.076974511369368,2.879415847780294,0.12878890337454604,90.74416233894193
fluentd,2583.5762165486813,0.8197275564323916,2243.958399196466,0.8633894413931944,1.1513476441781756,1.1905438229161798,99.98935334471898
graphql,4372.475920245051,0.04332889615273343,3692.3226852590838,0.09687146942464443,1.1842074198177082,0.10612009626034165,99.75171483617186
graphql-native,950.0996236774055,0.719441751084503,882.249505682425,0.6062116860192421,1.0769058158241733,0.9407917099283072,99.9614177660448
lee,1462.4698691952385,0.8884683310232669,1009.7703065134978,1.5495536692890726,1.4483193452625946,1.7861949919419486,99.96399029358335
matmul,1949.097180325124,0.0661236968444879,1094.5643189156222,0.10700921803756773,1.780705936272509,0.1257907628937572,99.85049850778348
nbody,131.8996866532373,0.7351920660143333,62.86164939567541,0.03862967095461133,2.0982536716943256,0.7362062383656398,99.95280684474788
nqueens,240.06272743766507,0.034614902294680214,66.5856930737694,0.05465522700565746,3.6053199472100226,0.06469455386591831,99.32623213206595
optcarrot,7897.461819027861,0.5381195244326143,1996.5114464983344,0.6356272726355817,3.9556306240463366,0.8328233019637066,99.50369194462618
protoboeuf,160.54372720706274,0.15657165741069512,45.088108656318276,0.42512487145611816,3.5606667032941837,0.4530406606861167,99.99630496011041
rack,139.6586779401534,0.3503586985130617,112.63491284723084,0.39113144144823425,1.2399235229095928,0.5251047725103438,99.75614657193263
ruby-json,4438.7118165070815,0.03636300545756694,3917.3957106346884,0.05854482430132933,1.133077213633833,0.06891853610154938,99.99105079571922
rubykon,13692.635687316457,0.48969629250642494,6578.964573269089,0.8504260636777444,2.081275181652572,0.9813393646832687,99.94866607877985
sudoku,2164.8792104365734,0.028507542441977556,758.4155289671169,0.019079746133942543,2.854476375747361,0.03430330433962372,99.89715461039434
tinygql,887.6601952786853,0.16972837525868617,479.6213781824563,0.09096989588177795,1.8507519382111528,0.19257009976809722,99.994294552712
30k_ifelse,2425.740000825714,0.05825382091381181,360.96244793046606,0.05749307461922143,6.72020043839296,0.08184718248192678,99.98552142147732
30k_methods,6692.422815326911,0.024140499385842864,834.972188458778,0.020687480116693222,8.01514458545024,0.03179206731523537,99.98995678136956
cfunc_itself,110.6582237576487,0.05491908400537433,24.181731302007368,0.033724810938157636,4.576108400826651,0.0644474100395341,99.34723286697708
fib,265.08072172280407,0.09982459962875301,47.93522776298815,0.16942836006984113,5.529977306741385,0.1966492305781962,99.99942003443228
getivar,132.07297290705958,0.062485657334748895,21.288180254668408,0.7738114477478552,6.204051794332986,0.7763302222882908,97.87713630794873
keyword_args,303.6279837615069,0.022900594822212413,33.790975823279865,0.5168937555823566,8.985475452068071,0.5174008038293371,99.61625974703533
respond_to,305.4451918160241,0.26367369281979525,13.509952541239358,0.24510174222070696,22.608901910176776,0.35999816711318633,99.73259177933075
ruby-xor,735.0581620112062,0.02329536554951173,159.82712753862143,0.1808912231748745,4.599082604632202,0.18238505607035801,99.99903374058123
setivar,74.79197607028871,0.08003116871943348,8.356778677475004,0.1432244041924854,8.949857230500097,0.1640677235866057,99.11387169312593
setivar_object,104.84524349637127,0.1620054810218295,41.928765280035556,0.696473401096857,2.500556426981013,0.7150671117570279,95.71966173374936
setivar_young,105.06638954485594,0.49965047586624606,39.51618645575796,1.6660308059884785,2.6588190553885434,1.7393416123740575,95.95458429593562
str_concat,89.01340111154201,0.8533494544150945,49.76393267503146,1.9691759962144242,1.7887131568322285,2.146126602840012,99.97041941217988
throw,32.79582698856227,0.27967231369326023,27.298241309699296,0.3438177067793714,1.2013897384997339,0.4432011039489491,99.98575902165572
