bench,No JIT (ms),No JIT RSD,YJIT (ms),YJIT RSD,YJIT spd,YJIT spd RSD,% in YJIT
activerecord,204.31999531843772,1.782693645098941,144.3042704841517,2.5426233183516933,1.4158970807511708,3.1053067435121324,99.95733687376195
chunky-png,2384.0417675984404,0.32752977722797877,1444.72961621359,0.37995874199444146,1.6501646680758442,0.5016417053924125,99.99200481226028
erubi-rails,6381.002872685592,0.5877628542025515,4337.165063805878,0.7294020869748423,1.4712381887274169,0.9367457377877869,99.8948004114998
hexapdf,8331.282311833153,0.5382641802891988,6190.491704580684,1.3163912597531526,1.345819154505672,1.4221864422560409,94.35007800815895
liquid-c,226.6043055269215,0.36224124207879776,185.10803659322178,0.4031159817251409,1.2241732433524133,0.5419605264085331,99.73582373028421
liquid-compile,209.9527209092388,0.08217089926736112,177.77655922285044,0.06021674875703462,1.1809921500733636,0.10187302644603545,99.94096551789
liquid-render,539.40406270461,0.14492000588864618,320.4986885175458,0.12028645493053557,1.6830148828365024,0.1883365056130144,99.85676572709694
lobsters,3024.3416988290846,1.413354454121651,2316.8372101771333,2.7090670956474243,1.3053751405338743,3.0555875607982634,99.62395423116669
mail,463.9768957943711,0.08433962615273848,367.534903834099,0.19712654021010756,1.2624022669798047,0.21441092648181634,99.89905672580198
psych-load,7295.605850623299,0.1215029404279167,5205.646885683139,0.08093541961901407,1.4014792034181347,0.14599146098842822,99.99634184469407
railsbench,7361.461003000538,0.38368410650764617,5068.87265049542,0.6143340898387527,1.4522876210514077,0.7243064734796862,99.5495431893591
ruby-lsp,202.47106526642003,2.0409288533068666,163.08125203552967,2.8845237407239757,1.241534895883119,3.5335347451327994,92.82255908026187
sequel,229.00449735102754,0.9210907150982269,197.9355760087431,1.140268531877051,1.1569648163749606,1.4658173249860325,99.90266761710653
binarytrees,976.4238538530966,0.6861348139806004,483.11829087377964,0.321025684392662,2.021086496408804,0.7575212690056763,99.99737715012095
erubi,654.4082915775855,0.27869978566758213,607.716945477443,0.2298351170369048,1.0768307457075434,0.3612447252964726,99.98298517928752
etanni,966.5056509916119,0.14975113461542638,864.8745277896523,0.19084990129933427,1.117509673295266,0.2425883079304796,99.97734562484531
fannkuchredux,5573.283409550786,1.3679846692588942,1980.2145844139159,0.16774032659084243,2.8144845782965033,1.3782303408691048,90.92009843115862
fluentd,5430.15002294754,0.698824669446503,4655.481545968602,0.781931776284334,1.1663992154903413,1.0487007301371483,99.97954884758455
graphql,10457.561561558396,0.05750672054773058,8721.179840962091,0.1809795148100374,1.199099405385585,0.1898963077288006,99.6264849126796
graphql-native,1277.7593879960477,0.05578420557602425,1097.6611629128456,0.08736120177907541,1.16407451695319,0.10365257916729552,99.93002679714354
lee,3444.0357370213383,1.0049489274446317,2366.555068375809,1.2201800337735915,1.4552949910373374,1.580747184590831,99.97592183471427
nbody,289.31001105534654,1.2769610262105275,177.55913245654503,0.03767129428690827,1.6293727450270736,1.2775165708803524,99.94795664227686
optcarrot,15766.773720023533,0.6975641230351298,9746.714018223187,0.6843262836052874,1.6176501834920767,0.9771889112033527,99.50046523752728
rack,475.3757854923606,1.0333470665929054,402.69968565553427,1.2329982142079634,1.1804722040408862,1.6087544114240027,97.93949247476681
ruby-json,9660.429389867932,0.13795745606530485,8391.518928886702,0.14614458633260455,1.1512134420162208,0.20097387839801126,99.99090391221671
rubykon,33332.24174100906,0.5148688955025229,21035.0540097182,0.8896714257347029,1.5846045237444866,1.0279130436592419,99.94718192363791
tinygql,2457.6274199411273,0.15383036172701964,1386.1347136708598,0.08619080477067831,1.7730076273991182,0.17633103815290965,99.98613693889152
30k_ifelse,6485.862559740516,0.07692164387859492,1754.9834289588034,0.054052768792808535,3.695683077525381,0.09401404741395934,99.98543690262551
30k_methods,18313.301877867754,0.08422242146199814,3592.4219628998444,0.11005223723971864,5.097759134922181,0.13858178523308812,99.98967882340416
cfunc_itself,276.4359658249162,0.2637950253150698,53.09360547444997,0.013109107992494012,5.206577390151897,0.2641205484117758,98.97991383193242
fib,515.9858244244658,1.4274200651645093,145.31332697931379,0.006181738788395255,3.550849981556884,1.4274334507530289,99.99942787483705
getivar,248.25998424538568,0.8900976746526316,66.58071402403115,0.010630159363297496,3.728707147174489,0.8901611487310099,97.87931649974479
keyword_args,641.1452080751543,0.3452219571542578,96.39343650880478,0.011746861783445094,6.6513367641643395,0.3454217544729567,99.46476924550785
respond_to,757.7093026554082,0.645297263477463,78.78751606579279,0.017286459362916572,9.617123885752038,0.6455287599548203,99.46706579523254
setivar,191.19562740489644,0.882952837617589,38.29468153366829,0.016294558746342728,4.992746244326362,0.8831031797596987,98.73465765421916
setivar_object,304.08635912148696,0.4039184497089378,115.31165389654537,0.007147918776800057,2.637082626482015,0.4039816911174458,95.69372962093303
setivar_young,309.0843908955396,0.289990814743613,115.87349145848454,0.1400295106168049,2.667429685643668,0.3220294031284199,95.68503696576569
str_concat,170.50735308878308,1.142886609681234,98.12239877425418,0.1837612581354932,1.7377006190101583,1.157565550014428,99.97286734507068
throw,61.89203175627405,0.11504807535927494,45.081110052498325,0.1235053883970607,1.3729038988658198,0.1687887454985735,99.98675355200561
