bench,No JIT (ms),No JIT RSD,YJIT (ms),YJIT RSD,YJIT spd,YJIT spd RSD,% in YJIT
activerecord,84.1023091876394,0.4746591466278432,40.50224701513951,0.6661694354602883,2.0764850196139104,0.8179749520730762,99.96401893629579
chunky-png,1161.5046559562606,0.07733192373627107,645.7023860345925,0.16362331268598423,1.7988235463854008,0.18097738776733355,99.99648678638805
erubi-rails,1883.0597741823447,0.19346734902748455,1026.922769795515,0.2364563488123006,1.8336917142827664,0.30551795370054263,99.91903573740127
hexapdf,3572.3350739727416,0.6282503047815616,1961.2301723410685,1.2007529625306272,1.821476705974057,1.355177524342919,99.29167799977918
liquid-c,83.81666912932762,0.6156755904372001,57.58255210052105,0.8094631145227013,1.4555914260800744,1.016999000212383,99.7571941294715
liquid-compile,86.96871979764717,0.5314131071701668,59.0206056011512,0.9462792256537255,1.4735314711164338,1.0852853373081501,99.95889951575136
liquid-render,205.5552485638221,3.099999960280674,79.51185934746218,0.6767981789574465,2.5852149635384287,3.1730199382891207,99.90790875041779
lobsters,1333.1334728916938,1.0256248947804925,869.72917328504,1.3301281849105842,1.5328144827617278,1.6796271649050634,99.55978407593926
mail,177.70658083329047,0.35497630787404133,123.74563293853475,0.3861104983787916,1.436063452207307,0.5244897483366143,99.90402799567967
psych-load,2803.1453519438705,0.06109557839258272,1770.9853588292997,0.07989873439378532,1.582816784999778,0.10058070121476025,99.9966012703525
railsbench,3430.310451798141,0.3312895863618399,2024.4748396798968,0.7059361850840175,1.694419898219397,0.7798068270044674,99.84792358885619
rubocop,206.56382178396478,0.866898874819323,109.33319349251278,1.7086984138851438,1.8893056645062731,1.9160281649225865,99.9307931214585
ruby-lsp,139.58971794986024,1.2096282939133332,117.77095486248672,1.5931792530148592,1.1852643812971528,2.000355153884596,99.01595955690753
sequel,92.48851612530316,0.49856185417123106,69.06893651906874,0.615728154447044,1.3390754337120665,0.7922657903844003,99.89634938840624
binarytrees,496.69781607740066,0.14885320130086124,240.28551044928676,2.384162449231095,2.067115137940166,2.3888046926990762,99.99751037019278
blurhash,425.12909110103334,0.022540207354611232,196.9670272831406,0.04411663080981462,2.1583769474771493,0.04954127634203983,99.99719496566883
erubi,328.5768065093593,0.21731615804711224,261.87660447140405,0.14459635864573295,1.254700881633123,0.26102570655390034,99.9836771242868
etanni,446.61271530919925,0.09036253937297849,387.74036213110844,0.0902585273095022,1.151834472053709,0.1277184022528204,99.97963782751404
fannkuchredux,2220.6702491916394,0.09417574301499906,843.8200591455983,0.20102812944696688,2.6316869634980677,0.2219940976723787,90.5665703975465
fluentd,2634.2477936297655,0.5531558972727095,2306.3878380383053,0.8221987021174457,1.142153002276634,0.9909551717667096,99.98947008877882
graphql,4342.626299274464,0.06350718573611186,3678.6743242293596,0.04538726724198899,1.1804867505318495,0.07805873857433733,99.75123254636219
graphql-native,684.1476317212889,0.9290061120128208,615.4205615660458,0.09200377873767554,1.1116749657833256,0.9335507760476603,99.96777777380717
lee,1445.110799651593,0.6646812431089854,982.8491952270269,0.976197132792382,1.4703281100187389,1.1810004221053323,99.9641781188044
matmul,1889.1081737135264,0.090537574375251,1108.8129628230545,0.21977229920895708,1.7037212199466252,0.23769079888238304,99.84732818208198
nbody,140.1217599357864,0.3829720979273612,59.891757501918036,0.09792871411994002,2.3395833714063072,0.39529439768363694,99.95229214444129
nqueens,246.49922467399477,0.10872294571639396,66.79070013680149,0.14029039371050261,3.690621960379397,0.1774882348007827,99.31161416968034
optcarrot,7459.14177565525,0.5824680463669251,2027.8170740852754,0.6536754310263854,3.678409591762601,0.8755344620093678,99.5036975329122
